"","other","acetobacteraceae","bradyrhizobiaceae","caulobacteraceae","comamonadaceae","hyphomicrobiaceae","mycobacteriaceae","oxalobacteraceae","rhodospirillaceae","sphingomonadaceae","xanthomonadaceae"
"X24_cp428",0.925045739003436,0.00637024879582578,0.00713400391824474,0.00450748425226269,0.00703508613620392,0.0193108454579978,0.00208017845738848,0.00216343669445825,0.0121761364839769,0.00705693411275979,0.00711990668744555
"X24_cp286",0.924200497295673,0.00348796818448952,0.00657521235153419,0.0034016837002434,0.00981121673916503,0.0207867515651058,0.00214115181936941,0.00225270655952401,0.0106195786365302,0.0096640836406911,0.00705914950767442
"X24_cp406",0.925192180336744,0.00547985387599356,0.00699369908834354,0.00420183568474845,0.00764959449936763,0.0196889460712182,0.00209617626999101,0.0021864018217041,0.0117720259255822,0.00763142998870897,0.00710785643759816
"X24_cp211",0.92363534363515,0.00312108555702239,0.006475416193284,0.00322860375865707,0.0104250320125927,0.0210691051053061,0.00215164859544674,0.00226856625047021,0.0103524179742335,0.0102275240596259,0.00704525685821177
"X24_cp404",0.925155599546681,0.00587892629710461,0.00705907028744653,0.00434195228386546,0.00735666747947768,0.019512256430137,0.00208876707982772,0.00217572927663512,0.011959324739519,0.0073579850117416,0.00711372156756467
"X24_cp206",0.92513017956523,0.00476743999955661,0.00685987821881527,0.00393818371721361,0.00826302387036549,0.0199968495011298,0.00211032801312753,0.00220701890547321,0.0114019682461347,0.00823177881921008,0.00709335114374355
"X24_cp209",0.924789335399717,0.00407837508460423,0.00671693868862116,0.00366060813215426,0.00900511426964671,0.0203907120327003,0.00212596936768684,0.00223004500676001,0.0110052989860041,0.00892042355809344,0.00707717947401221
"X24_cp429",0.92510363542638,0.004760307342231,0.00686356744108911,0.0039343337009823,0.00826945865175651,0.0200436360967278,0.00211070463091979,0.00220751834318495,0.0114041889120302,0.00820774898337096,0.00709490047132783
"X24_cp210",0.925217139995267,0.00532509356619259,0.00696199438043464,0.00414715549666577,0.00777248058938521,0.0197186546187481,0.00209894591542692,0.0021904552061223,0.011690160677673,0.00777425943206309,0.00710366012202143
"X24_cp205",0.924033840544838,0.00336682922877934,0.00654338680859213,0.00334567715666831,0.0100026392580977,0.0208764767256478,0.00214451677643318,0.00225777301938537,0.0105339839790536,0.00984004955467057,0.00705482694783454
"X24_cp551",0.922749183034637,0.00271856969777684,0.00635727708681043,0.00302467033208312,0.0112377995361,0.0214671207615862,0.00216459695927943,0.00228828787774164,0.010033850394189,0.0109301336900956,0.00702851062970099
