"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"DSNY_001-M-9-11-20140701",0.759059745347698,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.212536728697356,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_002-M-10-34-20140910",0.910871694417238,0.0166503428011753,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.0430950048971596,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.00489715964740451
"DSNY_002-M-11-0-20140813",0.952987267384917,0.00685602350636631,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.00587659157688541,0.00489715964740451,0.000979431929480901,0.000979431929480901
"DSNY_002-M-25-6-20140910",0.688540646425074,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.00685602350636631,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.109696376101861,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0176297747306562,0.15181194906954,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618
"DSNY_002-M-30-5-20140813",0.952007835455436,0.0225269343780607,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_002-M-9-4-20140910",0.97845249755142,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_003-M-1-7-20140813",0.972575905974535,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_003-M-3-26-20140813",0.801175318315377,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.00685602350636631,0.000979431929480901,0.000979431929480901,0.165523996082272,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_003-M-33-0-20140813",0.541625857002938,0.0117531831537708,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.3692458374143,0.000979431929480901,0.000979431929480901,0.0205680705190989,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0333006856023506,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_004-M-21-38-20140813",0.973555337904016,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_009-M-2-0-20140813",0.973555337904016,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_009-M-26-3-20140701",0.910871694417238,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.0235063663075416,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0323212536728697,0.000979431929480901,0.0127326150832517,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_009-M-29-2-20140701",0.962781586679726,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0137120470127326,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_009-M-33-11-20140910",0.970617042115573,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.000979431929480901
"DSNY_009-M-39-30-20140813",0.919686581782566,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.00489715964740451,0.0411361410381978,0.000979431929480901,0.000979431929480901
"DSNY_009-M-8-11-20140813",0.949069539666993,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0137120470127326,0.000979431929480901,0.000979431929480901,0.019588638589618,0.000979431929480901,0.000979431929480901
"DSNY_016-M-0-30-20140910",0.888344760039177,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0352595494613124,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.0029382957884427,0.000979431929480901,0.0460333006856024,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_016-M-16-7-20140910",0.911851126346719,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.049951028403526,0.0019588638589618,0.000979431929480901,0.000979431929480901
"DSNY_016-M-23-38-20140910",0.890303623898139,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0186092066601371,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.0146914789422135,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.019588638589618,0.029382957884427,0.000979431929480901,0.000979431929480901
"DSNY_016-M-35-24-20140701",0.851126346718903,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0146914789422135,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.089128305582762,0.000979431929480901,0.000979431929480901,0.0254652301665034,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_016-M-5-26-20140701",0.925563173359451,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0460333006856024,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_016-M-6-12-20140813",0.429970617042116,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.134182174338883,0.000979431929480901,0.40254652301665,0.00783545543584721,0.000979431929480901,0.000979431929480901
"DSNY_043-M-18-37-20140814",0.976493633692458,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"DSNY_043-M-2-27-20140814",0.975514201762977,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"HARV_001-M-14-7-20140812",0.343780607247796,0.0450538687561214,0.000979431929480901,0.000979431929480901,0.0489715964740451,0.111655239960823,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0950048971596474,0.000979431929480901,0.000979431929480901,0.314397649363369,0.0039177277179236,0.0146914789422135,0.000979431929480901,0.0107737512242899,0.000979431929480901,0.000979431929480901
"HARV_001-M-15-1-20140812",0.18511263467189,0.0107737512242899,0.000979431929480901,0.000979431929480901,0.0303623898139079,0.325171400587659,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.33692458374143,0.000979431929480901,0.0146914789422135,0.0470127326150832,0.00685602350636631,0.000979431929480901,0.000979431929480901,0.0313418217433888,0.000979431929480901,0.000979431929480901
"HARV_001-M-39-16-20140812",0.263467189030362,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.0127326150832517,0.355533790401567,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00685602350636631,0.0029382957884427,0.0617042115572968,0.220372184133203,0.0489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00783545543584721,0.000979431929480901,0.000979431929480901
"HARV_001-M-7-0-20140715",0.129285014691479,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0215475024485798,0.436826640548482,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0127326150832517,0.100881488736533,0.0205680705190989,0.252693437806072,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0127326150832517
"HARV_001-O-14-7-20140812",0.146914789422135,0.0920666013712047,0.000979431929480901,0.000979431929480901,0.0156709108716944,0.0979431929480901,0.00587659157688541,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.000979431929480901,0.144955925563173,0.385896180215475,0.000979431929480901,0.000979431929480901,0.0479921645445642,0.0479921645445642,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"HARV_001-O-15-1-20140812",0.801175318315377,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.172380019588639,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
"HARV_002-M-24-40-20140716",0.540646425073457,0.0450538687561214,0.0019588638589618,0.000979431929480901,0.0714985308521058,0.116552399608227,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.164544564152791,0.00881488736532811,0.000979431929480901,0.00881488736532811,0.000979431929480901,0.0156709108716944,0.000979431929480901,0.0156709108716944,0.000979431929480901,0.000979431929480901
"HARV_002-O-33-2-20140716",0.0783545543584721,0.00685602350636631,0.000979431929480901,0.000979431929480901,0.0156709108716944,0.447600391772772,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.20666013712047,0.187071498530852,0.00783545543584721,0.0284035259549461,0.0019588638589618,0.000979431929480901,0.00881488736532811,0.000979431929480901,0.000979431929480901,0.000979431929480901
"HARV_004-M-19-1-20140812",0.265426052889324,0.0460333006856024,0.00685602350636631,0.000979431929480901,0.0117531831537708,0.18511263467189,0.00587659157688541,0.000979431929480901,0.000979431929480901,0.359451518119491,0.00489715964740451,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0636630754162586,0.00783545543584721,0.0313418217433888,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0029382957884427
"HARV_004-M-25-6-20140715",0.320274240940255,0.0607247796278159,0.000979431929480901,0.000979431929480901,0.0107737512242899,0.0587659157688541,0.0019588638589618,0.000979431929480901,0.000979431929480901,0.345739471106758,0.000979431929480901,0.000979431929480901,0.0107737512242899,0.0901077375122429,0.0381978452497551,0.0264446620959843,0.0264446620959843,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901
