"","other","Mortierellomycetes","Tremellomycetes","Umbelopsidomycetes","Agaricomycetes","Sordariomycetes","Eurotiomycetes","Leotiomycetes","Pezizomycetes","Dothideomycetes"
"HARV_010-O-2-0-20140715",0.00495049504950495,0.0118811881188119,0.00099009900990099,0.0178217821782178,0.930693069306931,0.0138613861386139,0.00099009900990099,0.0138613861386139,0.00396039603960396,0.00099009900990099
"HARV_010-O-39-30-20140715",0.00792079207920792,0.0128712871287129,0.00099009900990099,0.00198019801980198,0.936633663366337,0.0158415841584158,0.00099009900990099,0.00396039603960396,0.00099009900990099,0.0178217821782178
"HARV_010-O-8-11-20140715",0.0881188118811881,0.0207920792079208,0.00099009900990099,0.00297029702970297,0.815841584158416,0.0326732673267327,0.00495049504950495,0.0267326732673267,0.00495049504950495,0.00198019801980198
"HARV_013-M-0-13-20140812",0.0099009900990099,0.0178217821782178,0.00099009900990099,0.00198019801980198,0.940594059405941,0.00099009900990099,0.00099009900990099,0.0118811881188119,0.0128712871287129,0.00198019801980198
"HARV_013-M-14-6-20140812",0.0099009900990099,0.0356435643564356,0.00099009900990099,0.0128712871287129,0.864356435643564,0.0148514851485149,0.00594059405940594,0.0306930693069307,0.0227722772277228,0.00198019801980198
"HARV_013-M-28-3-20140812",0.493069306930693,0.0920792079207921,0.00099009900990099,0.0198019801980198,0.351485148514851,0.00594059405940594,0.00297029702970297,0.0316831683168317,0.00099009900990099,0.00099009900990099
"HARV_013-O-14-6-20140812",0.00594059405940594,0.0118811881188119,0.00099009900990099,0.00099009900990099,0.940594059405941,0.0316831683168317,0.00297029702970297,0.00297029702970297,0.00099009900990099,0.00099009900990099
"HARV_013-O-15-7-20140717",0.178217821782178,0.00693069306930693,0.00099009900990099,0.00099009900990099,0.785148514851485,0.00792079207920792,0.00099009900990099,0.00198019801980198,0.0158415841584158,0.00099009900990099
"HARV_013-O-28-3-20140812",0.158415841584158,0.0425742574257426,0.00099009900990099,0.00099009900990099,0.699009900990099,0.0287128712871287,0.00198019801980198,0.0653465346534653,0.00099009900990099,0.00099009900990099
"HARV_016-M-0-30-20140715",0.585148514851485,0.0188118811881188,0.00099009900990099,0.00297029702970297,0.348514851485148,0.00495049504950495,0.0118811881188119,0.0178217821782178,0.00099009900990099,0.00792079207920792
"HARV_016-M-16-7-20140715",0.287128712871287,0.00495049504950495,0.00198019801980198,0.00594059405940594,0.668316831683168,0.00198019801980198,0.00198019801980198,0.0227722772277228,0.00099009900990099,0.00396039603960396
"HARV_016-O-0-30-20140715",0.827722772277228,0.0148514851485149,0.00099009900990099,0.00099009900990099,0.147524752475248,0.00099009900990099,0.00099009900990099,0.00396039603960396,0.00099009900990099,0.00099009900990099
"HARV_020-M-12-33-20140812",0.348514851485148,0.0108910891089109,0.00396039603960396,0.00198019801980198,0.583168316831683,0.00891089108910891,0.0158415841584158,0.0227722772277228,0.00099009900990099,0.00297029702970297
"HARV_020-M-30-27-20140812",0.761386138613861,0.00891089108910891,0.00396039603960396,0.00099009900990099,0.0683168316831683,0.0138613861386139,0.00297029702970297,0.120792079207921,0.00099009900990099,0.0178217821782178
"HARV_020-M-37-22-20140812",0.505940594059406,0.0207920792079208,0.00099009900990099,0.00099009900990099,0.441584158415842,0.00396039603960396,0.00099009900990099,0.0178217821782178,0.00099009900990099,0.00594059405940594
"HARV_020-O-12-33-20140812",0.096039603960396,0.00297029702970297,0.00099009900990099,0.00099009900990099,0.886138613861386,0.00891089108910891,0.00099009900990099,0.00099009900990099,0.00099009900990099,0.00099009900990099
"HARV_020-O-30-27-20140812",0.252475247524752,0.0346534653465347,0.00099009900990099,0.00099009900990099,0.561386138613861,0.108910891089109,0.00099009900990099,0.0297029702970297,0.00297029702970297,0.00693069306930693
"HARV_020-O-37-22-20140812",0.23960396039604,0.0405940594059406,0.00099009900990099,0.00099009900990099,0.669306930693069,0.0297029702970297,0.00099009900990099,0.0148514851485149,0.00099009900990099,0.00198019801980198
"HARV_021-M-36-16-20140717",0.0762376237623762,0.00099009900990099,0.00099009900990099,0.0178217821782178,0.672277227722772,0.104950495049505,0.00099009900990099,0.123762376237624,0.00099009900990099,0.00099009900990099
"HARV_021-M-6-12-20140717",0.0900990099009901,0.0405940594059406,0.00099009900990099,0.0277227722772277,0.513861386138614,0.0188118811881188,0.0227722772277228,0.257425742574257,0.00099009900990099,0.0267326732673267
"HARV_021-O-3-37-20140717",0.46039603960396,0.105940594059406,0.00099009900990099,0.0366336633663366,0.324752475247525,0.00792079207920792,0.0118811881188119,0.0485148514851485,0.00198019801980198,0.00099009900990099
"HARV_021-O-36-16-20140717",0.118811881188119,0.0405940594059406,0.00099009900990099,0.0128712871287129,0.744554455445545,0.00198019801980198,0.00099009900990099,0.0772277227722772,0.00099009900990099,0.00099009900990099
