"","other","Saprotroph","Ectomycorrhizal","Wood_Saprotroph","Animal_Pathogen","Plant_Pathogen"
"STER_026-M-11-0-20140722",0.062624254473161,0.0894632206759443,0.00099403578528827,0.533797216699801,0.00099403578528827,0.312127236580517
"STER_026-M-27-36-20140722",0.146123260437376,0.398608349900596,0.00099403578528827,0.195825049701789,0.00298210735586481,0.255467196819085
"STER_026-M-9-4-20140820",0.194831013916501,0.330019880715706,0.00198807157057654,0.247514910536779,0.00397614314115308,0.221669980119284
"STER_027-M-3-26-20140723",0.256461232604374,0.174950298210736,0.00099403578528827,0.350894632206759,0.00298210735586481,0.213717693836978
"STER_027-M-33-0-20140723",0.255467196819085,0.294234592445328,0.0417495029821074,0.274353876739563,0.00099403578528827,0.133200795228628
"STER_028-M-20-40-20140722",0.0974155069582505,0.39065606361829,0.010934393638171,0.133200795228628,0.00099403578528827,0.366799204771372
"STER_028-M-21-38-20140722",0.210735586481113,0.575546719681909,0.00397614314115308,0.128230616302187,0.00298210735586481,0.0785288270377734
"STER_028-M-33-4-20140722",0.185884691848907,0.306163021868787,0.00198807157057654,0.296222664015905,0.00099403578528827,0.208747514910537
"STER_029-M-33-2-20140724",0.186878727634195,0.474155069582505,0.00099403578528827,0.10337972166998,0.010934393638171,0.223658051689861
"STER_031-M-2-0-20140723",0.614314115308151,0.157057654075547,0.00198807157057654,0.156063618290258,0.00099403578528827,0.0695825049701789
"STER_033-M-23-30-20140723",0.0934393638170974,0.478131212723658,0.010934393638171,0.234592445328032,0.00198807157057654,0.180914512922465
"STER_033-M-30-38-20140723",0.0785288270377734,0.517892644135189,0.00894632206759443,0.10934393638171,0.00198807157057654,0.283300198807157
"STER_033-M-33-4-20140723",0.121272365805169,0.379721669980119,0.0119284294234592,0.168986083499006,0.00099403578528827,0.317097415506958
"STER_034-M-19-30-20140723",0.146123260437376,0.262425447316103,0.010934393638171,0.313121272365805,0.00099403578528827,0.266401590457256
"STER_034-M-23-8-20140723",0.184890656063618,0.24155069582505,0.00198807157057654,0.321073558648111,0.00099403578528827,0.249502982107356
"STER_035-M-18-37-20140723",0.194831013916501,0.283300198807157,0.00596421471172962,0.228628230616302,0.00099403578528827,0.286282306163022
"STER_035-M-2-27-20140723",0.159045725646123,0.420477137176938,0.0168986083499006,0.176938369781312,0.00397614314115308,0.222664015904573
"STER_035-M-33-17-20140723",0.217693836978131,0.341948310139165,0.0308151093439364,0.0914512922465209,0.00099403578528827,0.317097415506958
"TALL_001-M-14-7-20140804",0.0964214711729622,0.31610337972167,0.584493041749503,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_001-M-15-1-20140804",0.502982107355865,0.125248508946322,0.368787276341948,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_001-M-22-32-20140708",0.130218687872763,0.0854870775347912,0.780318091451292,0.00099403578528827,0.00099403578528827,0.00198807157057654
"TALL_001-M-30-37-20140708",0.922465208747515,0.0546719681908549,0.0198807157057654,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_001-M-7-0-20140708",0.315109343936382,0.487077534791252,0.191848906560636,0.00099403578528827,0.00099403578528827,0.00397614314115308
"TALL_001-O-30-37-20140708",0.511928429423459,0.0576540755467197,0.427435387673956,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_001-O-7-0-20140708",0.666998011928429,0.105367793240557,0.221669980119284,0.00099403578528827,0.00099403578528827,0.00397614314115308
"TALL_002-M-10-34-20140708",0.0834990059642147,0.276341948310139,0.365805168986084,0.272365805168986,0.00099403578528827,0.00099403578528827
"TALL_002-M-19-1-20140804",0.493041749502982,0.18389662027833,0.313121272365805,0.00397614314115308,0.00099403578528827,0.00497017892644135
"TALL_002-M-25-6-20140708",0.158051689860835,0.463220675944334,0.375745526838966,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_002-M-3-28-20140804",0.0318091451292246,0.0417495029821074,0.923459244532803,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_002-M-31-34-20140804",0.166998011928429,0.288270377733598,0.539761431411531,0.00298210735586481,0.00099403578528827,0.00099403578528827
"TALL_002-M-9-4-20140708",0.304174950298211,0.478131212723658,0.182902584493042,0.0318091451292246,0.00099403578528827,0.00198807157057654
"TALL_002-O-10-34-20140708",0.0874751491053678,0.320079522862823,0.587475149105368,0.00198807157057654,0.00099403578528827,0.00198807157057654
"TALL_003-M-24-40-20140707",0.140159045725646,0.459244532803181,0.369781312127237,0.0119284294234592,0.00099403578528827,0.0178926441351889
"TALL_003-M-33-2-20140707",0.251491053677932,0.450298210735586,0.284294234592445,0.00497017892644135,0.00099403578528827,0.00795228628230616
"TALL_003-M-6-5-20140707",0.262425447316103,0.20675944333996,0.524850894632207,0.00099403578528827,0.00397614314115308,0.00099403578528827
"TALL_003-O-24-40-20140707",0.0407554671968191,0.26441351888668,0.203777335984095,0.488071570576541,0.00099403578528827,0.00198807157057654
"TALL_004-M-0-13-20140804",0.275347912524851,0.247514910536779,0.472166998011928,0.00099403578528827,0.00099403578528827,0.00298210735586481
"TALL_004-M-14-17-20140708",0.0228628230616302,0.115308151093439,0.857852882703777,0.00198807157057654,0.00099403578528827,0.00099403578528827
"TALL_004-M-14-6-20140804",0.362823061630219,0.174950298210736,0.444333996023857,0.0139165009940358,0.00298210735586481,0.00099403578528827
"TALL_004-M-24-15-20140708",0.0864811133200795,0.0596421471172962,0.847912524850895,0.00198807157057654,0.00298210735586481,0.00099403578528827
"TALL_004-M-28-3-20140804",0.105367793240557,0.0894632206759443,0.800198807157058,0.00298210735586481,0.00099403578528827,0.00099403578528827
"TALL_004-M-33-11-20140708",0.427435387673956,0.314115308151093,0.252485089463221,0.00397614314115308,0.00099403578528827,0.00099403578528827
"TALL_006-M-0-30-20140707",0.0208747514910537,0.273359840954274,0.701789264413519,0.00198807157057654,0.00099403578528827,0.00099403578528827
"TALL_006-M-13-32-20140804",0.0198807157057654,0.105367793240557,0.871769383697813,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_006-M-16-7-20140707",0.292246520874752,0.406560636182903,0.292246520874752,0.00596421471172962,0.00198807157057654,0.00099403578528827
"TALL_006-M-23-38-20140707",0.108349900596421,0.323061630218688,0.521868787276342,0.0447316103379722,0.00099403578528827,0.00099403578528827
"TALL_006-M-30-27-20140804",0.230616302186879,0.353876739562624,0.407554671968191,0.00298210735586481,0.00099403578528827,0.00397614314115308
"TALL_007-M-2-0-20140708",0.0646123260437376,0.190854870775348,0.732604373757455,0.00695825049701789,0.00298210735586481,0.00198807157057654
"TALL_007-M-39-30-20140708",0.308151093439364,0.196819085487078,0.492047713717694,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_007-M-8-11-20140708",0.0328031809145129,0.203777335984095,0.760437375745527,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_009-M-3-37-20140707",0.047713717693837,0.58648111332008,0.360834990059642,0.00298210735586481,0.00099403578528827,0.00099403578528827
"TALL_009-M-36-16-20140707",0.036779324055666,0.282306163021869,0.672962226640159,0.00397614314115308,0.00099403578528827,0.00298210735586481
"TALL_009-M-6-12-20140707",0.0248508946322068,0.174950298210736,0.797216699801193,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_044-M-23-30-20140707",0.186878727634195,0.274353876739563,0.531809145129225,0.00497017892644135,0.00099403578528827,0.00099403578528827
"TALL_044-M-33-4-20140707",0.153081510934394,0.39662027833002,0.422465208747515,0.025844930417495,0.00099403578528827,0.00099403578528827
"TALL_051-M-19-30-20140707",0.0695825049701789,0.0536779324055666,0.870775347912525,0.00397614314115308,0.00099403578528827,0.00099403578528827
"TALL_051-M-31-3-20140707",0.062624254473161,0.0218687872763419,0.912524850894632,0.00099403578528827,0.00099403578528827,0.00099403578528827
"TALL_054-M-18-37-20140707",0.127236580516899,0.0437375745526839,0.823061630218688,0.00397614314115308,0.00099403578528827,0.00099403578528827
"TALL_054-M-33-17-20140707",0.1610337972167,0.130218687872763,0.704771371769384,0.00099403578528827,0.00099403578528827,0.00198807157057654
"UNDE_001-M-7-0-20140708",0.520874751491054,0.332007952286282,0.111332007952286,0.0218687872763419,0.0099403578528827,0.00397614314115308
"UNDE_001-O-30-37-20140708",0.0208747514910537,0.97117296222664,0.00497017892644135,0.00099403578528827,0.00099403578528827,0.00099403578528827
"UNDE_006-M-10-34-20140707",0.232604373757455,0.740556660039761,0.0188866799204771,0.00099403578528827,0.00596421471172962,0.00099403578528827
"UNDE_006-M-25-6-20140707",0.0854870775347912,0.852882703777336,0.0397614314115308,0.00198807157057654,0.0168986083499006,0.00298210735586481
"UNDE_006-M-9-4-20140707",0.387673956262425,0.493041749502982,0.112326043737575,0.00099403578528827,0.00099403578528827,0.00497017892644135
"UNDE_007-M-33-2-20140710",0.0178926441351889,0.870775347912525,0.0944333996023857,0.00099403578528827,0.0119284294234592,0.00397614314115308
"UNDE_007-M-4-9-20140710",0.431411530815109,0.511928429423459,0.0467196819085487,0.00497017892644135,0.00099403578528827,0.00397614314115308
"UNDE_008-M-15-7-20140707",0.168986083499006,0.556660039761431,0.232604373757455,0.0099403578528827,0.0198807157057654,0.0119284294234592
"UNDE_008-M-33-11-20140707",0.255467196819085,0.0984095427435388,0.630218687872763,0.00298210735586481,0.00497017892644135,0.00795228628230616
"UNDE_008-M-4-7-20140707",0.0268389662027833,0.142147117296223,0.823061630218688,0.00397614314115308,0.00099403578528827,0.00298210735586481
"UNDE_013-M-2-0-20140708",0.535785288270378,0.0924453280318091,0.345924453280318,0.00596421471172962,0.0188866799204771,0.00099403578528827
"UNDE_013-M-39-30-20140708",0.0427435387673956,0.0636182902584493,0.866799204771372,0.0208747514910537,0.00099403578528827,0.00497017892644135
"UNDE_013-M-8-11-20140708",0.062624254473161,0.817097415506958,0.101391650099404,0.00198807157057654,0.0149105367793241,0.00198807157057654
"UNDE_014-M-36-16-20140711",0.348906560636183,0.496023856858847,0.0636182902584493,0.0457256461232604,0.0149105367793241,0.0308151093439364
"UNDE_014-M-6-12-20140711",0.667992047713718,0.325049701789264,0.00198807157057654,0.00198807157057654,0.00198807157057654,0.00099403578528827
"UNDE_017-M-0-30-20140707",0.0765407554671968,0.91948310139165,0.00099403578528827,0.00099403578528827,0.00099403578528827,0.00099403578528827
"UNDE_017-M-23-38-20140707",0.585487077534791,0.101391650099404,0.309145129224652,0.00198807157057654,0.00099403578528827,0.00099403578528827
"UNDE_019-M-23-30-20140708",0.0805168986083499,0.681908548707754,0.219681908548708,0.00099403578528827,0.0129224652087475,0.00397614314115308
"UNDE_019-M-30-38-20140708",0.564612326043738,0.165009940357853,0.265407554671968,0.00099403578528827,0.00298210735586481,0.00099403578528827
"UNDE_019-M-33-4-20140708",0.084493041749503,0.143141153081511,0.745526838966203,0.0188866799204771,0.00298210735586481,0.00497017892644135
"UNDE_027-M-19-30-20140708",0.194831013916501,0.698807157057654,0.0526838966202783,0.0328031809145129,0.00695825049701789,0.0139165009940358
"UNDE_027-M-23-8-20140708",0.224652087475149,0.543737574552684,0.10934393638171,0.0874751491053678,0.00397614314115308,0.0308151093439364
"UNDE_027-M-31-3-20140708",0.60934393638171,0.332007952286282,0.0397614314115308,0.00795228628230616,0.00099403578528827,0.0099403578528827
"UNDE_032-M-18-37-20140709",0.0874751491053678,0.288270377733598,0.599403578528827,0.0099403578528827,0.00497017892644135,0.0099403578528827
"UNDE_034-M-35-0-20140715",0.073558648111332,0.25844930417495,0.621272365805169,0.00695825049701789,0.00596421471172962,0.0337972166998012
"UNDE_034-M-37-20-20140715",0.058648111332008,0.0795228628230616,0.848906560636183,0.00198807157057654,0.00596421471172962,0.00497017892644135
"UNDE_035-M-1-23-20140715",0.136182902584493,0.0447316103379722,0.813121272365805,0.00397614314115308,0.00099403578528827,0.00099403578528827
"UNDE_035-M-13-1-20140715",0.111332007952286,0.839960238568588,0.0447316103379722,0.00099403578528827,0.00198807157057654,0.00099403578528827
"UNDE_037-M-25-17-20140710",0.0308151093439364,0.840954274353877,0.121272365805169,0.00397614314115308,0.00198807157057654,0.00099403578528827
"UNDE_037-M-28-36-20140710",0.0288270377733598,0.715705765407555,0.248508946322068,0.00497017892644135,0.00099403578528827,0.00099403578528827
"UNDE_037-O-28-36-20140710",0.0308151093439364,0.541749502982107,0.420477137176938,0.00397614314115308,0.00099403578528827,0.00198807157057654
"UNDE_037-O-9-7-20140710",0.753479125248509,0.232604373757455,0.0099403578528827,0.00198807157057654,0.00099403578528827,0.00099403578528827
"UNDE_043-M-17-38-20140710",0.747514910536779,0.036779324055666,0.211729622266402,0.00099403578528827,0.00099403578528827,0.00198807157057654
"UNDE_043-M-32-36-20140710",0.025844930417495,0.188866799204771,0.773359840954274,0.00298210735586481,0.00099403578528827,0.00795228628230616
"UNDE_044-M-37-7-20140718",0.165009940357853,0.368787276341948,0.408548707753479,0.0278330019880716,0.00099403578528827,0.0288270377733598
"UNDE_044-O-37-7-20140718",0.0238568588469185,0.459244532803181,0.426441351888668,0.00198807157057654,0.084493041749503,0.00397614314115308
"WOOD_001-M-36-24-20140828",0.650099403578529,0.299204771371769,0.00596421471172962,0.0139165009940358,0.00099403578528827,0.0298210735586481
"WOOD_001-M-8-40-20140828",0.332007952286282,0.611332007952286,0.00497017892644135,0.0308151093439364,0.00099403578528827,0.0198807157057654
"WOOD_001-M-8-8-20140828",0.465208747514911,0.47713717693837,0.0238568588469185,0.0188866799204771,0.00099403578528827,0.0139165009940358
"WOOD_001-M-9-4-20140702",0.658051689860835,0.29324055666004,0.00198807157057654,0.0159045725646123,0.00198807157057654,0.0288270377733598
"WOOD_002-M-33-11-20140702",0.349900596421471,0.57455268389662,0.00596421471172962,0.0437375745526839,0.00298210735586481,0.0228628230616302
"WOOD_003-M-14-30-20140825",0.463220675944334,0.368787276341948,0.0318091451292246,0.0755467196819085,0.00099403578528827,0.0596421471172962
"WOOD_003-M-14-6-20140825",0.488071570576541,0.370775347912525,0.00695825049701789,0.0656063618290258,0.00596421471172962,0.062624254473161
"WOOD_003-M-26-35-20140825",0.251491053677932,0.669980119284294,0.00198807157057654,0.0457256461232604,0.00497017892644135,0.025844930417495
"WOOD_005-M-2-0-20140827",0.346918489065606,0.591451292246521,0.00099403578528827,0.047713717693837,0.00099403578528827,0.0119284294234592
"WOOD_005-M-39-30-20140827",0.272365805168986,0.63817097415507,0.0576540755467197,0.010934393638171,0.00099403578528827,0.0198807157057654
"WOOD_005-M-8-11-20140827",0.481113320079523,0.447316103379722,0.00198807157057654,0.0407554671968191,0.00099403578528827,0.0278330019880716
"WOOD_021-M-38-37-20140702",0.199801192842942,0.54572564612326,0.00894632206759443,0.10934393638171,0.00795228628230616,0.128230616302187
"WOOD_022-M-1-2-20140828",0.260437375745527,0.631212723658052,0.0119284294234592,0.0159045725646123,0.0149105367793241,0.0656063618290258
"WOOD_022-M-3-11-20140828",0.89065606361829,0.0874751491053678,0.00497017892644135,0.00596421471172962,0.00099403578528827,0.0099403578528827
"WOOD_022-M-5-8-20140828",0.704771371769384,0.247514910536779,0.0139165009940358,0.0099403578528827,0.00298210735586481,0.0208747514910537
"WOOD_024-M-18-28-20140827",0.774353876739563,0.119284294234592,0.0745526838966203,0.00397614314115308,0.00099403578528827,0.0268389662027833
"WOOD_024-M-27-27-20140826",0.500994035785288,0.394632206759443,0.036779324055666,0.0427435387673956,0.00099403578528827,0.0238568588469185
"WOOD_042-M-23-30-20140828",0.342942345924453,0.460238568588469,0.0347912524850895,0.0357852882703777,0.00099403578528827,0.125248508946322
"WOOD_042-M-33-4-20140828",0.283300198807157,0.606361829025845,0.00397614314115308,0.0397614314115308,0.00099403578528827,0.0656063618290258
"WOOD_043-M-19-30-20140828",0.232604373757455,0.636182902584493,0.00497017892644135,0.0666003976143141,0.00596421471172962,0.0536779324055666
"WOOD_043-M-23-8-20140828",0.366799204771372,0.563618290258449,0.0149105367793241,0.0288270377733598,0.00099403578528827,0.0248508946322068
"WOOD_044-M-33-17-20140829",0.516898608349901,0.372763419483101,0.0318091451292246,0.0447316103379722,0.00099403578528827,0.0328031809145129
