"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"HARV_010-M-2-0-20140715",0.0746268656716418,0.0238805970149254,0.610945273631841,0.115422885572139,0.175124378109453
"HARV_010-M-8-11-20140715",0.00099502487562189,0.0776119402985075,0.678606965174129,0.130348258706468,0.112437810945274
"HARV_010-O-2-0-20140715",0.00199004975124378,0.0119402985074627,0.937313432835821,0.017910447761194,0.0308457711442786
"HARV_010-O-39-30-20140715",0.00099502487562189,0.0129353233830846,0.941293532338308,0.00199004975124378,0.0427860696517413
"HARV_010-O-8-11-20140715",0.0378109452736318,0.0208955223880597,0.819900497512438,0.00298507462686567,0.118407960199005
"HARV_013-M-0-13-20140812",0.00298507462686567,0.017910447761194,0.949253731343284,0.00199004975124378,0.0278606965174129
"HARV_013-M-14-6-20140812",0.00099502487562189,0.0358208955223881,0.875621890547264,0.0129353233830846,0.0746268656716418
"HARV_013-M-28-3-20140812",0.00497512437810945,0.0925373134328358,0.355223880597015,0.0199004975124378,0.527363184079602
"HARV_013-O-14-6-20140812",0.00398009950248756,0.0119402985074627,0.945273631840796,0.00099502487562189,0.0378109452736318
"HARV_013-O-15-7-20140717",0.00597014925373134,0.00696517412935323,0.789054726368159,0.00099502487562189,0.197014925373134
"HARV_013-O-28-3-20140812",0.00995024875621891,0.0427860696517413,0.702487562189055,0.00099502487562189,0.243781094527363
"HARV_016-M-0-30-20140715",0.00298507462686567,0.0189054726368159,0.350248756218905,0.00298507462686567,0.624875621890547
"HARV_016-M-16-7-20140715",0.0189054726368159,0.00497512437810945,0.672636815920398,0.00597014925373134,0.297512437810945
"HARV_016-O-0-30-20140715",0.00099502487562189,0.0149253731343284,0.148258706467662,0.00099502487562189,0.834825870646766
"HARV_020-M-12-33-20140812",0.132338308457711,0.0109452736318408,0.590049751243781,0.00199004975124378,0.264676616915423
"HARV_020-M-30-27-20140812",0.239800995024876,0.00895522388059702,0.0716417910447761,0.00099502487562189,0.678606965174129
"HARV_020-M-37-22-20140812",0.240796019900498,0.0208955223880597,0.444776119402985,0.00099502487562189,0.292537313432836
"HARV_020-O-12-33-20140812",0.00099502487562189,0.00298507462686567,0.892537313432836,0.00099502487562189,0.102487562189055
"HARV_020-O-30-27-20140812",0.00995024875621891,0.0437810945273632,0.564179104477612,0.00099502487562189,0.381094527363184
"HARV_020-O-37-22-20140812",0.0378109452736318,0.0407960199004975,0.672636815920398,0.00099502487562189,0.247761194029851
"HARV_021-M-36-16-20140717",0.00099502487562189,0.00099502487562189,0.675621890547264,0.017910447761194,0.304477611940298
"HARV_021-M-6-12-20140717",0.00099502487562189,0.0407960199004975,0.604975124378109,0.0278606965174129,0.325373134328358
"HARV_021-O-3-37-20140717",0.00099502487562189,0.106467661691542,0.4,0.03681592039801,0.455721393034826
"HARV_021-O-36-16-20140717",0.00099502487562189,0.0407960199004975,0.843781094527363,0.0129353233830846,0.101492537313433
"HARV_033-M-23-30-20140717",0.00099502487562189,0.00895522388059702,0.569154228855721,0.00796019900497512,0.412935323383085
"HARV_033-M-30-38-20140717",0.00199004975124378,0.0208955223880597,0.798009950248756,0.00199004975124378,0.177114427860697
"HARV_033-M-33-4-20140717",0.00199004975124378,0.0139303482587065,0.952238805970149,0.00895522388059702,0.0228855721393035
"HARV_033-O-23-30-20140717",0.00099502487562189,0.00298507462686567,0.594029850746269,0.00099502487562189,0.400995024875622
"HARV_033-O-30-38-20140717",0.0427860696517413,0.00497512437810945,0.492537313432836,0.00099502487562189,0.458706467661692
"HARV_034-M-23-8-20140717",0.00099502487562189,0.026865671641791,0.253731343283582,0.00398009950248756,0.714427860696517
"HARV_034-M-31-3-20140717",0.00099502487562189,0.00995024875621891,0.198009950248756,0.00895522388059702,0.782089552238806
"HARV_035-M-18-37-20140717",0.00099502487562189,0.00895522388059702,0.738308457711443,0.0169154228855721,0.234825870646766
