"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp52",0.847137148159145,0.00975411371733967,0.00735425623515439,0.0173286638954869,0.00255454127078385,0.0425271674584323,0.0250032081353919,0.0101290914489311,0.00845419091448931,0.00642931116389549,0.0233283076009501
"X24_cp41",0.822038638657957,0.0129039266627078,0.0201534961401425,0.0138038732185273,0.00202957244655582,0.0357275712589074,0.0374274703087886,0.00982910926365796,0.0125289489311164,0.0134788925178147,0.0200785005938242
"X24_cp77",0.776641334619953,0.0136538821258907,0.0289529735748218,0.0157287589073634,0.0024295486935867,0.041577223871734,0.0439770813539192,0.012678940023753,0.0188785718527316,0.0245282363420428,0.0209534486342043
"X24_cp40",0.815189045427553,0.0196535258313539,0.0102290855106888,0.0151287945368171,0.00277952790973872,0.0362525400831354,0.0360275534441805,0.0127539355700713,0.0198285154394299,0.0118039919833729,0.020353484263658
"X24_cp32",0.813614138954869,0.0131539118171021,0.0137538761876485,0.0119289845605701,0.00120462143705463,0.0488517918646081,0.0327277494061758,0.00925414340855107,0.0104540721496437,0.00745425029691211,0.0376024599168646
"X24_cp74",0.809239398752969,0.0122039682304038,0.00367947446555819,0.0199035109857482,0.00307951009501188,0.0548764340855107,0.0344526469714964,0.0205784709026128,0.00897915973871734,0.00897915973871734,0.0240282660332542
"X24_cp39",0.807289514548694,0.00967911817102138,0.0158537514845606,0.00885416716152019,0.00205457096199525,0.0719254216152019,0.0239282719714964,0.0116540008907363,0.00920414637767221,0.00737925475059382,0.0321777820665083
"X24_cp78",0.753642700415677,0.0145288301662708,0.0166787024940618,0.0172536683491686,0.0038544640736342,0.0526515662114014,0.0477518571852732,0.0224283610451306,0.0331777226840855,0.0141038554038005,0.0239282719714964
"X24_cp37",0.814564082541568,0.00892916270783848,0.0147788153206651,0.0104790706650831,0.00327949821852732,0.0490517799881235,0.0297279275534442,0.0191785540380048,0.00735425623515439,0.00900415825415677,0.0336526944774347
"X24_cp38",0.775266416270784,0.0164537158551069,0.0226533476840855,0.0172536683491686,0.00335449376484561,0.0428521481591449,0.0455519878266033,0.010704057304038,0.0174536564726841,0.0196035288004751,0.0288529795130641
"X24_cp33",0.841137504453682,0.0046044195368171,0.0177536386579572,0.0135038910332542,0.00222956057007126,0.0473518809382423,0.0224533595605701,0.0113790172209026,0.00492940023752969,0.00675429186460808,0.0279030359263658
"X24_cp56",0.813839125593824,0.0109290439429929,0.0122539652612827,0.012678940023753,0.00215456502375297,0.0574262826603325,0.0281030240498812,0.013203908847981,0.0125539474465558,0.00905415528503563,0.0278030418646081
"X24_cp53",0.833712945368171,0.0172286698337292,0.0120539771377672,0.00882916864608076,0.00115462440617577,0.0395023470902613,0.0293529498218527,0.00825420279097387,0.0134038969714964,0.00700427701900238,0.0295029409144893
"X24_cp54",0.73466882719715,0.0145538286817102,0.0359525578978622,0.0152537871140143,0.00232955463182898,0.0616510317695962,0.0366275178147268,0.00967911817102138,0.0162537277315914,0.0220533833135392,0.0509766656769596
"X24_cp36",0.768916793349169,0.0198285154394299,0.00677929038004751,0.0135788865795724,0.00152960213776722,0.0464519343824228,0.0537515008907363,0.0124789519002375,0.0283030121733967,0.0173286638954869,0.031052848871734
"X24_cp73",0.786465751187648,0.0138038732185273,0.00372947149643705,0.0191785540380048,0.00515438687648456,0.0590261876484561,0.0336526944774347,0.0245532348574822,0.0156287648456057,0.0071042710807601,0.0317028102731591
"X24_cp79",0.745968156175772,0.0413272387173397,0.0097791122327791,0.014078856888361,0.00157959916864608,0.0347276306413302,0.0354025905581948,0.00885416716152019,0.0602261163895487,0.0166037069477435,0.0314528251187648
"X24_cp103",0.844862283254157,0.0111290320665083,0.00425444032066508,0.0199285095011877,0.00345448782660333,0.03210278652019,0.0309028577790974,0.0141788509501188,0.0142788450118765,0.008029216152019,0.0168786906175772
