"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"ram_samp_619",0.791815095124851,0.0177536727110583,0.0283780410225922,0.014178885255648,0.00262957193816885,0.0465269619500595,0.0365525549940547,0.0101791230677765,0.0199035448870392,0.0154538094530321,0.0166287395957194
"ram_samp_620",0.808214120095125,0.00937917063020214,0.00800425237812128,0.00990413941736029,0.00122965517241379,0.0557514134958383,0.0393523885255648,0.0140538926872771,0.0110540710463734,0.0109790755053508,0.0320778210463734
"ram_samp_621",0.811213941736029,0.0148788436385256,0.010254118608799,0.0156287990487515,0.00172962544589774,0.0348776545778835,0.0374525014863258,0.011129066587396,0.0243782788347206,0.0230783561236623,0.0153788139120095
"ram_samp_622",0.82456314803805,0.0108040859096314,0.0122040026753864,0.0137789090368609,0.00507942627824019,0.0464269678953627,0.0299779458977408,0.0208534884066587,0.0114790457788347,0.00862921521997622,0.016203764863258
"ram_samp_623",0.828012942925089,0.00870421076099881,0.0169037232461356,0.00815424346016647,0.00442946492271106,0.0144788674197384,0.0415522577288942,0.0206035032699168,0.0237033189655172,0.00620435939357907,0.0272531079072533
"ram_samp_624",0.770866340665874,0.0180536548751486,0.00795425535077289,0.0167287336504162,0.00265457045184304,0.0413522696195006,0.0455520199167658,0.0145288644470868,0.0166537381093936,0.0205285077288942,0.0451270451843044
"ram_samp_625",0.844236978299643,0.0105790992865636,0.0184536310939358,0.00802925089179548,0.00150463882282996,0.0403773275862069,0.0237033189655172,0.0097291498216409,0.0113790517241379,0.0159037826991677,0.0161037708085612
"ram_samp_626",0.75696716706302,0.0109040799643282,0.0319778269916766,0.0264281569560048,0.00552939952437574,0.0503517345422117,0.0330027660523187,0.0212784631391201,0.0149538391795482,0.00827923602853746,0.0403273305588585
"ram_samp_627",0.813688794589774,0.00670432966706302,0.0141288882282996,0.0222034081450654,0.00302954815695601,0.0570013391795482,0.0275280915576694,0.0114040502378121,0.00510442479191439,0.00892919738406659,0.0302779280618312
"ram_samp_628",0.809839023483948,0.0187036162306778,0.0104791052318668,0.0152038243162901,0.00285455856123662,0.0325777913198573,0.0517016542806183,0.00830423454221165,0.0146288585017836,0.0145788614744352,0.0211284720570749
"ram_samp_629",0.836462440546968,0.00852922116527943,0.0321028195600476,0.0171787068965517,0.00220459720570749,0.0277530781807372,0.0249782431629013,0.00650434155766944,0.0147288525564804,0.016828727705113,0.0127289714625446
"ram_samp_630",0.826063058858502,0.0140788912009512,0.0157537916171225,0.0170287158145065,0.00225459423305589,0.0329027719976219,0.0294779756242568,0.00790425832342449,0.0150788317479191,0.0160537737812128,0.0234033368014269
"ram_samp_631",0.817338577586207,0.0142788793103448,0.00617936087990488,0.0137789090368609,0.00140464476813317,0.0335777318668252,0.0393273900118906,0.0127539699762188,0.0152038243162901,0.0145288644470868,0.0316278478002378
"ram_samp_632",0.786615404280618,0.0125789803804994,0.0116290368608799,0.0187036162306778,0.00312954221165279,0.0467519485731272,0.050526724137931,0.0178036697384067,0.0110790695600476,0.0087792063020214,0.0324028017241379
"ram_samp_633",0.779640818965517,0.0189286028537455,0.00802925089179548,0.0159537797265161,0.0040044901902497,0.0565013689060642,0.0391773989298454,0.0133789328180737,0.0161787663495838,0.00995413644470868,0.0382524539239001
"ram_samp_634",0.825888069262782,0.0128039670035672,0.00637934898929845,0.00822923900118906,0.00367950951248514,0.0329027719976219,0.0331027601070155,0.0153038183709869,0.0258031941141498,0.0133789328180737,0.02252838882283
"ram_samp_635",0.782490649524376,0.0059043772294887,0.00712930439952438,0.025953185196195,0.00440446640903686,0.0363775653983353,0.0519266409036861,0.0270781183115339,0.0113290546967895,0.0136789149821641,0.0337277229488704
"ram_samp_636",0.773191202437574,0.0147788495838288,0.0126789744351962,0.0206784988109394,0.00222959571938169,0.0595761860879905,0.0311278775267539,0.0142538807966706,0.00790425832342449,0.0163537559453032,0.047226920332937
"ram_samp_637",0.815838666765755,0.00760427615933413,0.00910418697978597,0.0192785820451843,0.00140464476813317,0.0679506881688466,0.0310278834720571,0.017978659334126,0.00742928656361474,0.0030795451843044,0.0193035805588585
"ram_samp_638",0.758192094233056,0.0143788733650416,0.0352526322829964,0.014553862960761,0.00162963139120095,0.0419272354340071,0.0587762336504162,0.0150038362068966,0.0172037054102259,0.00815424346016647,0.0349276516052319
"ram_samp_639",0.79169010255648,0.00840422859690844,0.0558514075505351,0.00585438020214031,0.00382950059453032,0.00670432966706302,0.0422022190844233,0.0253532208680143,0.0228283709869203,0.00360451397146254,0.033677725921522
"ram_samp_640",0.7739411578478,0.014803848097503,0.00287955707491082,0.0203535181331748,0.00357951545778835,0.053176566587396,0.0412022785374554,0.0237533159928656,0.0246282639714625,0.0123039967300832,0.02937798156956
