"","map","mat","NPP","relEM","pH"
"ram_samp_437",1.21,12.0083334681888,0.736,0.581947982311249,6.26
"ram_samp_438",1.201,12.0166666060686,0.736,0.581947982311249,4.65
"ram_samp_439",1.21,12.0083334681888,0.736,0.581947982311249,7.27
"ram_samp_440",1.217,11.9666667580605,0.736,0.581947982311249,6.75
"ram_samp_441",1.217,11.9208333641291,0.736,0.581947982311249,6.11
"ram_samp_442",1.212,11.9416666775942,0.736,0.581947982311249,5.15
"ram_samp_443",1.212,11.9416666775942,0.736,0.581947982311249,5.94
"ram_samp_444",1.217,11.9583333879709,0.736,0.581947982311249,5.98
"ram_samp_445",1.217,11.9583333879709,0.736,0.581947982311249,5.46
"ram_samp_446",1.217,11.9666667580605,0.736,0.581947982311249,7.05
"ram_samp_447",1.215,11.9625000357628,0.736,0.581947982311249,7.03
"ram_samp_448",1.201,12.0166666060686,0.736,0.581947982311249,6
"ram_samp_449",1.217,11.9666667580605,0.736,0.581947982311249,5.54
"ram_samp_450",1.21,12.0083334681888,0.736,0.581947982311249,5.56
"ram_samp_451",1.213,11.9833334088326,0.736,0.581947982311249,6.55
"ram_samp_452",1.209,11.9583333879709,0.736,0.581947982311249,5.91
"ram_samp_453",1.217,11.9666667580605,0.736,0.581947982311249,5.22
"ram_samp_454",1.201,12.0166666060686,0.736,0.581947982311249,5.34
"ram_samp_455",1.209,11.9583333879709,0.736,0.581947982311249,5.73
"ram_samp_456",1.213,11.9833334088326,0.736,0.581947982311249,6.93
"ram_samp_457",1.217,11.9583333879709,0.736,0.581947982311249,7.58
"ram_samp_458",1.213,11.9833334088326,0.736,0.581947982311249,6.84
"ram_samp_459",1.217,11.9583333879709,0.736,0.581947982311249,6.22
"ram_samp_460",1.21,12.0083334681888,0.736,0.581947982311249,6.06
"ram_samp_461",1.213,11.9833334088326,0.736,0.581947982311249,6.87
"ram_samp_462",1.21,12.0083334681888,0.736,0.581947982311249,5.55
"ram_samp_463",1.21,12.0083334681888,0.736,0.581947982311249,7.15
"ram_samp_464",1.213,11.9833334088326,0.736,0.581947982311249,4.81
"ram_samp_465",1.213,11.9833334088326,0.736,0.581947982311249,6.04
"ram_samp_466",1.215,11.9625000357628,0.736,0.581947982311249,6.14
"ram_samp_467",1.217,11.9583333879709,0.736,0.581947982311249,4.81
"ram_samp_468",1.213,11.9833334088326,0.736,0.581947982311249,5.15
"ram_samp_469",1.201,12.0166666060686,0.736,0.581947982311249,5.25
"ram_samp_470",1.212,11.9416666775942,0.736,0.581947982311249,5.6
"ram_samp_471",1.21,12.0083334681888,0.736,0.581947982311249,6.32
"ram_samp_472",1.21,12.0083334681888,0.736,0.581947982311249,6.78
"ram_samp_473",1.209,11.9583333879709,0.736,0.581947982311249,6.59
"ram_samp_474",1.213,11.9833334088326,0.736,0.581947982311249,6.69
"ram_samp_475",1.209,11.9583333879709,0.736,0.581947982311249,6.99
"ram_samp_476",1.201,12.0166666060686,0.736,0.581947982311249,4.31
"ram_samp_477",1.201,12.0166666060686,0.736,0.581947982311249,4.94
"ram_samp_478",1.215,11.9625000357628,0.736,0.581947982311249,5.37
"ram_samp_479",1.215,11.9625000357628,0.736,0.581947982311249,6.04
"ram_samp_480",1.215,11.9625000357628,0.736,0.581947982311249,6.03
"ram_samp_481",1.201,12.0166666060686,0.736,0.581947982311249,6.25
"ram_samp_482",1.21,12.0083334681888,0.736,0.581947982311249,5.24
"ram_samp_483",1.217,11.9666667580605,0.736,0.581947982311249,6.41
"ram_samp_484",1.217,11.9208333641291,0.736,0.581947982311249,4.57
"ram_samp_485",1.21,12.0083334681888,0.736,0.581947982311249,6.33
"ram_samp_486",1.209,11.9583333879709,0.736,0.581947982311249,6.63
"ram_samp_487",1.213,11.9833334088326,0.736,0.581947982311249,6.19
"ram_samp_488",1.21,12.0083334681888,0.736,0.581947982311249,5.21
"ram_samp_489",1.212,11.9416666775942,0.736,0.581947982311249,6.34
"ram_samp_490",1.21,12.0083334681888,0.736,0.581947982311249,6.2
"ram_samp_491",1.201,12.0166666060686,0.736,0.581947982311249,6
"ram_samp_492",1.21,12.0083334681888,0.736,0.581947982311249,5.34
"ram_samp_493",1.217,11.9208333641291,0.736,0.581947982311249,4.7
"ram_samp_494",1.213,11.9833334088326,0.736,0.581947982311249,5.9
"ram_samp_495",1.213,11.9833334088326,0.736,0.581947982311249,6.92
"ram_samp_496",1.217,11.9583333879709,0.736,0.581947982311249,6.91
"ram_samp_497",1.213,11.9833334088326,0.736,0.581947982311249,6.12
"ram_samp_498",1.201,12.0166666060686,0.736,0.581947982311249,4.68
"ram_samp_499",1.212,11.9416666775942,0.736,0.581947982311249,4.8
"ram_samp_500",1.201,12.0166666060686,0.736,0.581947982311249,5.8
"ram_samp_501",1.21,12.0083334681888,0.736,0.581947982311249,6
"ram_samp_502",1.215,11.9625000357628,0.736,0.581947982311249,6.08
"ram_samp_503",1.215,11.9625000357628,0.736,0.581947982311249,5.95
"ram_samp_504",1.215,11.9625000357628,0.736,0.581947982311249,5.77
"ram_samp_505",1.21,12.0125000265737,0.736,0.581947982311249,6.74
"ram_samp_506",1.212,11.9416666775942,0.736,0.581947982311249,4.85
"ram_samp_507",1.213,11.9833334088326,0.736,0.581947982311249,6.87
"ram_samp_508",1.217,11.9666667580605,0.736,0.581947982311249,5.94
"ram_samp_509",1.21,12.0083334681888,0.736,0.581947982311249,5.42
"ram_samp_510",1.212,11.9416666775942,0.736,0.581947982311249,6.88
"ram_samp_511",1.201,12.0166666060686,0.736,0.581947982311249,4.71
"ram_samp_512",1.217,11.9208333641291,0.736,0.581947982311249,5.04
"ram_samp_513",1.213,11.9833334088326,0.736,0.581947982311249,6.73
"ram_samp_514",1.217,11.9208333641291,0.736,0.581947982311249,6.11
"ram_samp_515",1.201,12.0166666060686,0.736,0.581947982311249,5.31
"ram_samp_516",1.215,11.9625000357628,0.736,0.581947982311249,6.41
"ram_samp_517",1.213,11.9833334088326,0.736,0.581947982311249,5.75
"ram_samp_518",1.217,11.9583333879709,0.736,0.581947982311249,5.18
"ram_samp_519",1.201,12.0166666060686,0.736,0.581947982311249,6.07
"ram_samp_520",1.217,11.9666667580605,0.736,0.581947982311249,5.87
"ram_samp_521",1.201,12.0166666060686,0.736,0.581947982311249,6.22
"ram_samp_522",1.201,12.0166666060686,0.736,0.581947982311249,5.86
"ram_samp_523",1.217,11.9583333879709,0.736,0.581947982311249,6.38
"ram_samp_524",1.201,12.0166666060686,0.736,0.581947982311249,6.19
"ram_samp_525",1.21,12.0083334681888,0.736,0.581947982311249,4.47
"ram_samp_526",1.212,11.9416666775942,0.736,0.581947982311249,6.98
"ram_samp_527",1.213,11.9833334088326,0.736,0.581947982311249,6.25
"ram_samp_528",1.21,12.0083334681888,0.736,0.581947982311249,6.27
"ram_samp_529",1.212,11.9416666775942,0.736,0.581947982311249,4.94
"ram_samp_530",1.215,11.9625000357628,0.736,0.581947982311249,6.22
"ram_samp_531",1.201,12.0166666060686,0.736,0.581947982311249,5.2
"ram_samp_532",1.215,11.9750000027319,0.736,0.581947982311249,5.7
"ram_samp_533",1.215,11.9625000357628,0.736,0.581947982311249,6.14
"ram_samp_534",1.217,11.9666667580605,0.736,0.581947982311249,4.94
"ram_samp_535",1.209,11.9583333879709,0.736,0.581947982311249,6.24
"ram_samp_536",1.213,11.9833334088326,0.736,0.581947982311249,5.03
"ram_samp_537",1.21,12.0083334681888,0.736,0.581947982311249,5.7
"ram_samp_538",1.201,12.0166666060686,0.736,0.581947982311249,5.3
"ram_samp_539",1.215,11.9625000357628,0.736,0.581947982311249,6.75
"ram_samp_540",1.201,12.0166666060686,0.736,0.581947982311249,4.9
"ram_samp_541",1.215,11.9625000357628,0.736,0.581947982311249,6.23
"ram_samp_542",1.217,11.9208333641291,0.736,0.581947982311249,7.13
"ram_samp_543",1.201,12.0166666060686,0.736,0.581947982311249,5.41
"ram_samp_544",1.217,11.9583333879709,0.736,0.581947982311249,4.89
"ram_samp_545",1.21,12.0083334681888,0.736,0.581947982311249,5.83
"ram_samp_546",1.213,11.9833334088326,0.736,0.581947982311249,6.97
"ram_samp_547",1.21,12.0083334681888,0.736,0.581947982311249,5.86
"ram_samp_548",1.213,11.9833334088326,0.736,0.581947982311249,5.9
"ram_samp_549",1.213,11.9833334088326,0.736,0.581947982311249,6.11
"ram_samp_550",1.212,11.9416666775942,0.736,0.581947982311249,4.59
"ram_samp_551",1.215,11.9625000357628,0.736,0.581947982311249,7.17
"ram_samp_552",1.217,11.9666667580605,0.736,0.581947982311249,7.25
"ram_samp_553",1.212,11.9416666775942,0.736,0.581947982311249,5.97
"ram_samp_554",1.215,11.9750000027319,0.736,0.581947982311249,6.61
"ram_samp_555",1.215,11.9625000357628,0.736,0.581947982311249,6.76
"ram_samp_556",1.213,11.9833334088326,0.736,0.581947982311249,7
"ram_samp_557",1.201,12.0166666060686,0.736,0.581947982311249,6.46
"ram_samp_558",1.213,11.9833334088326,0.736,0.581947982311249,6.55
"ram_samp_559",1.217,11.9208333641291,0.736,0.581947982311249,6.64
"ram_samp_560",1.217,11.9583333879709,0.736,0.581947982311249,5.75
"ram_samp_561",1.209,11.9583333879709,0.736,0.581947982311249,5.47
"ram_samp_562",1.201,12.0166666060686,0.736,0.581947982311249,7.73
"ram_samp_563",1.209,11.9583333879709,0.736,0.581947982311249,6.89
"ram_samp_564",1.213,11.9833334088326,0.736,0.581947982311249,5.55
"ram_samp_565",1.212,11.9416666775942,0.736,0.581947982311249,5.62
"ram_samp_566",1.217,11.9583333879709,0.736,0.581947982311249,7.12
"ram_samp_567",1.213,11.9833334088326,0.736,0.581947982311249,7.13
"ram_samp_568",1.215,11.9625000357628,0.736,0.581947982311249,5.36
"ram_samp_569",1.209,11.9583333879709,0.736,0.581947982311249,6.52
"ram_samp_570",1.215,11.9625000357628,0.736,0.581947982311249,5.65
"ram_samp_571",1.201,12.0166666060686,0.736,0.581947982311249,4.49
"ram_samp_572",1.213,11.9833334088326,0.736,0.581947982311249,6.08
"ram_samp_573",1.209,11.9583333879709,0.736,0.581947982311249,5.32
"ram_samp_574",1.215,11.9625000357628,0.736,0.581947982311249,7.04
"ram_samp_575",1.217,11.9666667580605,0.736,0.581947982311249,6.98
"ram_samp_576",1.21,12.0125000265737,0.736,0.581947982311249,4.83
"ram_samp_577",1.213,11.9833334088326,0.736,0.581947982311249,6
"ram_samp_578",1.213,11.9833334088326,0.736,0.581947982311249,6.05
"ram_samp_579",1.215,11.9625000357628,0.736,0.581947982311249,5.67
"ram_samp_580",1.213,11.9833334088326,0.736,0.581947982311249,6.8
"ram_samp_581",1.201,12.0166666060686,0.736,0.581947982311249,6.89
"ram_samp_582",1.201,12.0166666060686,0.736,0.581947982311249,6.47
"ram_samp_583",1.201,12.0166666060686,0.736,0.581947982311249,5.53
"ram_samp_584",1.201,12.0166666060686,0.736,0.581947982311249,6.44
"ram_samp_585",1.215,11.9750000027319,0.736,0.581947982311249,6.22
"ram_samp_586",1.215,11.9625000357628,0.736,0.581947982311249,4.57
"ram_samp_587",1.213,11.9833334088326,0.736,0.581947982311249,7.02
"ram_samp_588",1.213,11.9833334088326,0.736,0.581947982311249,5.57
"ram_samp_589",1.209,11.9583333879709,0.736,0.581947982311249,6.38
"ram_samp_590",1.215,11.9625000357628,0.736,0.581947982311249,6.01
"ram_samp_591",1.217,11.9583333879709,0.736,0.581947982311249,6.4
"ram_samp_592",1.217,11.9666667580605,0.736,0.581947982311249,6.69
"ram_samp_593",1.212,11.9416666775942,0.736,0.581947982311249,7.22
"ram_samp_594",1.212,11.9416666775942,0.736,0.581947982311249,6.79
"ram_samp_595",1.215,11.9625000357628,0.736,0.581947982311249,6.32
"ram_samp_596",1.21,12.0083334681888,0.736,0.581947982311249,6.96
"ram_samp_597",1.217,11.9666667580605,0.736,0.581947982311249,6.15
"ram_samp_598",1.213,11.9833334088326,0.736,0.581947982311249,6.84
"ram_samp_599",1.217,11.9666667580605,0.736,0.581947982311249,6.82
"ram_samp_600",1.21,12.0083334681888,0.736,0.581947982311249,6.13
"ram_samp_601",1.213,11.9833334088326,0.736,0.581947982311249,7.77
"ram_samp_602",1.217,11.9583333879709,0.736,0.581947982311249,7.2
"ram_samp_603",1.215,11.9750000027319,0.736,0.581947982311249,6.53
"ram_samp_604",1.201,12.0166666060686,0.736,0.581947982311249,5.39
"ram_samp_605",1.217,11.9583333879709,0.736,0.581947982311249,4.84
"ram_samp_606",1.217,11.9583333879709,0.736,0.581947982311249,5.9
"ram_samp_607",1.217,11.9666667580605,0.736,0.581947982311249,6.08
"ram_samp_608",1.215,11.9750000027319,0.736,0.581947982311249,6.63
"ram_samp_609",1.213,11.9833334088326,0.736,0.581947982311249,7.08
"ram_samp_610",1.215,11.9625000357628,0.736,0.581947982311249,7.09
"ram_samp_611",1.201,12.0166666060686,0.736,0.581947982311249,4.77
"ram_samp_612",1.21,12.0083334681888,0.736,0.581947982311249,5.26
"ram_samp_613",1.201,12.0166666060686,0.736,0.581947982311249,4.29
"ram_samp_614",1.201,12.0166666060686,0.736,0.581947982311249,4.5
"ram_samp_615",1.201,12.0166666060686,0.736,0.581947982311249,5.57
"ram_samp_616",1.213,11.9833334088326,0.736,0.581947982311249,6.01
"ram_samp_617",1.212,11.9416666775942,0.736,0.581947982311249,4.96
"ram_samp_618",1.217,11.9208333641291,0.736,0.581947982311249,6.41
"ram_samp_619",1.213,11.9833334088326,0.736,0.581947982311249,5.16
"ram_samp_620",1.21,12.0083334681888,0.736,0.581947982311249,6.21
"ram_samp_621",1.215,11.9625000357628,0.736,0.581947982311249,6.71
"ram_samp_622",1.217,11.9208333641291,0.736,0.581947982311249,5.44
"ram_samp_623",1.217,11.9583333879709,0.736,0.581947982311249,4.8
"ram_samp_624",1.215,11.9625000357628,0.736,0.581947982311249,6.95
"ram_samp_625",1.217,11.9208333641291,0.736,0.581947982311249,5.72
"ram_samp_626",1.217,11.9583333879709,0.736,0.581947982311249,5.27
"ram_samp_627",1.21,12.0083334681888,0.736,0.581947982311249,5.93
"ram_samp_628",1.21,12.0083334681888,0.736,0.581947982311249,6.31
"ram_samp_629",1.217,11.9458334048589,0.736,0.581947982311249,6.04
"ram_samp_630",1.209,11.9583333879709,0.736,0.581947982311249,6.59
"ram_samp_631",1.21,12.0083334681888,0.736,0.581947982311249,6.95
"ram_samp_632",1.21,12.0083334681888,0.736,0.581947982311249,6.11
"ram_samp_633",1.215,11.9625000357628,0.736,0.581947982311249,6.69
"ram_samp_634",1.217,11.9666667580605,0.736,0.581947982311249,7.66
"ram_samp_635",1.215,11.9625000357628,0.736,0.581947982311249,5.37
"ram_samp_636",1.213,11.9833334088326,0.736,0.581947982311249,6.46
"ram_samp_637",1.21,12.0083334681888,0.736,0.581947982311249,5.67
"ram_samp_638",1.201,12.0166666060686,0.736,0.581947982311249,5.91
"ram_samp_639",1.215,11.9625000357628,0.736,0.581947982311249,4.45
"ram_samp_640",1.215,11.9625000357628,0.736,0.581947982311249,6.44
"ram_samp_641",1.209,11.9583333879709,0.736,0.581947982311249,6.6
"ram_samp_642",1.217,11.9666667580605,0.736,0.581947982311249,6.73
"ram_samp_643",1.212,11.9416666775942,0.736,0.581947982311249,4.62
"ram_samp_644",1.21,12.0083334681888,0.736,0.581947982311249,6.02
"ram_samp_645",1.213,11.9833334088326,0.736,0.581947982311249,4.56
"ram_samp_646",1.201,12.0166666060686,0.736,0.581947982311249,5.92
"ram_samp_647",1.217,11.9666667580605,0.736,0.581947982311249,6.81
"ram_samp_648",1.212,11.9416666775942,0.736,0.581947982311249,6.98
"ram_samp_649",1.21,12.0083334681888,0.736,0.581947982311249,6.94
"ram_samp_650",1.217,11.9583333879709,0.736,0.581947982311249,4.74
"ram_samp_651",1.201,12.0166666060686,0.736,0.581947982311249,5.84
"ram_samp_652",1.21,12.0083334681888,0.736,0.581947982311249,5.9
"ram_samp_653",1.213,11.9833334088326,0.736,0.581947982311249,7.31
"ram_samp_654",1.217,11.9666667580605,0.736,0.581947982311249,6.1
"ram_samp_655",1.21,12.0083334681888,0.736,0.581947982311249,6.07
"ram_samp_656",1.217,11.9583333879709,0.736,0.581947982311249,6.11
"ram_samp_657",1.201,12.0166666060686,0.736,0.581947982311249,4.51
"ram_samp_658",1.213,11.9833334088326,0.736,0.581947982311249,5.88
"ram_samp_659",1.217,11.9666667580605,0.736,0.581947982311249,6.3
"ram_samp_660",1.217,11.9666667580605,0.736,0.581947982311249,7.66
"ram_samp_661",1.217,11.9208333641291,0.736,0.581947982311249,4.67
"ram_samp_662",1.213,11.9833334088326,0.736,0.581947982311249,7.12
"ram_samp_663",1.217,11.9208333641291,0.736,0.581947982311249,5.62
"ram_samp_664",1.213,11.9833334088326,0.736,0.581947982311249,6.29
"ram_samp_665",1.213,11.9833334088326,0.736,0.581947982311249,5.86
"ram_samp_666",1.212,11.9416666775942,0.736,0.581947982311249,5.07
"ram_samp_667",1.213,11.9833334088326,0.736,0.581947982311249,4.47
"ram_samp_668",1.217,11.9583333879709,0.736,0.581947982311249,5.68
"ram_samp_669",1.217,11.9666667580605,0.736,0.581947982311249,6.17
"ram_samp_670",1.213,11.9833334088326,0.736,0.581947982311249,6.82
"ram_samp_671",1.215,11.9625000357628,0.736,0.581947982311249,7.44
"ram_samp_672",1.213,11.9833334088326,0.736,0.581947982311249,4.8
"ram_samp_673",1.213,11.9833334088326,0.736,0.581947982311249,5.67
"ram_samp_674",1.217,11.9583333879709,0.736,0.581947982311249,5.62
"ram_samp_675",1.213,11.9833334088326,0.736,0.581947982311249,6.23
"ram_samp_676",1.201,12.0166666060686,0.736,0.581947982311249,4.62
"ram_samp_677",1.217,11.9583333879709,0.736,0.581947982311249,5.1
"ram_samp_678",1.201,12.0166666060686,0.736,0.581947982311249,6.22
"ram_samp_679",1.212,11.9416666775942,0.736,0.581947982311249,5.04
"ram_samp_680",1.213,11.9833334088326,0.736,0.581947982311249,7.15
"ram_samp_681",1.213,11.9833334088326,0.736,0.581947982311249,7.12
"ram_samp_682",1.21,12.0083334681888,0.736,0.581947982311249,5.22
"ram_samp_683",1.21,12.0083334681888,0.736,0.581947982311249,7.54
"ram_samp_684",1.217,11.9666667580605,0.736,0.581947982311249,5.3
"ram_samp_685",1.21,12.0083334681888,0.736,0.581947982311249,5.92
"ram_samp_686",1.217,11.9583333879709,0.736,0.581947982311249,7.09
"ram_samp_687",1.213,11.9833334088326,0.736,0.581947982311249,8.35
"ram_samp_688",1.212,11.9416666775942,0.736,0.581947982311249,5.77
"ram_samp_689",1.217,11.9666667580605,0.736,0.581947982311249,6.57
"ram_samp_690",1.212,11.9416666775942,0.736,0.581947982311249,6.37
"ram_samp_691",1.21,12.0083334681888,0.736,0.581947982311249,5.4
"ram_samp_692",1.213,11.9833334088326,0.736,0.581947982311249,4.94
"ram_samp_693",1.21,12.0083334681888,0.736,0.581947982311249,4.96
"ram_samp_694",1.201,12.0166666060686,0.736,0.581947982311249,4.14
"ram_samp_695",1.201,12.0166666060686,0.736,0.581947982311249,5.52
"ram_samp_696",1.217,11.9583333879709,0.736,0.581947982311249,5.65
"ram_samp_697",1.213,11.9833334088326,0.736,0.581947982311249,5.64
"ram_samp_698",1.215,11.9625000357628,0.736,0.581947982311249,6.24
"ram_samp_699",1.215,11.9625000357628,0.736,0.581947982311249,5.38
"ram_samp_700",1.217,11.9583333879709,0.736,0.581947982311249,5.12
"ram_samp_701",1.201,12.0166666060686,0.736,0.581947982311249,4.71
"ram_samp_702",1.201,12.0166666060686,0.736,0.581947982311249,5.96
"ram_samp_703",1.217,11.9583333879709,0.736,0.581947982311249,6.55
"ram_samp_704",1.201,12.0166666060686,0.736,0.581947982311249,6.48
"ram_samp_705",1.217,11.9666667580605,0.736,0.581947982311249,6.37
"ram_samp_706",1.213,11.9833334088326,0.736,0.581947982311249,5.3
"ram_samp_707",1.209,11.9583333879709,0.736,0.581947982311249,7.27
"ram_samp_708",1.217,11.9666667580605,0.736,0.581947982311249,4.72
"ram_samp_709",1.21,12.0083334681888,0.736,0.581947982311249,5.43
"ram_samp_710",1.201,12.0166666060686,0.736,0.581947982311249,4.87
"ram_samp_711",1.21,12.0083334681888,0.736,0.581947982311249,5.16
"ram_samp_712",1.21,12.0083334681888,0.736,0.581947982311249,7.3
"ram_samp_713",1.21,12.0083334681888,0.736,0.581947982311249,6.82
"ram_samp_714",1.215,11.9750000027319,0.736,0.581947982311249,6.97
"ram_samp_715",1.21,12.0083334681888,0.736,0.581947982311249,7.38
"ram_samp_716",1.201,12.0166666060686,0.736,0.581947982311249,6.55
"ram_samp_717",1.215,11.9750000027319,0.736,0.581947982311249,6.07
"ram_samp_718",1.213,11.9833334088326,0.736,0.581947982311249,4.76
"ram_samp_719",1.201,12.0166666060686,0.736,0.581947982311249,7.22
"ram_samp_720",1.217,11.9208333641291,0.736,0.581947982311249,6.28
"ram_samp_721",1.21,12.0083334681888,0.736,0.581947982311249,6.15
"ram_samp_722",1.213,11.9833334088326,0.736,0.581947982311249,6.48
"ram_samp_723",1.201,12.0166666060686,0.736,0.581947982311249,5.99
"ram_samp_724",1.212,11.9416666775942,0.736,0.581947982311249,6.09
"ram_samp_725",1.21,12.0083334681888,0.736,0.581947982311249,6.73
"ram_samp_726",1.215,11.9625000357628,0.736,0.581947982311249,4.76
"ram_samp_727",1.201,12.0166666060686,0.736,0.581947982311249,5.78
"ram_samp_728",1.201,12.0166666060686,0.736,0.581947982311249,6.04
"ram_samp_729",1.217,11.9583333879709,0.736,0.581947982311249,6.03
"ram_samp_730",1.201,12.0166666060686,0.736,0.581947982311249,5.6
"ram_samp_731",1.21,12.0083334681888,0.736,0.581947982311249,4.78
"ram_samp_732",1.209,11.9583333879709,0.736,0.581947982311249,7.39
"ram_samp_733",1.209,11.9583333879709,0.736,0.581947982311249,7.24
"ram_samp_734",1.21,12.0083334681888,0.736,0.581947982311249,5.75
"ram_samp_735",0.445,-0.0500000873580575,0.361999988555908,0.920007407665253,7.17
"ram_samp_736",1.21,12.0083334681888,0.736,0.581947982311249,6.58
"ram_samp_737",1.213,11.9833334088326,0.736,0.581947982311249,6.75
"ram_samp_738",1.217,11.9666667580605,0.736,0.581947982311249,7.09
"ram_samp_739",1.215,11.9625000357628,0.736,0.581947982311249,5.66
"ram_samp_740",1.217,11.9208333641291,0.736,0.581947982311249,5.86
"ram_samp_741",1.217,11.9583333879709,0.736,0.581947982311249,5.77
"ram_samp_742",1.213,11.9833334088326,0.736,0.581947982311249,6.68
"ram_samp_743",1.201,12.0166666060686,0.736,0.581947982311249,4.52
"ram_samp_744",1.201,12.0166666060686,0.736,0.581947982311249,5.99
"ram_samp_745",1.213,11.9833334088326,0.736,0.581947982311249,6.66
"ram_samp_746",1.217,11.9666667580605,0.736,0.581947982311249,6.61
"ram_samp_747",1.217,11.9666667580605,0.736,0.581947982311249,6.83
"ram_samp_748",1.217,11.9583333879709,0.736,0.581947982311249,7.44
"ram_samp_749",1.217,11.9583333879709,0.736,0.581947982311249,6.7
"ram_samp_750",1.209,11.9583333879709,0.736,0.581947982311249,5.66
"ram_samp_751",1.217,11.9666667580605,0.736,0.581947982311249,5.5
"ram_samp_752",1.201,12.0166666060686,0.736,0.581947982311249,6.46
"ram_samp_753",1.213,11.9833334088326,0.736,0.581947982311249,6.37
"ram_samp_754",1.201,12.0166666060686,0.736,0.581947982311249,4.12
"ram_samp_755",1.217,11.9666667580605,0.736,0.581947982311249,6.19
"ram_samp_756",1.215,11.9625000357628,0.736,0.581947982311249,6.34
"ram_samp_757",1.212,11.9416666775942,0.736,0.581947982311249,5.98
"ram_samp_758",1.213,11.9833334088326,0.736,0.581947982311249,6.15
"ram_samp_759",1.213,11.9833334088326,0.736,0.581947982311249,4.6
"ram_samp_760",1.201,12.0166666060686,0.736,0.581947982311249,4.18
"ram_samp_761",1.21,12.0083334681888,0.736,0.581947982311249,5.32
"ram_samp_762",1.213,11.9833334088326,0.736,0.581947982311249,6.74
"ram_samp_763",1.201,12.0166666060686,0.736,0.581947982311249,5.53
"ram_samp_764",1.21,12.0083334681888,0.736,0.581947982311249,7.32
"ram_samp_765",1.21,12.0125000265737,0.736,0.581947982311249,4.91
"ram_samp_766",1.201,12.0166666060686,0.736,0.581947982311249,6.02
"ram_samp_767",1.212,11.9416666775942,0.736,0.581947982311249,4.58
"ram_samp_768",1.217,11.9583333879709,0.736,0.581947982311249,7.31
"ram_samp_769",1.215,11.9625000357628,0.736,0.581947982311249,6.63
"ram_samp_770",1.213,11.9833334088326,0.736,0.581947982311249,6.05
"ram_samp_771",1.213,11.9833334088326,0.736,0.581947982311249,5.39
"ram_samp_772",1.201,12.0166666060686,0.736,0.581947982311249,4.79
"ram_samp_773",1.213,11.9833334088326,0.736,0.581947982311249,5.81
"ram_samp_774",1.209,11.9583333879709,0.736,0.581947982311249,6.7
"ram_samp_775",1.213,11.9833334088326,0.736,0.581947982311249,7.1
"ram_samp_776",1.21,12.0083334681888,0.736,0.581947982311249,6.36
"ram_samp_777",1.212,11.9416666775942,0.736,0.581947982311249,5.94
"ram_samp_778",1.215,11.9625000357628,0.736,0.581947982311249,5.48
"ram_samp_779",1.215,11.9625000357628,0.736,0.581947982311249,6.63
"ram_samp_780",1.212,11.9416666775942,0.736,0.581947982311249,6.24
"ram_samp_781",1.201,12.0166666060686,0.736,0.581947982311249,5.03
"ram_samp_782",1.217,11.9666667580605,0.736,0.581947982311249,5.71
"ram_samp_783",1.213,11.9833334088326,0.736,0.581947982311249,6.36
"ram_samp_784",1.201,12.0166666060686,0.736,0.581947982311249,6.67
"ram_samp_785",1.213,11.9833334088326,0.736,0.581947982311249,6.34
"ram_samp_786",1.213,11.9833334088326,0.736,0.581947982311249,5.2
"ram_samp_787",1.209,11.9583333879709,0.736,0.581947982311249,5.58
"ram_samp_788",1.217,11.9666667580605,0.736,0.581947982311249,6.97
"ram_samp_789",1.215,11.9625000357628,0.736,0.581947982311249,5.84
"ram_samp_790",1.217,11.9583333879709,0.736,0.581947982311249,5.64
"ram_samp_791",1.21,12.0083334681888,0.736,0.581947982311249,7.03
"ram_samp_792",1.21,12.0083334681888,0.736,0.581947982311249,6.18
"ram_samp_793",1.217,11.9583333879709,0.736,0.581947982311249,5.96
"ram_samp_794",1.213,11.9833334088326,0.736,0.581947982311249,4.46
"ram_samp_795",1.215,11.9750000027319,0.736,0.581947982311249,7.44
"ram_samp_796",1.21,12.0083334681888,0.736,0.581947982311249,6.46
"ram_samp_797",1.217,11.9583333879709,0.736,0.581947982311249,5.13
"ram_samp_798",1.21,12.0083334681888,0.736,0.581947982311249,5.07
"ram_samp_799",1.217,11.9583333879709,0.736,0.581947982311249,5.05
"ram_samp_800",1.213,11.9833334088326,0.736,0.581947982311249,5.24
"ram_samp_801",1.201,12.0166666060686,0.736,0.581947982311249,5.05
"ram_samp_802",1.213,11.9833334088326,0.736,0.581947982311249,5
"ram_samp_803",1.215,11.9625000357628,0.736,0.581947982311249,5.98
"ram_samp_804",1.217,11.9666667580605,0.736,0.581947982311249,5.08
"ram_samp_805",1.21,12.0083334681888,0.736,0.581947982311249,5.72
"ram_samp_806",1.201,12.0166666060686,0.736,0.581947982311249,6.54
"ram_samp_807",1.201,12.0166666060686,0.736,0.581947982311249,5.31
"ram_samp_808",1.21,12.0083334681888,0.736,0.581947982311249,5.1
"ram_samp_809",1.217,11.9208333641291,0.736,0.581947982311249,5.9
"ram_samp_810",1.213,11.9833334088326,0.736,0.581947982311249,6.88
"ram_samp_811",1.21,12.0083334681888,0.736,0.581947982311249,7.19
"ram_samp_812",1.21,12.0083334681888,0.736,0.581947982311249,5.87
"ram_samp_813",1.21,12.0083334681888,0.736,0.581947982311249,5.84
"ram_samp_814",1.215,11.9625000357628,0.736,0.581947982311249,7.21
