"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"X24_cp250",0.803406333164931,0.0133936155657974,0.0147761738163582,0.0155072208747901,0.00403296287954628,0.0420140483903802,0.0360654226311295,0.0145329256852324,0.0151439732621311,0.012497791984083,0.028629531745621
"X24_cp273",0.808079420105943,0.0124870569201629,0.0132319206240741,0.0148675688436589,0.00458669560429755,0.0382637840647526,0.0356070721062911,0.016686638906446,0.0153196854553231,0.010546560064696,0.0303235973043547
"X24_cp297",0.801381780201153,0.013741301021793,0.0153880807893843,0.015745594665365,0.00384356959995903,0.0434807353826653,0.0362234881556172,0.0138015456617211,0.0150737006318199,0.013305173810636,0.0280150300798857
"X24_cp270",0.81033103048452,0.0119674302836858,0.0123799627516837,0.0144886470741071,0.00494937503064829,0.0361626467292967,0.0353123480878283,0.0181088148802154,0.0154150510369075,0.00952402307996124,0.0313606705611459
"X24_cp268",0.813977931368493,0.0108467662069485,0.0106244677526986,0.0136389203566702,0.00587206042120595,0.0317528268147417,0.0345890305061677,0.021764033096372,0.0156052354991438,0.00754181705539141,0.0337869109221667
"X24_cp295",0.79929569442934,0.0140795935116549,0.0159939923159756,0.0159739480336245,0.0036700304350523,0.0449228658920778,0.0363683073354875,0.0131338958342861,0.0150038914759738,0.0141234862283968,0.0274342945081308
"X24_cp267",0.801925269760129,0.0136500092653238,0.0152263521493212,0.0156833689383177,0.00389217855272443,0.0430941072785279,0.0361829016027842,0.0139889909401426,0.0150922991899517,0.01308991422406,0.0281746080987173
"X24_cp276",0.807402356318423,0.0126302407057898,0.0134709189757225,0.0149703801625339,0.00449293291197123,0.0388489776459459,0.035684072804967,0.0163204121195635,0.0152926942274465,0.0108403617068927,0.0300466524207439
"X24_cp234",0.788919086128178,0.0155608212470475,0.0187573241904837,0.0169441950476079,0.00301520628431832,0.0514167758237844,0.0369391437093452,0.0106502756924019,0.0146509063815232,0.0180393204722044,0.0251069450231056
"X24_cp249",0.812745238263007,0.0112905479733188,0.0113062724654943,0.013980904628953,0.00548115500622923,0.0334790877963464,0.0348905348792642,0.0202092667905195,0.0155326650849725,0.00829139333787213,0.0327929337740232
"X24_cp277",0.806695956326308,0.0127745927764776,0.0137137258215347,0.0150733436807519,0.00440092380817023,0.0394416589161739,0.0357599144306188,0.0159616313410661,0.0152651846878013,0.011141934930361,0.0297711332807367
"X24_cp275",0.799782722667471,0.0140022193290033,0.0158544887458118,0.0159220271194736,0.00370883221005415,0.0445917116978549,0.0363359517020125,0.0132829631697262,0.0150199803128799,0.0139334276487894,0.0275656753969233
