"";"other";"acetobacteraceae";"bradyrhizobiaceae";"caulobacteraceae";"comamonadaceae";"hyphomicrobiaceae";"mycobacteriaceae";"oxalobacteraceae";"rhodospirillaceae";"sphingomonadaceae";"xanthomonadaceae"
"HARV_021-M-6-12-20140717";0.888046298144083;0.015964877270006;0.0245459988026342;0.00259429255637597;0.000199560965875075;0.0281380961883856;0.000997804829375374;0.00578726801037717;0.0325284374376372;0.000997804829375374;0.000199560965875075
"HARV_021-O-3-37-20140717";0.917581321093594;0.00718419477150269;0.0113749750548793;0.00139692676112552;0.000199560965875075;0.0329275593693873;0.00299341448812612;0.00179604869287567;0.0231490720415087;0.000199560965875075;0.00119736579525045
"HARV_021-O-36-16-20140717";0.913789662741968;0.0101776092596288;0.0157653163041309;0.00359209738575135;0.000199560965875075;0.0269407303931351;0.0023947315905009;0.00259429255637597;0.0235481939732588;0.000199560965875075;0.000798243863500299
"HARV_033-M-23-30-20140717";0.927160247455598;0.00538814607862702;0.00598682897625225;0.00219517062462582;0.000199560965875075;0.0287367790860108;0.000598682897625224;0.00139692676112552;0.0279385352225105;0.000199560965875075;0.000199560965875075
"HARV_033-M-30-38-20140717";0.923169028138096;0.00618638994212732;0.00498902414687687;0.00179604869287567;0.000798243863500299;0.0235481939732588;0.00039912193175015;0.0023947315905009;0.034723608062263;0.000598682897625224;0.00139692676112552
"HARV_033-M-33-4-20140717";0.939932149271603;0.00538814607862702;0.00618638994212732;0.0023947315905009;0.000199560965875075;0.0121732189183796;0.000997804829375374;0.000199560965875075;0.0317301935741369;0.000199560965875075;0.000598682897625224
"HARV_033-O-23-30-20140717";0.8670923967272;0.0576731191378966;0.00937936539612852;0.0165635601676312;0.000199560965875075;0.0207543404510078;0.0023947315905009;0.0015964877270006;0.0163639992017561;0.00039912193175015;0.00758331670325284
"HARV_033-O-30-38-20140717";0.883256834963081;0.0299341448812612;0.0111754140890042;0.0115745360207543;0.000199560965875075;0.0371183396527639;0.000798243863500299;0.0023947315905009;0.0193574136898823;0.00119736579525045;0.00299341448812612
"HARV_034-M-23-8-20140717";0.934544003192975;0.00838156056675314;0.00698463380562762;0.00119736579525045;0.000199560965875075;0.0257433645978847;0.00139692676112552;0.0015964877270006;0.0189582917581321;0.000199560965875075;0.000798243863500299
"HARV_034-M-31-3-20140717";0.924965076830972;0.0103771702255039;0.00977848732787867;0.00419078028337657;0.000199560965875075;0.0261424865296348;0.0015964877270006;0.000598682897625224;0.021353023348633;0.000199560965875075;0.000598682897625224
"HARV_034-O-19-30-20140717";0.908601077629216;0.0199560965875075;0.0103771702255039;0.00339253641987627;0.000199560965875075;0.0291359010177609;0.00119736579525045;0.00997804829375374;0.00957892636200359;0.000798243863500299;0.00678507283975254
"HARV_035-M-33-17-20140716";0.936938734783476;0.00498902414687687;0.0113749750548793;0.00139692676112552;0.000199560965875075;0.0197565356216324;0.000598682897625224;0.00119736579525045;0.0219517062462582;0.000199560965875075;0.00139692676112552
"HARV_035-O-18-37-20140717";0.916184394332469;0.0285372181201357;0.0055877070445021;0.00798243863500299;0.000199560965875075;0.0261424865296348;0.0015964877270006;0.00179604869287567;0.00738375573737777;0.000199560965875075;0.00439034124925165
"JERC_001-M-1-6-20140805";0.936938734783476;0.000199560965875075;0.00598682897625225;0.000199560965875075;0.00139692676112552;0.0301337058471363;0.000199560965875075;0.0023947315905009;0.0205547794851327;0.00179604869287567;0.000199560965875075
"JERC_001-M-17-34-20140710";0.929355418080223;0.0015964877270006;0.00738375573737777;0.00179604869287567;0.00458990221512672;0.0275394132907603;0.000199560965875075;0.00179604869287567;0.0233486330073838;0.00139692676112552;0.000997804829375374
"JERC_001-M-29-2-20140710";0.917182199161844;0.00259429255637597;0.0109758531231291;0.00199560965875075;0.0023947315905009;0.0349231690281381;0.00119736579525045;0.000199560965875075;0.0227499501097585;0.0031929754540012;0.00259429255637597
"JERC_001-M-7-5-20140805";0.907802833765715;0.00219517062462582;0.0055877070445021;0.00359209738575135;0.00119736579525045;0.0345240470963879;0.000997804829375374;0.00738375573737777;0.0345240470963879;0.00119736579525045;0.000997804829375374
"JERC_001-M-9-17-20140805";0.937138295749351;0.00259429255637597;0.00758331670325284;0.000598682897625224;0.000199560965875075;0.0225503891438835;0.00139692676112552;0.000199560965875075;0.0247455597685093;0.000199560965875075;0.00279385352225105
"JERC_002-M-11-0-20140805";0.914987028537218;0.0039912193175015;0.0123727798842546;0.0023947315905009;0.00119736579525045;0.0257433645978847;0.00139692676112552;0.000199560965875075;0.0355218519257633;0.00199560965875075;0.000199560965875075
"JERC_002-M-12-7-20140710";0.92097385751347;0.00359209738575135;0.00718419477150269;0.00139692676112552;0.00359209738575135;0.0301337058471363;0.000798243863500299;0.00139692676112552;0.0281380961883856;0.00199560965875075;0.000798243863500299
