"";"other";"acidobacteria";"actinobacteria";"bacteroidetes";"chloroflexi";"firmicutes";"gemmatimonadetes";"nitrospirae";"planctomycetes";"proteobacteria";"verrucomicrobia"
"JERC_003-M-1-7-20140805";0.04011175414089;0.413091199361405;0.0235481939732588;0.0512871682298942;0.0151666334065057;0.00618638994212732;0.00718419477150269;0.00618638994212732;0.029335461983636;0.210736379964079;0.197166234284574
"JERC_003-M-3-26-20140805";0.0305328277788865;0.506286170425065;0.0227499501097585;0.0151666334065057;0.0582718020355219;0.0121732189183796;0.0113749750548793;0.00518858511275195;0.0323288764717621;0.128916383955298;0.177010576731191
"JERC_003-M-33-0-20140805";0.0385152664138894;0.283376571542606;0.0167631211335063;0.0472959489123927;0.0161644382358811;0.0183596088605069;0.00419078028337657;0.0171622430652564;0.0313310716423867;0.233685891039713;0.293155058870485
"JERC_005-M-24-40-20140805";0.032129315505887;0.424665735382159;0.0275394132907603;0.0175613649970066;0.0235481939732588;0.00738375573737777;0.00738375573737777;0.00538814607862702;0.0409099980043903;0.206944721612453;0.206545599680702
"JERC_005-M-33-2-20140805";0.0451007782877669;0.302334863300738;0.0195569746557573;0.0259429255637597;0.021353023348633;0.00957892636200359;0.0199560965875075;0.0145679505088805;0.0498902414687687;0.247854719616843;0.243863500299341
"JERC_005-M-4-9-20140805";0.0353222909598882;0.351227299940132;0.0223508281780084;0.0181600478946318;0.0205547794851327;0.0139692676112552;0.0055877070445021;0.00458990221512672;0.0381161444821393;0.237078427459589;0.253043304729595
"JERC_006-M-15-33-20140710";0.0510876072640192;0.441428856515666;0.0263420474955099;0.0255438036320096;0.0275394132907603;0.00957892636200359;0.00678507283975254;0.00339253641987627;0.0435042905607663;0.184793454400319;0.180003991219318
"JERC_006-M-2-0-20140805";0.037317900618639;0.329674715625624;0.0482937537417681;0.0173618040311315;0.0163639992017561;0.00598682897625225;0.0163639992017561;0.0125723408501297;0.0488924366393933;0.304330472959489;0.162841748154061
"JERC_006-M-21-39-20140710";0.0466972660147675;0.405108760726402;0.0183596088605069;0.00957892636200359;0.0474955098782678;0.0063859509080024;0.00818199960087807;0.0143683895430054;0.0363200957892636;0.190381161444821;0.217122330872081
"JERC_006-M-2-33-20140710";0.0411095589702654;0.450009978048294;0.023947315905009;0.0119736579525045;0.0385152664138894;0.00698463380562762;0.00658551187387747;0.00439034124925165;0.0443025344242666;0.179006186389942;0.193175014967072
"JERC_006-M-39-30-20140805";0.0363200957892636;0.388345639592896;0.0181600478946318;0.0197565356216324;0.034723608062263;0.00658551187387747;0.00878068249850329;0.00658551187387747;0.0295350229495111;0.176611454799441;0.274595889044103
"JERC_006-M-8-11-20140805";0.0387148273797645;0.418678906405907;0.0263420474955099;0.0277389742566354;0.0147675114747555;0.00419078028337657;0.00678507283975254;0.00698463380562762;0.0502893634005189;0.215326282179206;0.190181600478946
"JERC_008-M-23-30-20140805";0.0329275593693873;0.35980842147276;0.0283376571542606;0.02674116942726;0.0291359010177609;0.04011175414089;0.0179604869287567;0.010776292157254;0.0476950708441429;0.209139892237078;0.197365795250449
"JERC_008-M-33-4-20140805";0.0245459988026342;0.38694871283177;0.0295350229495111;0.0147675114747555;0.0209539014168829;0.00818199960087807;0.0103771702255039;0.00279385352225105;0.0339253641987627;0.220913989223708;0.247056475753343
"JERC_047-M-3-32-20140805";0.0415086809020156;0.441029734583915;0.0335262422670126;0.021353023348633;0.0273398523248853;0.0109758531231291;0.0137697066453802;0.0047894631810018;0.0273398523248853;0.177609259628817;0.200758331670325
"JERC_047-M-36-16-20140805";0.0512871682298942;0.457393733785671;0.0211534623827579;0.0291359010177609;0.0229495110756336;0.00957892636200359;0.00878068249850329;0.00878068249850329;0.0353222909598882;0.194771502694073;0.16084613849531
