"";"other";"bacillus";"bradyrhizobium";"chthoniobacter";"devosia";"mycobacterium";"opitutus";"phenylobacterium";"pseudomonas";"rhodoplanes";"sphingomonas"
"STER_005-M-0-30-20140820";0.970664538016364;0.000997804829375374;0.00379165835162642;0.00379165835162642;0.00199560965875075;0.00039912193175015;0.0055877070445021;0.000598682897625224;0.000798243863500299;0.0111754140890042;0.000199560965875075
"STER_005-M-16-7-20140820";0.971662342845739;0.00179604869287567;0.0039912193175015;0.000199560965875075;0.00259429255637597;0.000199560965875075;0.00299341448812612;0.00219517062462582;0.000798243863500299;0.010576731191379;0.00299341448812612
"STER_005-M-23-38-20140820";0.956894831370984;0.00279385352225105;0.00518858511275195;0.00139692676112552;0.00139692676112552;0.000997804829375374;0.00379165835162642;0.0023947315905009;0.000199560965875075;0.0195569746557573;0.00538814607862702
"STER_006-M-1-6-20140722";0.962881660347236;0.00458990221512672;0.0055877070445021;0.000798243863500299;0.000997804829375374;0.000798243863500299;0.00339253641987627;0.00179604869287567;0.00039912193175015;0.0121732189183796;0.00658551187387747
"STER_006-M-22-32-20140820";0.952304929155857;0.0039912193175015;0.0117740969866294;0.00139692676112552;0.0023947315905009;0.000199560965875075;0.00299341448812612;0.0015964877270006;0.000199560965875075;0.018559169826382;0.00458990221512672
"STER_006-M-30-37-20140820";0.956296148473359;0.00439034124925165;0.0111754140890042;0.00119736579525045;0.00179604869287567;0.00119736579525045;0.00219517062462582;0.000199560965875075;0.000199560965875075;0.0131710237477549;0.00818199960087807
"STER_006-M-7-0-20140820";0.957293953302734;0.00538814607862702;0.00798243863500299;0.00279385352225105;0.000199560965875075;0.000199560965875075;0.00179604869287567;0.00119736579525045;0.000199560965875075;0.0179604869287567;0.00498902414687687
"STER_006-M-7-5-20140722";0.969068050289363;0.00299341448812612;0.0055877070445021;0.00179604869287567;0.000199560965875075;0.000798243863500299;0.00359209738575135;0.00179604869287567;0.000199560965875075;0.00957892636200359;0.00439034124925165
"STER_018-M-15-7-20140820";0.958092197166234;0.00199560965875075;0.00518858511275195;0.00538814607862702;0.000199560965875075;0.000199560965875075;0.00678507283975254;0.00359209738575135;0.000598682897625224;0.0103771702255039;0.00758331670325284
"STER_018-M-4-7-20140820";0.95948912392736;0.00299341448812612;0.00658551187387747;0.00219517062462582;0.0015964877270006;0.00039912193175015;0.00458990221512672;0.00219517062462582;0.00259429255637597;0.0127719018160048;0.00458990221512672
