"","other","Mortierellales","Filobasidiales","Tremellales","Umbelopsidales","Russulales","Hypocreales","Eurotiales","Chaetothyriales","Cantharellales","Sordariales","Atheliales","Agaricales","Sebacinales","Helotiales","Thelephorales","Pezizales","Boletales","Pleosporales","Mytilinidales"
"SRR1502474",0.0274509803921569,0.0156862745098039,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.155882352941176,0.0264705882352941,0.00294117647058824,0.00686274509803922,0.000980392156862745,0.00686274509803922,0.000980392156862745,0.152941176470588,0.413725490196078,0.0245098039215686,0.0990196078431373,0.0568627450980392,0.00294117647058824,0.00196078431372549,0.000980392156862745
"SRR1502475",0.0647058823529412,0.00980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.137254901960784,0.0156862745098039,0.000980392156862745,0.0127450980392157,0.0441176470588235,0.000980392156862745,0.0647058823529412,0.126470588235294,0.204901960784314,0.0137254901960784,0.256862745098039,0.0166666666666667,0.00490196078431373,0.0215686274509804,0.000980392156862745
"SRR1502476",0.0558823529411765,0.0303921568627451,0.00490196078431373,0.00784313725490196,0.0470588235294118,0.307843137254902,0.00294117647058824,0.00980392156862745,0.0107843137254902,0.0509803921568627,0.00784313725490196,0.0333333333333333,0.168627450980392,0.0735294117647059,0.00686274509803922,0.168627450980392,0.00392156862745098,0.000980392156862745,0.000980392156862745,0.00686274509803922
"SRR1502477",0.0549019607843137,0.00980392156862745,0.00294117647058824,0.00392156862745098,0.0294117647058824,0.62843137254902,0.00196078431372549,0.00294117647058824,0.0147058823529412,0.0558823529411765,0.00490196078431373,0.000980392156862745,0.0401960784313726,0.0235294117647059,0.00686274509803922,0.0892156862745098,0.00196078431372549,0.00784313725490196,0.00392156862745098,0.0156862745098039
"SRR1502478",0.0754901960784314,0.046078431372549,0.0127450980392157,0.00294117647058824,0.0117647058823529,0.38921568627451,0.00490196078431373,0.00882352941176471,0.00490196078431373,0.0245098039215686,0.00588235294117647,0.000980392156862745,0.270588235294118,0.0480392156862745,0.0137254901960784,0.0284313725490196,0.0156862745098039,0.00392156862745098,0.00196078431372549,0.0294117647058824
"SRR1502479",0.0411764705882353,0.0303921568627451,0.0107843137254902,0.000980392156862745,0.00490196078431373,0.46078431372549,0.00196078431372549,0.000980392156862745,0.00392156862745098,0.0980392156862745,0.00294117647058824,0.000980392156862745,0.237254901960784,0.0294117647058824,0.00980392156862745,0.0588235294117647,0.00294117647058824,0.000980392156862745,0.00196078431372549,0.000980392156862745
"SRR1502481",0.0382352941176471,0.622549019607843,0.0284313725490196,0.00686274509803922,0.00392156862745098,0.0147058823529412,0.0470588235294118,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.144117647058824,0.00294117647058824,0.0284313725490196,0.0254901960784314,0.00392156862745098,0.0196078431372549,0.00784313725490196,0.000980392156862745,0.000980392156862745,0.000980392156862745
"SRR1502482",0.0990196078431373,0.291176470588235,0.0382352941176471,0.0764705882352941,0.272549019607843,0.0166666666666667,0.0294117647058824,0.0205882352941176,0.0480392156862745,0.00980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00784313725490196,0.0745098039215686,0.00196078431372549,0.00196078431372549,0.00490196078431373,0.00294117647058824,0.000980392156862745
"SRR1502483",0.042156862745098,0.574509803921569,0.0676470588235294,0.05,0.0294117647058824,0.00588235294117647,0.0715686274509804,0.0137254901960784,0.00490196078431373,0.000980392156862745,0.0313725490196078,0.000980392156862745,0.0284313725490196,0.00392156862745098,0.0490196078431373,0.00392156862745098,0.00588235294117647,0.00784313725490196,0.00490196078431373,0.00294117647058824
"SRR1502485",0.17156862745098,0.185294117647059,0.0950980392156863,0.0303921568627451,0.0519607843137255,0.0254901960784314,0.0754901960784314,0.0176470588235294,0.0823529411764706,0.000980392156862745,0.0215686274509804,0.0117647058823529,0.0637254901960784,0.0509803921568627,0.0754901960784314,0.000980392156862745,0.0294117647058824,0.000980392156862745,0.00784313725490196,0.000980392156862745
"SRR1502486",0.377450980392157,0.216666666666667,0.0990196078431373,0.0147058823529412,0.0911764705882353,0.00490196078431373,0.0401960784313726,0.000980392156862745,0.0117647058823529,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.0147058823529412,0.000980392156862745,0.111764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00588235294117647,0.00294117647058824
"SRR1502487",0.204901960784314,0.0588235294117647,0.0637254901960784,0.00490196078431373,0.000980392156862745,0.0333333333333333,0.0519607843137255,0.0196078431372549,0.0186274509803922,0.0901960784313725,0.0411764705882353,0.000980392156862745,0.164705882352941,0.00784313725490196,0.0872549019607843,0.00490196078431373,0.0352941176470588,0.00490196078431373,0.104901960784314,0.000980392156862745
"SRR1502488",0.17156862745098,0.0784313725490196,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.11078431372549,0.000980392156862745,0.0274509803921569,0.0411764705882353,0.0117647058823529,0.000980392156862745,0.26078431372549,0.0392156862745098,0.000980392156862745,0.165686274509804,0.0333333333333333,0.000980392156862745,0.0509803921568627,0.000980392156862745
"SRR1502494",0.0441176470588235,0.00588235294117647,0.00490196078431373,0.000980392156862745,0.000980392156862745,0.0156862745098039,0.0117647058823529,0.000980392156862745,0.0147058823529412,0.000980392156862745,0.0127450980392157,0.000980392156862745,0.451960784313725,0.000980392156862745,0.000980392156862745,0.108823529411765,0.253921568627451,0.000980392156862745,0.0666666666666667,0.000980392156862745
