"samples","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"ram_samp_961",0.0373158091296604,0.0597354663923169,0.168590178699881,0.0586971022402025,0.0299691523575938,0.0280654927449077,0.0085097175418106,0.0102403154625372,0.0469290251799285,0.540149885560036,0.0117978546911257
"ram_samp_962",0.0376264696258488,0.200850456187135,0.0597010654413341,0.0287750794799285,0.0420574063472305,0.0271891419428231,0.00597708439255509,0.0127173649225134,0.0448328100363907,0.526762782933472,0.0135103386907683
"ram_samp_963",0.0164751314589636,0.12823248351757,0.160843657104467,0.0269340021396665,0.028564560019059,0.0248958035405003,0.00940549318689696,0.0026794378096486,0.0456854282520548,0.541986833146278,0.0142971698248958
"ram_samp_964",0.0921627042945206,0.19060665933645,0.0395996147402025,0.0186382972551519,0.13585055976355,0.0304022965583085,0.00131312619100655,0.0522191830832638,0.0609887137453842,0.374125136460453,0.00409370857170935
"ram_samp_965",0.0471317824627159,0.213044405881239,0.0793736316880286,0.0306718925004169,0.040293827390947,0.0183854403160214,0.00432263593615247,0.0164610639372841,0.0362970184521144,0.490895902265634,0.0231223991694461
"ram_samp_966",0.0937761461933889,0.178886672411793,0.0439502636033353,0.0236657018088148,0.125264882276236,0.0215490538823109,0.000382554618463371,0.04218638566486,0.0351308879101251,0.427240234775998,0.0079672168546754
"ram_samp_967",0.0225863414581299,0.172039806230375,0.114742371026563,0.0366201612048243,0.0181484894294818,0.05250343015271,0.0155600966014294,0.000853357576116736,0.0459148215887433,0.509706568849494,0.0113245558821322
"ram_samp_968",0.0390560894736749,0.130601959384931,0.0983206831484217,0.0399917623827874,0.029862129732162,0.0540174219751042,0.0218474651081001,0.00214475765670042,0.0392125607942228,0.525101367892019,0.0198438024518761
"ram_samp_969",0.0296261901449673,0.142017674432877,0.144637384395593,0.0406351810589637,0.0157479984094699,0.0560914244416915,0.0144381464279333,0.0026494825938654,0.0351338057363312,0.500655010985706,0.0183677013726027
"ram_samp_970",0.0287401689188803,0.208246386664741,0.0612068317536629,0.0214954160771292,0.0318704641101251,0.0622801108261465,0.0168445230973794,0.00933155359094699,0.0304394273466945,0.519855802332639,0.00968931528165575
"ram_samp_971",0.0349677789849315,0.176790114288684,0.0883578745612865,0.0488810509117927,0.0208618798123288,0.0227367731384157,0.00461283865086361,0.00877925848719476,0.0437771949117927,0.522186288522335,0.0280489477303752
"ram_samp_972",0.0286520361683145,0.146348468478618,0.0616905909396069,0.0131093445751042,0.167045829685646,0.0290635442981537,0.00448545523817749,0.00922859472346635,0.0601095541106016,0.467875892402085,0.0123906893802263
"ram_samp_981",0.0230017427156641,0.211574946406373,0.0387209280772484,0.0138480465759381,0.0809294750176295,0.018621633247707,0.00116036528987493,0.00744139617403216,0.0520367139516379,0.546353941029065,0.00631081151483026
"ram_samp_982",0.0241267717057773,0.160235884305122,0.0780844434756998,0.0295698051438356,0.0440163806652174,0.0174950513500893,0.00477343308540798,0.00951708654008338,0.0615894699626564,0.557193417399404,0.0133982563667064
"ram_samp_983",0.0247146606894579,0.0452829582243002,0.237714711448541,0.0270970984251936,0.00693758418248958,0.0482434488891602,0.00792441540405003,0.00637368277004169,0.0373883204511018,0.543490898559917,0.0148322209557475
"ram_samp_984",0.0249457809232877,0.0721317420353186,0.197533952727397,0.0262486739597379,0.0134842122469327,0.0474652802390709,0.00744696684222752,0.00416960505110185,0.0371157156882073,0.563218552525432,0.00623951776128648
"ram_samp_985",0.0576752124664086,0.0737553203304348,0.191846945461525,0.108619773705658,0.0667218682625968,0.0257608820139964,0.0130614684267421,0.00836234931947588,0.0680814232836808,0.355257013298868,0.0308577434306135
"ram_samp_986",0.0642421763195951,0.0593570429322811,0.184180772080345,0.0908856929973198,0.0548892780449077,0.0137282957086361,0.0112949406460989,0.00466263768469327,0.0845824094385944,0.358589553803395,0.0735872003441334
"ram_samp_987",0.0652882840104824,0.284175118136212,0.0669913562111376,0.0136940967456224,0.132050910081358,0.088321452730673,0.00539585901197141,0.0351275551086361,0.0452230197944014,0.19987557025408,0.0638567779154258
"ram_samp_988",0.124636149084931,0.071991257402978,0.163519111746873,0.0475258786296605,0.0853561913499702,0.016461866889458,0.00559591409612865,0.00046308682173913,0.0666555732113163,0.380234590564205,0.0375603802027397
"ram_samp_989",0.0847853577100059,0.080723974257832,0.190216747560691,0.0260265001930316,0.0797232958610483,0.0409263117184038,0.00686257065050625,0.000296363752233472,0.120016720871471,0.329896722829005,0.0405254345957713
"ram_samp_990",0.0734254043407385,0.0921562893170339,0.11775440162156,0.0432251377938654,0.0532243452129839,0.103488517337701,0.00542925902257296,0.000996389056759976,0.108683794892376,0.32712738677844,0.0744890746259678
"ram_samp_991",0.0960218964301965,0.20904826290274,0.0984887081403812,0.0220266964325789,0.0987213982807028,0.0439928930642049,0.00422929549577129,0.000396391794282311,0.0931516950278737,0.262032966984932,0.0718897954463371
"ram_samp_992",0.0487816821900535,0.14502043957975,0.0880564085174509,0.113521087769625,0.112654938359917,0.0119619029199524,0.00319609103633115,0.00106285209803454,0.087321175310006,0.353231132965992,0.0351922892528886
"ram_samp_993",0.0580566587463966,0.0602575172974985,0.281677132923228,0.0567572607826087,0.0527253039372841,0.0115284287388922,0.0107285083843955,0.011195781552293,0.0463213843727219,0.384626768953722,0.0261252543109589
"ram_samp_994",0.146223937255628,0.0769565646553306,0.189216173157713,0.0420908703540202,0.0372256271415724,0.014561681069863,0.0124615361603931,0.00269615381399643,0.0590534330161406,0.388055718715843,0.0314583046594997
"ram_samp_995",0.120018537122871,0.0630246284805837,0.145085608698094,0.0543574097244789,0.049424899518642,0.0109948255217987,0.00612911633710542,0.00199636249553306,0.124884028960929,0.361427171786897,0.0626574113530673
"ram_samp_996",0.107916931928469,0.186183756776951,0.08805633852162,0.0363595477276951,0.0583243734409768,0.00736204290053603,0.00589569624026206,0.00146306126045265,0.11428420431626,0.329063144479273,0.0650909024075045
"ram_samp_997",0.0922156041436569,0.15648539869458,0.0987888642622394,0.0382925315937463,0.0976886317951757,0.0739244092590232,0.00496271781107802,0.00102972007147111,0.0858545616656343,0.286200257513222,0.0645573031901727
"ram_samp_998",0.0816800776692078,0.151386101423049,0.0809233563820727,0.021560559197022,0.188583679830792,0.114954434395474,0.00456280863079214,0.000296363752233472,0.0767547676749255,0.227706077590887,0.0515917734535438
"ram_samp_999",0.160876891484515,0.08009054798648,0.166617448201251,0.038825463850804,0.0377602262993448,0.013661933661346,0.0141286388630733,0.000862963003990471,0.0589214328784395,0.391696149881537,0.0365583038892198
"ram_samp_1000",0.0604981533241215,0.0829225353053603,0.277942615361584,0.0329578813405003,0.106586030841096,0.00466266968278737,0.0213944390916021,0.00252959673460393,0.0927823200288862,0.29036480946081,0.027358948828648
"ram_samp_1001",0.0694709388798094,0.0445240934244193,0.198612511485408,0.118450994130554,0.0441582802132817,0.0238279261462775,0.0123612101360929,0.00179630841131626,0.057385063388922,0.384622460210363,0.0447902135735557
"ram_samp_1002",0.0772780378670638,0.066055914928648,0.164448212407028,0.0986862063768315,0.0499236048143538,0.0116287887611674,0.00902824265699821,0.00372949326539607,0.0828492726690887,0.35195321408243,0.0844190121709946
"ram_samp_1003",0.122882464539309,0.0971892515396665,0.12162106631215,0.0634228657604527,0.0502922888544967,0.0124951701570578,0.0130619703968434,0.000996389056759976,0.0817873049228708,0.381261328408815,0.0549899000515783
"ram_samp_1004",0.0564897690747469,0.266677471345205,0.0781895232168553,0.0127274893194759,0.1175527046352,0.0577245101705182,0.00342924414907683,0.0238949581536629,0.067254134559321,0.247703653479095,0.0683565418968434
"ram_samp_1005",0.0751835576201906,0.0583249054092912,0.20108254036355,0.0474913486863609,0.0665579110283502,0.0108619334372245,0.00579606917432996,0.000496384838415724,0.0364900699534247,0.450390145902263,0.0473251335865992
"ram_samp_1006",0.0758897215590828,0.104022148553127,0.176816419721858,0.0238593242761167,0.0689910031065515,0.0267940514755211,0.00626250939184038,0.000496351840381179,0.122948452249315,0.348660965178023,0.0452590526481834
"ram_samp_1007",0.0931233430761763,0.105588159277129,0.113853666960274,0.050191321868374,0.0738904782800476,0.10095553220941,0.0070957597611078,0.000496484832459797,0.097452610853246,0.270731324886301,0.0866213179954735
"ram_samp_1008",0.0840601679043478,0.114621018254675,0.0903886975997618,0.100454827032817,0.072522826741215,0.037793396323645,0.00199632849755807,0.000396324798272781,0.0754532761954139,0.335092114376891,0.087221022275402
"ram_samp_1009",0.0481906283948779,0.163650664911197,0.0652571275066706,0.109087377853842,0.174348498718166,0.0262269202554497,0.00636260143007743,0.00296283792954139,0.071187933251221,0.294632598259321,0.0380928114896367
"ram_samp_1010",0.0633483795566409,0.0555915032184038,0.310008377434723,0.0790225705982132,0.0323263519561644,0.0013961642450268,0.0104956902516974,0.00169634736527695,0.0428561557714711,0.383398066138714,0.0198603934636689
"ram_samp_1011",0.108973916971471,0.0802912350329958,0.130220922080584,0.0411258008362716,0.0457593868468731,0.0142285679110185,0.00459590765932102,2.97796307325789e-05,0.0782214123174509,0.440394769254973,0.0561583014583085
"ram_samp_1012",0.105162686979035,0.0652239254842764,0.153418140389101,0.0611220048061942,0.0688230751088148,0.0144273880687314,0.00716215580637284,0.000263065735556879,0.116848486580405,0.359824902222573,0.0477241688189398
"ram_samp_1013",0.0851170729521143,0.110621826457772,0.113454455738416,0.0642571490681954,0.0252270458107802,0.0096282749173913,0.00722921681203097,0.00026299873954735,0.0961191792761763,0.409859795003812,0.0782229852237642
"ram_samp_1014",0.103780384312865,0.208381841596665,0.0944225513321024,0.0229607118,0.122253996613043,0.0176281314234663,0.00876239349172126,0.00132963620762359,0.0875532264883859,0.26110362433919,0.0718235023949375
"ram_samp_1015",0.104975650119476,0.158352681473973,0.0889567498905896,0.0227276606811793,0.121187494136927,0.0245941485079214,0.00606248730571769,0.000463120819714116,0.132784830367004,0.299469138181417,0.040426038516081
"ram_samp_1016",0.108046561207385,0.161551994913877,0.0759566892107207,0.042459515396486,0.140519576663788,0.00912893765932103,0.00412933444973198,0.000529716853067302,0.0884543738135199,0.308266183204705,0.0609571166273973
"ram_samp_1017",0.0522444579374032,0.0253939658685527,0.185150215337582,0.165918331842585,0.0344259978953544,0.00389584935675998,0.0085620384254318,0.000763068953960691,0.0290587485837999,0.468127287428291,0.0264600383702799
"ram_samp_1018",0.0728331086195354,0.0687899510817749,0.257143664205539,0.103052399314116,0.0545568318463371,0.00212915458606313,0.011294972644193,0.00106301808814771,0.087716980734723,0.307929501258428,0.0334904176211435
"ram_samp_1019",0.0714997910356759,0.0612908977464562,0.177147821982609,0.0917195783287671,0.0515575414924955,0.12292069390268,0.0172282872393091,0.00166298235259083,0.0646522235364503,0.301329260387314,0.0389909219956522
"ram_samp_1020",0.0610516093587254,0.0675884846444908,0.189446294451042,0.109017849995116,0.0595223670851102,0.015861403654735,0.0124611381840977,0.0044294185758785,0.0772136463428231,0.343352721351936,0.0600550663560453
"ram_samp_1021",0.0855565367764145,0.222445795908041,0.0638241818569387,0.028492848290411,0.11688618233514,0.0343255378790351,0.00292927392870756,0.03896056080405,0.0510226663511614,0.25230242156355,0.103253994306552
"ram_samp_1022",0.114846271197558,0.0458591809028588,0.0929885727438952,0.0859223256294223,0.0322257239498511,0.0182281946820131,0.0129951063794521,0.000496451834425253,0.0539222296450268,0.463359444414413,0.079156498621084
"ram_samp_1023",0.0890577992313878,0.144885317627993,0.112453510357534,0.0406917926870161,0.0787232284278737,0.00352897120905301,0.00536236400702799,0.000129773674806432,0.0951852709023824,0.350327172934008,0.0796547989409172
"ram_samp_1024",0.0825860257083978,0.0864561998303752,0.157585795151876,0.0291588426219178,0.0785569033346635,0.0627585083314473,0.0108952984499107,0.000196369708159619,0.0786869475888624,0.367794533528946,0.0453245757454437
"ram_samp_1025",0.0912553723377606,0.0847904620463967,0.155452150237761,0.0292258366315664,0.0832228894154259,0.059558732919059,0.00972860194163193,0.000163171685527099,0.0948176597983323,0.348426294155688,0.0433588288308517
"ram_samp_1026",0.0827556066076832,0.10158922446492,0.116887156277129,0.0335265824670637,0.0770232246848719,0.0908234717033949,0.00472946670416915,0.000329761762954139,0.0930844980303157,0.326727911572305,0.0725230957251936
"ram_samp_1027",0.0950902779200119,0.194882507654914,0.115820745795533,0.0410253018222752,0.0637239528268612,0.00796230814705182,0.00379585531268612,0.000763101951995235,0.0999833501153067,0.279264001656105,0.0976885967972603
"ram_samp_1028",0.0650497232198333,0.194649317544372,0.0812902065314473,0.0129942404310304,0.251111616491245,0.0138280917645027,0.00699583171310304,0.00122967516158428,0.0737215833399047,0.266902951914949,0.0322267618880286
"ram_samp_1029",0.091588573491364,0.0612914277148898,0.226746906721799,0.0801225710790947,0.0547574228985706,0.0114616327174509,0.0103956942077427,0.00146282727438952,0.0479538591379392,0.368661384896843,0.0455576998599166
"ram_samp_1030",0.115648284427397,0.10472193987159,0.131252995607385,0.0657906277298988,0.0331935373041692,0.0203614676182847,0.00989539000726623,0.000396357796307326,0.057889130365277,0.430025089902204,0.0308251793702204
"ram_samp_1031",0.101259246478916,0.0654902796194759,0.130052000142049,0.0848218911743895,0.0755899110570578,0.00259575979374628,0.00682874066551519,0.000363126775640262,0.113316819936391,0.348693143261406,0.0709890810954139
"ram_samp_1032",0.0979871313752829,0.156651783784217,0.100288474941215,0.0350591281843359,0.14198505737564,0.00672891361149494,0.00329611607855867,0.000529749851101846,0.103819225639786,0.276132292189518,0.0775221269688505
"ram_samp_1033",0.115211794425968,0.114921577352531,0.0938565910422871,0.015261437390411,0.140453048626385,0.0158947336695057,0.00439588657313877,0.000462953829660512,0.120651424066766,0.316566283827397,0.06232426919595
"ram_samp_1034",0.0607223099727218,0.11435467311894,0.0981555349851102,0.120119957722394,0.0409263767145325,0.00409547046676593,0.00392934536164384,0.000362959785586659,0.0798201920896367,0.409123607853186,0.0683895719294818
"ram_samp_1035",0.0869128369913639,0.179717208942704,0.0856565434601549,0.0300601909350804,0.13322017843645,0.0141281718908874,0.00356276819600953,0.000563080865812984,0.105485790374509,0.304401738381894,0.056291491525134
"ram_samp_1036",0.0690850848623585,0.0447590824278142,0.235813567686004,0.100654222156284,0.0543910737193568,0.0030291349807028,0.011395368664324,0.00349617316259678,0.0480220110786182,0.401561356282132,0.0277929249798094
"ram_samp_1037",0.0816672364340679,0.0965878973580107,0.260376262662895,0.0494893286810602,0.0914548600961286,0.00412903446759976,0.0177274225094104,0.00319625702644431,0.0819158612656939,0.276530961443657,0.0369248780550328
"ram_samp_1038",0.0618649269152471,0.0426910026084574,0.230379386361108,0.0500564958989875,0.0540232606273377,0.119521529366468,0.0133949835616438,0.00162961633996426,0.0754505813559262,0.32142999613103,0.0295582208338297
"ram_samp_1039",0.0489529089913044,0.275377845126504,0.0613586597103633,0.0139269838742108,0.0987885982780822,0.151885431681537,0.00599589227230494,0.0207283457659917,0.0584879996949375,0.229571938454973,0.0349253961497915
"ram_samp_1040",0.126510434447231,0.08292351024729,0.145286161752591,0.0495586615513996,0.0865564888568791,0.0614256567198332,0.0106621463371054,0.000596311886480048,0.0306907183790947,0.333133094061644,0.0726568157604527
"ram_samp_1041",0.0752209283942824,0.102989374068076,0.170017851663669,0.0192599022306135,0.0794563477612269,0.0225947006006551,0.00879545752233472,0.000562947873734366,0.133513822946158,0.347830556639488,0.0397581102997618
"ram_samp_1042",0.094947653415128,0.151686176549732,0.117087908319774,0.0281602371016677,0.133985897828052,0.0143616259857058,0.00492935379833234,0.000529716853067302,0.0830206994584276,0.31263308010006,0.0586576505900536
"ram_samp_1043",0.0374839621139965,0.0616586748406194,0.0564578846142942,0.105754913344789,0.0180944696470518,0.281710201953544,0.00229617763770101,0.000296430748243002,0.0589876969315664,0.308302148062537,0.0689574401056581
"ram_samp_1044",0.0653279576474092,0.0970891994990471,0.144884982647945,0.0534572273418702,0.0537256093562835,0.0533591381843359,0.00619574536849315,0.000496451834425253,0.0897163976438356,0.353492310409529,0.0822549800668255
"ram_samp_1045",0.0464830221047051,0.172884851897082,0.0616243778834425,0.079555670845265,0.173783867349196,0.0351601511671233,0.0100291490402025,0.00212962155824896,0.063388902783383,0.329367161371173,0.0255932240001787
"ram_samp_1046",0.117545251438714,0.0736575551536033,0.170050177738237,0.0627903684337701,0.0743911164606313,0.0444264022431805,0.0108290353967242,0.00169628036926742,0.0322906250841572,0.3507989708324,0.0615242168493151
"ram_samp_1047",0.128974882657772,0.112122370081179,0.148720056220191,0.046792824292436,0.0452585516780226,0.0392271109275759,0.00806226819315069,0.000963091040083383,0.0507227902126266,0.387530425003812,0.0316256296931507
"ram_samp_1048",0.0816233520479452,0.093422778881358,0.0962220841468731,0.14775144391346,0.0423589253879095,0.00599519031411554,0.00396244539011316,0.000263132731566409,0.102584330193627,0.374158715460393,0.0516576015326385
"ram_samp_1049",0.124551121149434,0.161584855956581,0.0918891392292436,0.0239937202711138,0.0916884171848124,0.00862890244282311,0.00579563620011912,0.000862963003990471,0.121750518601608,0.26310020041751,0.106154525542764
"ram_samp_1050",0.104178663590232,0.150253060910125,0.103555446351221,0.0244934255072662,0.107855224244372,0.00826205629321024,0.00392951435157832,0.000496385838356164,0.136417749980107,0.295667425622096,0.0648910473114354
"ram_samp_1051",0.101043080354378,0.159952483185289,0.100955701199345,0.0291272785019655,0.143552731000596,0.00922863172126265,0.00439615355723645,0.000263098733591424,0.0939868782820131,0.295902886597379,0.0615910768669446
"ram_samp_1052",0.113647202617451,0.110721883498094,0.155852057418166,0.0569909518633115,0.0456253928279333,0.0354937662960691,0.00952874684556283,0.00112968011756998,0.0519559877599166,0.392261177226921,0.0267931535290054
"ram_samp_1053",0.0322045075731388,0.0292942025594997,0.163752254860214,0.224348382584634,0.0158613376586659,0.00312942900690887,0.00342930914520548,0.000296430748243002,0.0165276629704586,0.491561899596962,0.0195945832960691
"ram_samp_1054",0.0703813146552711,0.0388592328394282,0.182116397040322,0.140851857872186,0.042325659369327,0.00746236992477665,0.0184948797974985,0.00349610616658725,0.0377574884624181,0.423628375908457,0.0346263179637284
"ram_samp_1055",0.0838070619800476,0.0768882577238833,0.231678307993687,0.0800199481916022,0.0757551982120905,0.00119591017272186,0.011060752594997,0.00226287962102442,0.0835828619744491,0.297459359889458,0.0562894616460393
"ram_samp_1056",0.0689717746114353,0.07612314829595,0.233377711772424,0.0774871000551519,0.0747892217483621,0.0120283649612865,0.0142280649409768,0.00596262525378201,0.078448828771888,0.322025023689518,0.0365581358992257
"ram_samp_1057",0.0525014866280525,0.0676570175624777,0.246010127350268,0.0894191183506254,0.0594562380239428,0.0239277212022037,0.0166942530478856,0.00696256669446099,0.064850743712031,0.338162360504407,0.034358366923645
"ram_samp_1058",0.0884116197196545,0.139684320413996,0.103085804324419,0.0717211084938058,0.0688542412524717,0.0429584226801668,0.00752873497188803,0.0149285922156045,0.0724159951044074,0.338122229894699,0.0522889309288862
"ram_samp_1059",0.0711760623178678,0.0406599255851102,0.177917182157356,0.139786921302799,0.0429595206147707,0.00822895726468136,0.0198288003454437,0.00272965181876117,0.0298915279811197,0.430662588930971,0.0361588616811197
"ram_samp_1060",0.0614448329372246,0.0263940762991662,0.187117504160334,0.0904217926285289,0.0183942487913639,0.0280603440515783,0.00656242452805241,0.000163071691483026,0.0241596063904705,0.494991128342466,0.0622909701793329
"ram_samp_1061",0.104893491013103,0.0777906109771888,0.143085859808755,0.0544903988032758,0.0741565564316855,0.034126249749196,0.00736240887873734,0.00056298087176891,0.098316484398511,0.354524391935855,0.0506905671319238
"ram_samp_1062",0.0747223910885646,0.0829231042714711,0.116253720006373,0.120187055725849,0.0674239304458011,0.0891229419917213,0.00402937240375223,0.00106301808814771,0.0636215559259083,0.317829272600238,0.0628236374521739
"ram_samp_1063",0.0595217684803454,0.144952848605658,0.110620724523407,0.0705907398217391,0.0427260355217987,0.00802880318642049,0.00169617937528291,0.000596345884455033,0.113851529087612,0.356026062492138,0.0913889630211435
"ram_samp_1064",0.066146284905539,0.0727240487558666,0.23724661332978,0.0827222482350208,0.0553255850572364,0.00829578628415724,0.0146617751079809,0.00439615255729601,0.0422572304451459,0.395897443640679,0.0203268316812984
"ram_samp_1065",0.0619525786944609,0.182849021403157,0.0769901966521144,0.0433583648584872,0.195247914890232,0.0297605737811197,0.00566277911346039,0.00169638036331149,0.0780870563200715,0.274303740103216,0.0500913938203693
"ram_samp_1066",0.0614350405204884,0.045191582666885,0.28280805856212,0.10565384236486,0.0560899045322216,0.00432925754175104,0.0097277349932698,0.000663074909886837,0.0553511445348422,0.347125698622811,0.0316246607508636
"ram_samp_1069",0.0495219200994044,0.177718258005837,0.165419238569982,0.0648275050961882,0.0360746746955331,0.0338722078806432,0.0437084330074449,0.00460975083478261,0.106385337794937,0.212067369076295,0.105795304938952
"ram_samp_1071",0.0410462279354378,0.197903092740381,0.158123071150208,0.0598225022082192,0.0416722862860631,0.0104622672424658,0.0428596625625968,0.00893551118034544,0.0989213683699226,0.201124951837403,0.139129058486957
"ram_samp_1072",0.0379099887386539,0.159990425925313,0.272118261276474,0.052274187807028,0.049135681745265,0.0108863639820727,0.0372610590311495,0.00537308236861227,0.105706706216141,0.172201702587373,0.0971425403219178
"ram_samp_1074",0.0369003938729601,0.14098967266355,0.286026491863192,0.0297131656048839,0.055920125644729,0.00274378897671233,0.0430289344802859,0.00554267126742108,0.186533846924598,0.174745516070697,0.0378553926309708
"ram_samp_1075",0.0431560322695652,0.0599078751231686,0.22810044410131,0.0820454235486004,0.0604169688001191,0.00444013693746277,0.028356519410542,0.000538599324002382,0.126148004674985,0.33785417486081,0.0290358209494342
"ram_samp_1076",0.0283822882352591,0.0303083911515783,0.237941620933175,0.141674054899821,0.0361606645737344,0.00808726270440739,0.00876500433621203,0.000284214475878499,0.0920548233606313,0.384082303383621,0.0322593719456819
"ram_samp_1077",0.0392540696814175,0.105115412435259,0.275174536236152,0.0661851822291245,0.0799254248216796,0.00282868292019059,0.0306472009711138,0.000877904114055986,0.128267924406611,0.243620906658964,0.0281027555254318
"ram_samp_1078",0.0394360988392496,0.146334388317272,0.29781751355682,0.028526088310542,0.0811966841019059,0.00113221396664681,0.0550725541284693,0.00316783971905896,0.159564583289696,0.143534065112388,0.0442179706579512
"ram_samp_1079",0.0526536525646217,0.0696618021518761,0.260416117289041,0.0528685504051221,0.120637670885944,0.00231976523275759,0.0363295065170339,0.00155633770464562,0.172120660414473,0.188659580309946,0.0427763565245384
"ram_samp_1080",0.063090509916081,0.16567560530006,0.0938337584022633,0.104437335823407,0.0531224872799285,0.000793059167659321,0.0690687634749256,0.00181082154687314,0.132171265912627,0.289590233596724,0.0264061595794521
"ram_samp_1082",0.0557979722801072,0.16516594665676,0.142942490348243,0.0789912914612865,0.07271586624324,0.0027438889707564,0.070849233425134,0.00215015133543776,0.145487946733711,0.231405057269267,0.0317501552760572
"ram_samp_1083",0.0552050855941036,0.140482640863788,0.246588608894282,0.0266599764614056,0.0979055658739726,0.00367698039321024,0.050493330879869,0.00308297077409172,0.16719986651078,0.171950650540739,0.0367543232137582
"ram_samp_1084",0.0417267764000595,0.222839635449851,0.210626054925015,0.0577870854433591,0.0514258213381179,0.00834172154812388,0.0440462248876117,0.01164959952162,0.110965055014116,0.171099863216021,0.0694921622561048
"ram_samp_1086",0.0425787406546754,0.170337443627874,0.186536661756939,0.0469298751293032,0.0501538241018463,0.00172602759743895,0.0422659759242406,0.0035918634630137,0.176358423001429,0.221563965432341,0.0579571993108993
"ram_samp_1088",0.0430769679788565,0.167540873199464,0.192390048112805,0.0521896488424062,0.064318936387969,0.000793133163251936,0.0843348921814175,0.00257415108082192,0.154986520971948,0.194849476622335,0.0429453514587254
"ram_samp_1089",0.0402737319474687,0.177634247009768,0.134885945218702,0.119364368727397,0.044556858472841,0.00554291725276951,0.0463374234173913,0.00291355386503871,0.13420741563383,0.272711486942287,0.0215720515125074
"ram_samp_1090",0.0476665566100656,0.179073867261942,0.139633382448005,0.050238272071888,0.0486266200664086,0.00138667281036331,0.0443866416114354,0.00359193845854675,0.200445651298451,0.222328833874628,0.0626215634882668
"ram_samp_1091",0.0338372323234664,0.164315098335676,0.243111491001191,0.0411639415645027,0.0648263791632519,0.00198051043972603,0.0347178325128648,0.00367673440786182,0.171098913272603,0.196460901641334,0.0448109653375223
"ram_samp_1092",0.0469740458579512,0.09816068467838,0.233697876702502,0.0482884132109589,0.120637512895354,0.00673002354538416,0.0333609443329363,0.00350734149737939,0.0990911272586063,0.274409457806373,0.0351425722141751
"ram_samp_1094",0.0675067778707563,0.131747567149315,0.215035643277546,0.0431993653289458,0.097142461326623,0.00367690739755807,0.0333606223521144,0.00274374097957117,0.163127703060274,0.207062697168612,0.0353965140886837
"ram_samp_1095",0.0484284882272781,0.156851072913996,0.251251493159798,0.0376010077828469,0.083995113419595,0.00138674780589637,0.0534607781303752,0.00486418567992853,0.161855842815843,0.156935844864741,0.0433694251997022
"ram_samp_1096",0.0317214773437761,0.171778858773139,0.241413686127219,0.0387882890650387,0.0507474367446099,0.00376147936021441,0.0303070302326385,0.00452475889714116,0.176187126204348,0.192388945178499,0.058380912073377
"ram_samp_1097",0.0272165526697439,0.144468909430435,0.321397749051757,0.0279326926548541,0.0652512048594401,0.0011323879562835,0.0607567145639071,0.00681498948457415,0.155918153481298,0.146674218076057,0.0424364277716498
"ram_samp_1098",0.0295973788610482,0.165673547422633,0.223008507391364,0.0839107394451459,0.0449801082628946,0.0424387816314473,0.0515107892771888,0.00291337887546158,0.0951044947136391,0.214100628969625,0.0467616451495533
"ram_samp_1099",0.0464652051659321,0.0912895639416319,0.185691471098868,0.0688137306653961,0.0743269472827278,0.00537300437325789,0.0261513067592019,0.00223497028338297,0.146249745358845,0.321399357955926,0.0320046971148303
"ram_samp_1101",0.0428225701315068,0.122756490683085,0.240905379403395,0.053801126858249,0.0741575813706373,0.00104746801435378,0.0659301334205479,0.00299830181721263,0.172968414919833,0.180855034170637,0.041757499210542
"ram_samp_1102",0.0405336224676593,0.180940904055986,0.232424964520727,0.0623676696108994,0.0608408945499107,0.00596701699219774,0.0248793285217987,0.00223492128630137,0.118683288294461,0.203840091116081,0.0672872985839786
"ram_samp_1103",0.0273856355986898,0.105029709539964,0.307741907432043,0.0369226521876117,0.0543105345164979,0.00113228896217987,0.0422667418786182,0.00181079754830256,0.202229355056045,0.169234748307504,0.0519356289725432
"ram_samp_1105",0.0252707135693866,0.153884132633294,0.237851397307147,0.0355660769890411,0.048881745870399,0.0015563617032162,0.0518500200716498,0.00359203945253127,0.213339272318166,0.179750175979095,0.048458064106075
"ram_samp_1108",0.0392654240051221,0.163383445827516,0.216647513270042,0.0414179034378201,0.0640635016023824,0.00206528139053008,0.0440473368213818,0.00308319576069089,0.185773670202859,0.206807540366468,0.0334451873151876
"ram_samp_1109",0.0363804168442525,0.213171248326147,0.251084309117749,0.0477790645491959,0.0599080021156045,0.0324299957828469,0.0302216623173913,0.0104621692483026,0.103161322826325,0.152440027648243,0.0629617812239428
"ram_samp_1128",0.0599449002774269,0.117585034709529,0.201214083528469,0.04616857747433,0.0834035366555688,0.000877879115544967,0.0217414454229303,0.000623469268910066,0.130219594159678,0.306726299924479,0.0314951794631328
"ram_samp_1129",0.0364602840871352,0.125980409657415,0.186961693440858,0.0963795257692079,0.0730547260597975,0.00825695359714116,0.0379409315360334,0.00223472229815366,0.156852539826623,0.23539206379196,0.040486149935676
"ram_samp_1130",0.0501068812574748,0.105794880964205,0.224199175471828,0.0421821999141751,0.0924783061368076,0.00138674880583681,0.0194514588209649,0.00130197785503276,0.141585972146278,0.291035183531447,0.03047721509595
