"","other","acidobacteria","actinobacteria","bacteroidetes","chloroflexi","firmicutes","gemmatimonadetes","nitrospirae","planctomycetes","proteobacteria","verrucomicrobia"
"X30_48",0.0364605701346222,0.125980383152171,0.186961671257109,0.0963794971662701,0.0730546958039262,0.00825691874931588,0.0379408987917906,0.00223468702355741,0.156852515509161,0.235392045040274,0.0404861173718025
"X30_148",0.0392543559268888,0.105115384451398,0.275174520303688,0.0661851514864366,0.0799253950527067,0.0028286476876859,0.0306471677099941,0.000877868743307555,0.128267898063474,0.243620888490422,0.0281027220839976
"NA.151",0.0405339088038074,0.180940881445568,0.232424945558775,0.06236763859768,0.0608408634284949,0.00596698198209399,0.0248792948519334,0.00223488601171921,0.1186832612721,0.203840070128435,0.0672872679193932
"X30_112",0.0489284273976204,0.1462519761558,0.166521288295122,0.0604171866338489,0.0573638262841761,0.00588201203712076,0.0536320982919096,0.00291326965336109,0.22105900374069,0.191116503078108,0.0459144084322427
"X30_122",0.0425790271357526,0.170337420266032,0.18653663954307,0.0469298430220702,0.0501537922230815,0.00172599228679358,0.0422659434864961,0.0035918282845925,0.17635840006627,0.221563945700714,0.0579571679851279
"X30_104",0.0476668434516954,0.179073844519215,0.139633356910291,0.0502382401991077,0.048626588079417,0.00138663747566924,0.0443866093239738,0.00359190328013087,0.200445630070256,0.222328814197204,0.0626215324930399
"X30_106",0.0252709988239144,0.153884108105473,0.237851378729744,0.0355660440765021,0.0488817139014872,0.00155632638054729,0.0518499883130875,0.00359200427412255,0.213339252003688,0.179750153284295,0.0484580321071386
"NA.152",0.0972622249262938,0.081112863407912,0.318007272100238,0.0317498971064842,0.149561703253718,0.00545796426454491,0.0193666038126115,0.00189565619315883,0.0826381936630577,0.184929372162522,0.0280182491094587
"X30_92",0.0272168380621655,0.144468884235396,0.321397736394943,0.0279326592013682,0.0652511740505651,0.0011323526035693,0.0607566834365259,0.00681495453456276,0.15591812909762,0.146674193037299,0.0424363953459845
"NA.153",0.0501071682720405,0.105794853028495,0.224199155926948,0.0421821674704938,0.0924782772574063,0.00138671347114813,0.0194514247664485,0.0013019425143367,0.141585946746936,0.291035168722962,0.0304771818227841
"X30_116",0.0273859210030933,0.10502968155003,0.307741893807496,0.0369226193712076,0.0543105029323022,0.00113225360945866,0.042266709440928,0.00181076224366449,0.202229333954253,0.169234724867519,0.0519355972200476
"NA.154",0.0448480741457465,0.109951676730993,0.204268019668888,0.0926479411637716,0.0700014044501487,0.00325267346157049,0.0260673221738846,0.00147163241915526,0.118515322263117,0.301890426922606,0.027085506600119
"X30_108",0.036900679951636,0.140989647221951,0.286026476699762,0.0297131322775729,0.0559200941745985,0.00274375373819155,0.0430289020966092,0.00554263622724569,0.186533824710529,0.174745493021237,0.0378553598806663
"X30_98",0.0322286079022606,0.197139809739917,0.207996321864961,0.0504081770892326,0.0518498143234384,0.00147153142516359,0.0674565588479476,0.00579699409500297,0.160836234509994,0.187299175178346,0.0375167750237359
"X30_102",0.0464859337063058,0.190862253203926,0.198495518086199,0.0442159854747174,0.0472689258493754,0.00384626214782867,0.0404850744338489,0.00664526762956573,0.174151576354491,0.188060499885663,0.0594827032280785
"X30_84",0.0284053653543724,0.139380681942415,0.287469201869244,0.0387044833646639,0.0615194970552647,0.00511870944747174,0.0460834733742415,0.0046944376882213,0.172712075993159,0.182890154479536,0.0330219194314099
"NA.155",0.0307602022605592,0.201267772159429,0.071275505651398,0.216766850089233,0.0152788370017847,0.00452947650208209,0.0102791344437835,0.00452947650208209,0.0265281677572873,0.237515615704938,0.181268961927424
"NA.156",0.0702578524687686,0.263514069006544,0.0225284057108864,0.180519006543724,0.00802926829268293,0.00402950624628198,0.0160287923854848,0.0137789262343843,0.0407773200475907,0.306511511005354,0.0740253420582986
"NA.157",0.0507590124925639,0.306261525877454,0.0585262641284949,0.141521326591315,0.0212784800713861,0.00277958060678168,0.0170287328970851,0.0032795508625818,0.0272781231409875,0.174769348602023,0.196518054729328
"NA.158",0.11700507138608,0.221266582391434,0.0542765169541939,0.151270746579417,0.012529000594884,0.00977916418798334,0.0105291195716835,0.0162787775133849,0.0322778256989887,0.28926253718025,0.0855246579417014
"NA.159",0.107755621653777,0.266013920285544,0.0305279298036883,0.169769646044021,0.0130289708506841,0.00352953599048186,0.00852923854848305,0.0170287328970851,0.0282780636525877,0.269513712076145,0.0860246281975015
"NA.160",0.0307602022605592,0.236015704937537,0.0455270374776919,0.202267712671029,0.0157788072575848,0.00227961035098156,0.0157788072575848,0.00452947650208209,0.0255282272456871,0.212517102914932,0.209017311124331
"X30_118",0.0317217630554433,0.171778835513444,0.241413667802261,0.0387882563808447,0.050747404907912,0.00376144419381321,0.0303069969474123,0.00452472378483046,0.176187103257049,0.192388923379358,0.0583808807776324
"X30_96",0.030694588164069,0.148794312907258,0.268896442798691,0.0351416503245092,0.0722064692665675,0.00511873444598453,0.0309858265625223,0.00359200427412255,0.158547304682867,0.211813591768174,0.034209074805235
"X30_114",0.0324885194396193,0.187892472881916,0.262531789444259,0.0284409839601428,0.0501534462436645,0.00257409083176681,0.0373466891424747,0.00749316618643665,0.162362389716062,0.182294761900595,0.0464216902530636
