"","other","Mortierella","Solicoccozyma","Saitozyma","Umbelopsis","Russula","Trichoderma","Penicillium","Cortinarius","Inocybe","Sebacina","Lactarius","Cladophialophora","Tomentella","Mycena","Cenococcum"
"SRR1502545",0.425196850393701,0.406496062992126,0.0580708661417323,0.031496062992126,0.00196850393700787,0.000984251968503937,0.0541338582677165,0.0078740157480315,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00196850393700787,0.00590551181102362,0.000984251968503937,0.000984251968503937,0.000984251968503937
"SRR1502548",0.496062992125984,0.204724409448819,0.0295275590551181,0.00295275590551181,0.0374015748031496,0.0826771653543307,0.00688976377952756,0.0118110236220472,0.000984251968503937,0.00492125984251968,0.000984251968503937,0.0295275590551181,0.0364173228346457,0.0118110236220472,0.00492125984251968,0.0383858267716535
"SRR1502549",0.559055118110236,0.139763779527559,0.0206692913385827,0.00196850393700787,0.047244094488189,0.0196850393700787,0.0374015748031496,0.0600393700787402,0.000984251968503937,0.00492125984251968,0.000984251968503937,0.000984251968503937,0.0698818897637795,0.0127952755905512,0.00295275590551181,0.0206692913385827
"SRR1502550",0.62992125984252,0.0265748031496063,0.00590551181102362,0.00295275590551181,0.00393700787401575,0.00492125984251968,0.0994094488188976,0.197834645669291,0.000984251968503937,0.00393700787401575,0.000984251968503937,0.000984251968503937,0.0108267716535433,0.000984251968503937,0.000984251968503937,0.00885826771653543
"SRR1502551",0.676181102362205,0.0403543307086614,0.00492125984251968,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00688976377952756,0.0531496062992126,0.000984251968503937,0.0423228346456693,0.0147637795275591,0.000984251968503937,0.0561023622047244,0.0984251968503937,0.000984251968503937,0.000984251968503937
"SRR1502552",0.367125984251969,0.0295275590551181,0.00393700787401575,0.00196850393700787,0.000984251968503937,0.181102362204724,0.00196850393700787,0.0118110236220472,0.00492125984251968,0.103346456692913,0.125984251968504,0.00393700787401575,0.0492125984251969,0.0826771653543307,0.000984251968503937,0.030511811023622
"SRR1502553",0.239173228346457,0.37992125984252,0.228346456692913,0.0669291338582677,0.000984251968503937,0.0393700787401575,0.0108267716535433,0.000984251968503937,0.000984251968503937,0.00295275590551181,0.000984251968503937,0.0108267716535433,0.00196850393700787,0.0078740157480315,0.00688976377952756,0.000984251968503937
"SRR1502554",0.465551181102362,0.0187007874015748,0.078740157480315,0.122047244094488,0.000984251968503937,0.00885826771653543,0.030511811023622,0.216535433070866,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.0147637795275591,0.0078740157480315,0.00590551181102362,0.0206692913385827,0.00590551181102362
"SRR1502555",0.625,0.0531496062992126,0.0482283464566929,0.0167322834645669,0.00492125984251968,0.158464566929134,0.0147637795275591,0.000984251968503937,0.000984251968503937,0.0226377952755906,0.00492125984251968,0.0167322834645669,0.00295275590551181,0.0118110236220472,0.0167322834645669,0.000984251968503937
"SRR1502556",0.584645669291339,0.015748031496063,0.0885826771653543,0.000984251968503937,0.000984251968503937,0.247047244094488,0.0118110236220472,0.00590551181102362,0.000984251968503937,0.0177165354330709,0.000984251968503937,0.0118110236220472,0.000984251968503937,0.000984251968503937,0.00590551181102362,0.00492125984251968
"SRR1502557",0.510826771653543,0.234251968503937,0.0118110236220472,0.00492125984251968,0.0265748031496063,0.115157480314961,0.000984251968503937,0.0187007874015748,0.0482283464566929,0.0078740157480315,0.000984251968503937,0.00393700787401575,0.00196850393700787,0.000984251968503937,0.00688976377952756,0.00590551181102362
"SRR1502558",0.43503937007874,0.000984251968503937,0.00492125984251968,0.00393700787401575,0.000984251968503937,0.00295275590551181,0.000984251968503937,0.541338582677165,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00196850393700787,0.000984251968503937,0.000984251968503937,0.000984251968503937
"SRR1502559",0.654527559055118,0.228346456692913,0.0108267716535433,0.015748031496063,0.0108267716535433,0.031496062992126,0.00688976377952756,0.00590551181102362,0.00885826771653543,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.0108267716535433,0.000984251968503937,0.0078740157480315,0.00393700787401575
"SRR1502560",0.415354330708661,0.389763779527559,0.0590551181102362,0.00590551181102362,0.0285433070866142,0.0688976377952756,0.000984251968503937,0.00885826771653543,0.00295275590551181,0.000984251968503937,0.00590551181102362,0.00492125984251968,0.00196850393700787,0.000984251968503937,0.00393700787401575,0.000984251968503937
"SRR1502561",0.404527559055118,0.15748031496063,0.186023622047244,0.0433070866141732,0.00196850393700787,0.0964566929133858,0.00688976377952756,0.00492125984251968,0.00688976377952756,0.0127952755905512,0.000984251968503937,0.0275590551181102,0.00590551181102362,0.0236220472440945,0.00590551181102362,0.0147637795275591
"SRR1502562",0.390748031496063,0.00885826771653543,0.0767716535433071,0.00492125984251968,0.0137795275590551,0.0688976377952756,0.0137795275590551,0.161417322834646,0.00295275590551181,0.00492125984251968,0.133858267716535,0.00295275590551181,0.00885826771653543,0.0846456692913386,0.00295275590551181,0.0196850393700787
"SRR1502563",0.418307086614173,0.0236220472440945,0.0561023622047244,0.00885826771653543,0.0137795275590551,0.132874015748032,0.0108267716535433,0.0816929133858268,0.000984251968503937,0.0118110236220472,0.126968503937008,0.0137795275590551,0.00885826771653543,0.062007874015748,0.0127952755905512,0.0167322834645669
"SRR1502564",0.289370078740157,0.0551181102362205,0.00393700787401575,0.00196850393700787,0.135826771653543,0.108267716535433,0.000984251968503937,0.100393700787402,0.0423228346456693,0.0688976377952756,0.104330708661417,0.000984251968503937,0.0078740157480315,0.0511811023622047,0.0167322834645669,0.0118110236220472
"SRR1502565",0.549212598425197,0.015748031496063,0.0177165354330709,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00984251968503937,0.0501968503937008,0.166338582677165,0.112204724409449,0.000984251968503937,0.00688976377952756,0.0433070866141732,0.0078740157480315,0.015748031496063
"SRR1502566",0.285433070866142,0.0580708661417323,0.0590551181102362,0.0137795275590551,0.0108267716535433,0.351377952755905,0.00196850393700787,0.00590551181102362,0.0147637795275591,0.0738188976377953,0.0364173228346457,0.0187007874015748,0.00196850393700787,0.0334645669291339,0.0334645669291339,0.000984251968503937
"SRR1502567",0.68503937007874,0.000984251968503937,0.00393700787401575,0.000984251968503937,0.0492125984251969,0.124015748031496,0.000984251968503937,0.00393700787401575,0.0167322834645669,0.0393700787401575,0.0118110236220472,0.00885826771653543,0.00295275590551181,0.0285433070866142,0.00885826771653543,0.0137795275590551
"SRR1502568",0.437992125984252,0.0423228346456693,0.0137795275590551,0.00295275590551181,0.000984251968503937,0.165354330708661,0.000984251968503937,0.00590551181102362,0.0118110236220472,0.236220472440945,0.00196850393700787,0.000984251968503937,0.0196850393700787,0.0403543307086614,0.0137795275590551,0.00492125984251968
"SRR1502569",0.37992125984252,0.0718503937007874,0.0492125984251969,0.00492125984251968,0.000984251968503937,0.278543307086614,0.000984251968503937,0.000984251968503937,0.00393700787401575,0.062992125984252,0.0748031496062992,0.015748031496063,0.00393700787401575,0.0452755905511811,0.00492125984251968,0.000984251968503937
"SRR1502570",0.316929133858268,0.077755905511811,0.0580708661417323,0.00590551181102362,0.0177165354330709,0.209645669291339,0.00688976377952756,0.00590551181102362,0.000984251968503937,0.077755905511811,0.140748031496063,0.00590551181102362,0.0246062992125984,0.0413385826771654,0.000984251968503937,0.00885826771653543
"SRR1502571",0.523622047244094,0.0836614173228346,0.0374015748031496,0.0147637795275591,0.0196850393700787,0.0846456692913386,0.00590551181102362,0.0246062992125984,0.000984251968503937,0.015748031496063,0.078740157480315,0.00492125984251968,0.0147637795275591,0.0433070866141732,0.0187007874015748,0.0285433070866142
"SRR1502572",0.628937007874016,0.0826771653543307,0.0354330708661417,0.0167322834645669,0.0442913385826772,0.0236220472440945,0.00295275590551181,0.0866141732283465,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00688976377952756,0.0433070866141732,0.0196850393700787,0.00492125984251968
"SRR1502573",0.348425196850394,0.590551181102362,0.0246062992125984,0.000984251968503937,0.0137795275590551,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.00492125984251968,0.0078740157480315,0.000984251968503937
