"","other","Mortierellaceae","Piskurozymaceae","Trimorphomycetaceae","Umbelopsidaceae","Russulaceae","Hypocreaceae","Aspergillaceae","Herpotrichiellaceae","Clavulinaceae","Chaetomiaceae","Atheliaceae","Cortinariaceae","Inocybaceae","Sebacinaceae","Helotiaceae","Thelephoraceae","Tricholomataceae","Pyronemataceae","Gloniaceae","Helotiales_fam_Incertae_sedis"
"SRR1502564",0.0950048971596474,0.0548481880509305,0.0039177277179236,0.0019588638589618,0.135161606268364,0.107737512242899,0.000979431929480901,0.0999020568070519,0.00979431929480901,0.0509304603330069,0.000979431929480901,0.0509304603330069,0.0421155729676787,0.0685602350636631,0.103819784524976,0.00685602350636631,0.0666013712047013,0.0401567091087169,0.0450538687561214,0.0117531831537708,0.0029382957884427
"SRR1502565",0.285014691478942,0.0156709108716944,0.0176297747306562,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00979431929480901,0.0107737512242899,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.049951028403526,0.165523996082272,0.181194906953967,0.000979431929480901,0.135161606268364,0.0685602350636631,0.0303623898139079,0.0156709108716944,0.0039177277179236
"SRR1502566",0.134182174338883,0.0577864838393732,0.0587659157688541,0.0137120470127326,0.0107737512242899,0.375122428991185,0.0019588638589618,0.00587659157688541,0.0225269343780607,0.0626836434867777,0.0029382957884427,0.00489715964740451,0.0146914789422135,0.0734573947110676,0.0362389813907933,0.00881488736532811,0.0558276199804114,0.0352595494613124,0.0176297747306562,0.000979431929480901,0.00587659157688541
"SRR1502567",0.592556317335945,0.000979431929480901,0.0039177277179236,0.000979431929480901,0.0489715964740451,0.131243878550441,0.000979431929480901,0.0039177277179236,0.0029382957884427,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0166503428011753,0.039177277179236,0.0479921645445642,0.000979431929480901,0.0646425073457395,0.00881488736532811,0.0176297747306562,0.0137120470127326,0.000979431929480901
"SRR1502568",0.324191968658178,0.0421155729676787,0.0137120470127326,0.0029382957884427,0.000979431929480901,0.164544564152791,0.000979431929480901,0.00587659157688541,0.0333006856023506,0.0333006856023506,0.000979431929480901,0.000979431929480901,0.0117531831537708,0.235063663075416,0.0019588638589618,0.000979431929480901,0.059745347698335,0.0137120470127326,0.0470127326150832,0.00489715964740451,0.000979431929480901
"SRR1502569",0.311459353574927,0.0714985308521058,0.0489715964740451,0.00489715964740451,0.000979431929480901,0.291870714985309,0.000979431929480901,0.000979431929480901,0.0215475024485798,0.0029382957884427,0.0156709108716944,0.000979431929480901,0.0039177277179236,0.0626836434867777,0.0744368266405485,0.000979431929480901,0.0509304603330069,0.0107737512242899,0.0205680705190989,0.000979431929480901,0.0019588638589618
"SRR1502570",0.21743388834476,0.0773751224289912,0.0577864838393732,0.00587659157688541,0.0176297747306562,0.213516160626836,0.00685602350636631,0.00587659157688541,0.0342801175318315,0.0401567091087169,0.00685602350636631,0.0117531831537708,0.000979431929480901,0.0773751224289912,0.140058765915769,0.000979431929480901,0.0450538687561214,0.00489715964740451,0.0215475024485798,0.00881488736532811,0.00489715964740451
"SRR1502571",0.258570029382958,0.0832517140058766,0.0372184133202742,0.0146914789422135,0.019588638589618,0.0881488736532811,0.00685602350636631,0.0244857982370225,0.0225269343780607,0.000979431929480901,0.0313418217433888,0.00587659157688541,0.000979431929480901,0.0156709108716944,0.0783545543584721,0.160626836434868,0.0430950048971596,0.0235063663075416,0.0264446620959843,0.0284035259549461,0.029382957884427
"SRR1502572",0.466209598432909,0.0822722820763957,0.0352595494613124,0.0166503428011753,0.0440744368266405,0.0235063663075416,0.0029382957884427,0.0861900097943193,0.00979431929480901,0.000979431929480901,0.0029382957884427,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.0362389813907933,0.0430950048971596,0.019588638589618,0.0176297747306562,0.00489715964740451,0.0969637610186092
"SRR1502573",0.340842311459354,0.587659157688541,0.0244857982370225,0.000979431929480901,0.0137120470127326,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.000979431929480901,0.00489715964740451,0.00783545543584721,0.000979431929480901,0.000979431929480901,0.00685602350636631
