"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"ram_samp_110",0.945567746308376,0.00249697866508319,0.00754250960214334,0.000652991303082637,0.000125229402923858,0.00833733174093667,0.00106311952670001,0.000643453437417117,0.000528999049430876,0.0325603312428026,0.000481309721103275
"ram_samp_111",0.91566290380793,0.00221303294933409,0.0165054848400598,0.000569754490304465,0.000175539058151336,0.0195477995881981,0.000831136461623389,0.00111394318468977,0.000241955788568438,0.042459429106924,0.000679020724216474
"ram_samp_112",0.884950898583622,0.00390279111348544,0.0225889376959218,0.000883795281579263,0.000369128373092399,0.0278994951259512,0.000581895698388644,0.00190450339617611,0.00114831682113675,0.0527932721856118,0.00297696572503421
"ram_samp_113",0.893365901273303,0.0011479919597914,0.0252332603002682,0.00124931219920446,0.000485791823627444,0.0148660286603244,0.000789752541866634,0.00193684239522167,0.00141214829826117,0.0543013132718804,0.00521165727625106
"ram_samp_114",0.889683391033523,0.00686224024571675,0.0160818084293026,0.000958390495686552,0.000345138497003838,0.0135733652256513,0.000667355648854077,0.00119052543304102,0.00919744842149161,0.0602671346394758,0.00117320193025338
"ram_samp_115",0.918672044848584,0.00244740411106917,0.0165583436530858,0.00145750868763535,0.000384793328376399,0.0146810917743827,0.000341411457229897,0.00115777939607771,0.00796478935961062,0.0350587397938349,0.00127609359011362
"ram_samp_116",0.890869640900767,0.00498665680178706,0.0245415290427882,0.000525531351820497,0.000182367855669223,0.0167413683048736,0.000351226083934136,0.00131535209693057,0.00167485671194619,0.05812252830902,0.000688942540463961
"ram_samp_117",0.886073884422358,0.0261041879215699,0.0215609009117757,0.000909596321801553,0.00131436189176504,0.0134408079469978,0.000360271619708242,0.00171912746172854,0.00271039008204728,0.0438106164770137,0.00199585494323419
"ram_samp_118",0.927864084683218,0.00240647806787268,0.016448242009364,0.000914674227513319,4.26742749823475e-05,0.00651855627539618,0.000470125232105372,0.00237655650087406,0.00352212506596377,0.0376198879156674,0.0018165957470429
"ram_samp_119",0.941224301318844,0.00622465211943224,0.0105623467300274,0.000473289165337956,0.000146545067076367,0.00932538692946568,0.000283244128593971,0.00072334842421162,0.000306582992755513,0.0300102888234952,0.000720014300759972
"ram_samp_120",0.952282064870966,0.000491406450624924,0.00698416320452248,0.000500699518497869,5.15345713055283e-05,0.00413119136752838,0.00125963339478838,0.000921985262071376,0.00160037921679636,0.0316789422322283,9.79999106702534e-05
"ram_samp_121",0.924598249082219,0.00110879419517286,0.00937530310347962,0.00158242033441347,0.00100251711027009,0.0164057633069389,0.00071834142672573,0.00282540015349369,0.0104912124949587,0.0290296326962592,0.00286236609606856
"ram_samp_122",0.920111468019543,0.000266754022009133,0.00882370034175516,0.00110065355261561,0.000238325628920275,0.0139218588356902,0.00461156009908947,0.0049763911437298,0.00230886025889204,0.0431272946689761,0.000513133428779229
"ram_samp_123",0.910873584156477,0.00292994484574214,0.0158452330185806,0.000588612331926373,0.000309231539097515,0.0179466624602933,0.000394260476045428,0.000925691331969887,0.00326398709803751,0.0449949746529742,0.00192781808885601
"ram_samp_124",0.927481579318803,0.00117913303777019,0.00874036291268911,0.0012715686108132,0.000116123947775474,0.0115565667047331,0.00078782244522141,0.00134859825501572,0.0037026241818446,0.0432373187723436,0.000578301812990567
"ram_samp_125",0.92746021169727,0.000822659504778126,0.0159782924530087,0.0011336319057452,0.000405751450734353,0.0116622689099162,0.000426255125523391,0.000846580458698669,0.000279312122868619,0.039359316270775,0.00162572010068212
"ram_samp_126",0.921263265454296,0.00471136632625959,0.0183575639653588,0.000541491793262201,8.46694298751079e-05,0.00735728145499763,0.000384344900257041,0.00107506031369833,8.83240087822046e-05,0.0455805222443225,0.000556110108890588
"ram_samp_127",0.931596612617123,0.000446237633802154,0.0138058507715116,0.0015192346132154,0.000286088830904655,0.0161312113895832,0.0020765524472987,0.00318478216334939,0.000494282274671404,0.0295132453596983,0.000945901898842351
"ram_samp_128",0.961508249534307,0.00057357799299721,0.00572604095009159,0.00113744328590089,0.00105113737372176,0.00479106023481763,0.000136294704622924,0.000539055628125555,0.00172432348871901,0.0214337169666943,0.00137909984000247
"ram_samp_129",0.919718168581386,0.000496567975289764,0.0136219665388132,0.00146821320062026,0.00149823594634676,0.0114548701654637,0.000485650613207399,0.00206866811515034,0.0182673041048595,0.0237860306374951,0.00713432412136774
"ram_samp_130",0.999405963652844,6.16017834430292e-05,5.18322335432223e-05,2.98507462686567e-05,3.71779086935119e-05,0.000115334307891967,2.98507462686567e-05,3.47355212185602e-05,4.20626836434154e-05,0.000151970120016243,3.96202961684636e-05
"ram_samp_131",0.911995409869939,0.00329650577921944,0.0186203900848951,0.000817397460494484,0.00030160982371278,0.0186564397584337,0.000800759149630557,0.00119730555855412,0.000126907559641558,0.0420887275584628,0.00209854739701678
"ram_samp_132",0.947208325182101,0.000676603635713165,0.00771366119399744,0.00062351198060951,0.000473890043499214,0.00170706439613408,0.00105065847848891,0.00165155948398025,0.000821399058723129,0.0360042735930943,0.00206905295365899
"ram_samp_133",0.951891688970553,0.000157513773149192,0.00281388675554801,0.00278442605703712,0.000167334005986155,0.00501852902744647,0.0101446905683417,0.00280897663912953,0.00191042533454731,0.021207182859182,0.00109534600907928
