"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"X24_cp204",0.965255583451836,0.00254595214278832,0.0031012197243997,0.00251010719973154,0.000996703762683016,0.00174292499572031,0.00349537285200375,0.001981960937542,0.00100629426333345,0.01541547976586,0.00194840090410157
"X24_cp419",0.965168306981606,0.00263608130473012,0.00311815893983341,0.0025604761608075,0.00102328904215648,0.00175589247457193,0.00341961578326401,0.00192971768526277,0.00106088586956968,0.0152977264649331,0.00202984929326494
"X24_cp431",0.964670682934713,0.00299719991943477,0.00319372005160954,0.00275321662391322,0.00112531361126553,0.00180547758915782,0.00315474763070934,0.00174974645095017,0.00129126137774362,0.0149081974507076,0.00235043635979497
"X24_cp287",0.965247901606368,0.00255440308759083,0.00310283103738667,0.00251486288725163,0.000999206302947463,0.00174415699590298,0.00348808844214374,0.00197692633792319,0.00101137075612568,0.0154042362865554,0.00195601625980487
"X24_cp407",0.964626784842477,0.00302708002152142,0.00319863156734545,0.00276883525512508,0.00113378675371586,0.00180926980609355,0.00313499726531251,0.00173640855484274,0.00131087400558845,0.0148752789974438,0.00237805293053419
"X24_cp417",0.965463921288312,0.00221121665391577,0.00303313554426681,0.00231580665788145,0.000895834080740437,0.00169115456608701,0.00381896978315973,0.00220794152024497,0.000812442336936054,0.0158990442974728,0.00165053327098284
"X24_cp402",0.965315595983106,0.00247522511540736,0.00308754039848294,0.00247003171856587,0.000975678307703428,0.00173247858162948,0.0035578882777129,0.00202526492312538,0.000964154787152067,0.0155112963525195,0.00188484555459519
"X24_cp430",0.964626784842477,0.00302708002152142,0.00319863156734545,0.00276883525512508,0.00113378675371586,0.00180926980609355,0.00313499726531251,0.00173640855484274,0.00131087400558845,0.0148752789974438,0.00237805293053419
"X24_cp418",0.965071388746647,0.00272484434449129,0.0031343327025817,0.00260934865389231,0.00104925233687713,0.00176830684558439,0.00334894532073827,0.00188121613254052,0.00111561299604347,0.0151861995772347,0.00211055234336919
"X24_cp553",0.964794453399144,0.00290929373316167,0.00317900455953579,0.0027068650959136,0.00110026317909363,0.00179413380507949,0.0032147219844414,0.00179036328204237,0.00123415645241253,0.0150072670993117,0.00226947740986367
"X24_cp408",0.964935633674822,0.00280066156848176,0.00316024440291134,0.00264872531723591,0.00106904529598902,0.00177971128555674,0.00329296001465219,0.00184360509599978,0.00116482846670931,0.0151345482013413,0.0021700366763007
"X24_cp203",0.964542622815089,0.00311035328294564,0.00319940271239351,0.00281393490413316,0.00115969254128294,0.00181858206300099,0.00308011877813209,0.00169884906826924,0.00136404782360244,0.0147460052178611,0.00246639079329045
"X24_cp202",0.964703971709284,0.00300423933394354,0.00318226667409507,0.00275879196338073,0.00112965027189464,0.00180529033459631,0.0031485966812792,0.00174497609987807,0.00129395538396494,0.0148606535890196,0.00236760795866384
"X24_cp201",0.964049793498938,0.00340047305918073,0.00324362909249195,0.00296060559553016,0.0012405636097958,0.00185306185965294,0.00291055806714106,0.00158563005305566,0.00156209204999117,0.0144540699052381,0.00273952320898475
"X24_cp578",0.96435247543617,0.00320203040100161,0.0032265208812101,0.0028589534100013,0.00118298914361697,0.00183086139478797,0.00302531119509006,0.00166268086993264,0.00142773598296994,0.0146897195313307,0.00254072175388881
"X24_cp439",0.964299470083693,0.00323392193648338,0.00323145227249562,0.00287514467463673,0.00119188528420948,0.00183468957260359,0.00300634273094025,0.00164999104579219,0.00144940777693227,0.0146571448457174,0.00257054977649652
"X24_cp440",0.964290499395321,0.00323926752895951,0.00323227444513678,0.00287785171161812,0.0011933742956485,0.00183532811972522,0.00300319247727667,0.00164788527747808,0.00145305138474365,0.0146517206808513,0.00257555468324163
"X24_cp416",0.964918637366934,0.00284936930093074,0.00315622871404891,0.00267674869816429,0.00108532614562811,0.0017851650212529,0.00325577730823126,0.00181762573856252,0.00119397246342256,0.0150365852282939,0.00222456401453104
"X24_cp450",0.964151215506503,0.00332050367300574,0.00324461623695216,0.0029187501354868,0.00121592802925833,0.00184492398097946,0.00295631835396079,0.00161661139653966,0.00150881023695866,0.0145705271354753,0.00265179531488059
"X24_cp583",0.96450315940858,0.00310820351493778,0.00321174401142541,0.00281090031434008,0.001156687130518,0.0018194089705285,0.00308291101153835,0.00170132419513599,0.00136463372196504,0.0147877505891603,0.00245327713187066
"X24_cp427",0.964924751836066,0.00284465869941009,0.00315541652538697,0.00267422289572708,0.00108396873417727,0.001784538633751,0.00325918284831156,0.00181994301345859,0.00119097497798126,0.0150421072562008,0.00222023457952988
"X24_cp426",0.964874838478836,0.00288255966692302,0.00316191661846428,0.00269449344997398,0.00109487460725413,0.00178955404209896,0.00323203461156628,0.00180148535394986,0.00121516590719738,0.0149979722282551,0.00225510503548102
"X24_cp591",0.963888418883433,0.00346609160635061,0.00326604783745113,0.00299095591129362,0.00125600764542712,0.00186163444094371,0.00287673244629655,0.00156376804333202,0.00161053918940278,0.0144305354042546,0.00278926859181534
