"","other","acidimicrobiia","actinobacteria","alphaproteobacteria","bacilli","betaproteobacteria","deltaproteobacteria","gammaproteobacteria","gemmatimonadetes","nitrospira","thermoleophilia"
"NA.254",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.255",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.256",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.257",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.258",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.259",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.260",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.261",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.262",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.263",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.264",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.265",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.266",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.267",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.268",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.269",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.270",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.271",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
"NA.272",0.366678154081991,0.0123515783172521,0.219168631102838,0.122339494840572,0.01732655908455,0.0252117712875809,0.0470459433685155,0.0216872577711828,0.0277741348676397,0.00550929924191263,0.134907176035965
