"","mean.other","mean.Mortierellaceae","mean.Piskurozymaceae","mean.Trimorphomycetaceae","mean.Umbelopsidaceae","mean.Russulaceae","mean.Hypocreaceae","mean.Aspergillaceae","mean.Herpotrichiellaceae","mean.Clavulinaceae","mean.Chaetomiaceae","mean.Atheliaceae","mean.Cortinariaceae","mean.Inocybaceae","mean.Sebacinaceae","mean.Helotiaceae","mean.Thelephoraceae","mean.Tricholomataceae","mean.Pyronemataceae","mean.Gloniaceae","mean.Helotiales_fam_Incertae_sedis"
"CPER_004-M-23-38-20140812",0.393718371499968,0.0734290751119103,0.0294027342002763,0.019144793362483,0.016194438604103,0.00948501961634944,0.0246560170915646,0.0239455348839828,0.0225641255966957,0.019499323120181,0.0404152648534541,0.0105952912058891,0.011224322514202,0.0912123995083998,0.0397814474469015,0.0188739078940787,0.0538414713441723,0.0219167365181295,0.0302940525765706,0.0188608713444515,0.0309448017062368
"CPER_007-M-3-37-20140717",0.400464426245944,0.080830794463486,0.0339814876106496,0.020803543198383,0.0190157878432923,0.0103340067450726,0.0259171645883268,0.0245049496532521,0.023368177374392,0.0191367716612645,0.0405832929447847,0.0114066984118393,0.0115254099168431,0.0726524885617469,0.0344839412578252,0.0205470908432098,0.0473380103414936,0.0226911116555328,0.0293764721043628,0.0194608246444455,0.0315775499338536
"CPER_047-M-33-17-20140717",0.395926045781847,0.0784853644023982,0.0326339471905936,0.0203923323105274,0.0170383462238654,0.0102460327253705,0.0252549926549577,0.0241950253252454,0.0224779424524189,0.0194485940881017,0.0414633293921195,0.0107630498148072,0.0106449773849263,0.0804582551208251,0.037830089863171,0.0191817475209068,0.0507157554196143,0.0224035675312124,0.0298338932795732,0.0190589408945709,0.0315477706229477
"DSNY_001-M-1-6-20140813",0.309043527591771,0.0376830307505131,0.0152707969347289,0.0287868082085693,0.0326266808396211,0.150139013449315,0.0309221875355406,0.0226965707919318,0.043763276900696,0.0264270312215305,0.0206936020937895,0.0347508706520172,0.0346003667502993,0.0345701182838173,0.0128516052093363,0.024111283040419,0.0724773554585385,0.0181514720216522,0.0139570235555884,0.0216058570960231,0.0148715216143015
"DSNY_001-M-17-9-20140701",0.308434880350649,0.037404412110815,0.0151405119612699,0.0284085998597877,0.0361705957074965,0.145469576080264,0.0309781444080236,0.0228175925406089,0.0459083423211715,0.0260501207827974,0.0197223484826577,0.0374553717388259,0.0394101758767867,0.0322873068104201,0.0117791004324199,0.0257444283736785,0.0682270079763964,0.0183617218744278,0.0137618110443943,0.0219582908972166,0.014509660369893
"DSNY_001-M-22-32-20140909",0.308201164820476,0.0373547273049239,0.0150988826229844,0.0285791602210842,0.0362190152506166,0.146138245870199,0.0311053555861556,0.02278494879809,0.0459934751172118,0.0259577029622995,0.0196906271100176,0.0371215114632401,0.0390426073891399,0.0322594776984626,0.0117203356134285,0.0256268468642059,0.0685610894311108,0.0183685643393594,0.0137801459379633,0.0219216151372956,0.0144745004617352
"DSNY_001-M-29-37-20140701",0.308651695465872,0.0374567105829591,0.0152571972879488,0.0286364945837208,0.0357731699485227,0.146328552140631,0.0310873340802754,0.022798714574364,0.0457559550618474,0.0260671070138907,0.0198366169047523,0.0372392630213706,0.0385843052454195,0.0321165913199026,0.0118088682730082,0.0256648796643534,0.0683817087714732,0.018308358372399,0.013756154544718,0.0219068712049422,0.0145834519376284
"DSNY_001-M-7-0-20140909",0.308640226759681,0.0373668316782311,0.0152029027591558,0.0286660842868725,0.0359639663550166,0.145879918104416,0.0308880168060356,0.0228690635088779,0.0456890243149923,0.0260331843236661,0.0197461661156456,0.0374088206913654,0.0387013963921363,0.0323373646637554,0.0117899805985083,0.0256436911446628,0.068503371685388,0.0184242560988205,0.0137882436808533,0.021949298007024,0.0145081920248951
"DSNY_001-M-7-5-20140813",0.309677580408823,0.0366409024358927,0.0145658067129771,0.0279981763730914,0.0352379230150926,0.142787117790339,0.0308131015629986,0.0228639133748768,0.0459538219350948,0.0262408942862908,0.019709575050557,0.0370422799074675,0.0395196192161378,0.0341254113201466,0.0120305173188938,0.0254607216270772,0.0706163209729657,0.0182517035383316,0.0139719246659625,0.0219767268384585,0.0145159616485251
"DSNY_001-M-9-11-20140701",0.308534691653132,0.0374947117073498,0.0152653328794233,0.0287467526610044,0.0359058911478352,0.146043714937294,0.0309852351015304,0.0227513871140503,0.0458350507558127,0.02599153513838,0.0198293441326315,0.037326538036995,0.0390089432801077,0.0320790540502679,0.0116648048628094,0.0257785621024696,0.0681808543984572,0.0183877282925984,0.0137750858939243,0.0219449857363816,0.0144697961175456
"DSNY_002-M-10-34-20140910",0.304473960405256,0.038471916336333,0.0161475483063884,0.0292518258292354,0.0421581889722484,0.146805037017974,0.0313185081380582,0.0228673493906116,0.0482715029976341,0.0249190568263308,0.0188788001686548,0.0407311377775812,0.0446208199836561,0.0260596955493375,0.00995698681033638,0.0280961932800033,0.0591268818354412,0.018406556803146,0.0131523695637672,0.0222046847711906,0.0140809792368159
"DSNY_002-M-11-0-20140813",0.305066730948982,0.0383466612646452,0.0161409217157815,0.0292475579303791,0.0423116304049103,0.145622598913099,0.031341879788102,0.0228718181148822,0.0479810439445429,0.0250146676847427,0.0187894808880553,0.0408561427241073,0.0448341341644305,0.0260579633267834,0.009979105665621,0.0285561446741799,0.0593018304776395,0.0184566896985429,0.0131494039932033,0.0220542709997387,0.0140193226776313
"DSNY_002-M-25-6-20140910",0.304447630221677,0.0383464319687913,0.016024097167438,0.0292425841612382,0.0424218307670418,0.146692171788113,0.0313242014136644,0.0227686860622543,0.0483156113544567,0.0249526103198771,0.0187530192272884,0.0408509087562464,0.0446028252441112,0.0261963761949661,0.00997320819392431,0.0277645375189444,0.0595254669466022,0.0184689062400717,0.0131025777944558,0.0221507299947543,0.0140755886640837
"DSNY_002-M-30-5-20140813",0.307252558445587,0.038036086415976,0.0158512718346209,0.0293348782203079,0.0432339228810288,0.143090771853756,0.0314227368074081,0.0231167149097218,0.0495130419733526,0.0251706292989505,0.018303136422033,0.0422977717339,0.0441628535997308,0.0246667943194268,0.00950274779669912,0.0285793208246278,0.057979124681566,0.0188867553333921,0.0131557967603773,0.0226259892092789,0.013817096678258
"DSNY_002-M-9-4-20140910",0.304830967255293,0.038377873252304,0.0160187905944993,0.0291488110705702,0.0428225283292743,0.146259361955386,0.0312420767120095,0.0229325399382498,0.0482314698983812,0.0250268969488457,0.0187726736396954,0.040981388709671,0.0441822448284294,0.0259965272391519,0.00989947342675696,0.0282963701122911,0.0589909763058788,0.0185945848238117,0.0131278307218896,0.0221856607844143,0.0140809534531976
"DSNY_003-M-1-7-20140813",0.316731474163687,0.0401853698343154,0.0153269256932416,0.0289101345285156,0.0415396612076604,0.128653328668264,0.0321115013708773,0.0236636934803463,0.049687323472927,0.0254913569510236,0.0190938873128709,0.0401481085964194,0.0429934938299193,0.0274357022323674,0.010117426919985,0.0284436569445457,0.0600871778093827,0.0190411152511076,0.0135439171862843,0.0224102375151126,0.0143845070311469
"DSNY_003-M-3-26-20140813",0.309222073726499,0.0358434492904726,0.0131468439017307,0.0261862679385563,0.0528494671150808,0.10854675560475,0.031152592848233,0.0237962819111879,0.057958691212247,0.0240531289955512,0.016072891822933,0.0482814088760257,0.0646872578769372,0.02526843903361,0.00793351743446295,0.0337410730527117,0.0529949050891502,0.0189987138723515,0.0132208589476022,0.0230779774287647,0.0129674040211424
"DSNY_003-M-33-0-20140813",0.306976909495356,0.0351377322634412,0.0125209766423962,0.0252440475828241,0.0549134702835011,0.104871650251261,0.0311492382220058,0.0236125484212655,0.0588341173987266,0.0234349466468791,0.0155854125865062,0.047849614525401,0.0706797003863059,0.0264050543117513,0.00754323750343321,0.0345058907777952,0.0530685362039646,0.0186880620198655,0.0131005888254767,0.0229583987811766,0.0129198668706668
"DSNY_004-M-21-38-20140813",0.299715744849771,0.0382462305216756,0.016200466601298,0.0290848205464464,0.056271587965514,0.136405467753727,0.0315375295395362,0.023107162664308,0.0540347763920432,0.0230755820955628,0.0162146841272192,0.048442896475664,0.0556567389884723,0.0183816304026667,0.00695844403518482,0.0333365321348112,0.0465244432832023,0.0188320741080922,0.0121796732591647,0.0228948277684262,0.0128986864872141
"DSNY_009-M-2-0-20140813",0.306722050078549,0.040947375323946,0.0179102652653549,0.0314096399716669,0.0376306520874497,0.160193985581886,0.0317652764993199,0.0228378160707807,0.0445604180449014,0.0256166322284232,0.0202110384282958,0.0377667994495031,0.0335337686303243,0.0242582383969964,0.0106992316853012,0.0255736747962066,0.0597931725576736,0.0188016888984242,0.013118377258804,0.021996213933685,0.0146536848125083
"DSNY_009-M-26-3-20140701",0.306587115956894,0.0402953829890001,0.0174753832755454,0.0309438842789937,0.0387777242622289,0.157763711942477,0.0317752753701918,0.022849194962022,0.0455675596792668,0.0253163533640654,0.0198800383841892,0.038082630683779,0.035615474077772,0.0246738266229331,0.0104488032044666,0.0260876355484792,0.0596439769019825,0.0186684474645258,0.0131028939547433,0.0219919325945244,0.0144527544819195
"DSNY_009-M-29-2-20140701",0.306664461052208,0.0405047793092302,0.0175626732272548,0.0309392610532481,0.038749970190599,0.157288343402509,0.0318159464825089,0.0228709324349625,0.0453081012506257,0.0254296210608524,0.0198876263632354,0.0382350219705304,0.0355071165998921,0.0245673902266725,0.0104731367109198,0.0261523139332897,0.0596232041624193,0.0186827851524047,0.0131392300493485,0.0220634048621672,0.0145346805051218
"DSNY_009-M-33-11-20140910",0.306779060829016,0.0404650175229021,0.0175005130901203,0.0309516687156007,0.0388782579906899,0.157097189679127,0.0318457176719591,0.0228587863389671,0.0453752768728591,0.0252882329214934,0.01987387293682,0.0383174553250215,0.035688687676192,0.0245047306358546,0.0104184294778964,0.0261240465810072,0.0595931606841476,0.0187387588765058,0.013130964820086,0.022056126737174,0.0145140446165599
"DSNY_009-M-39-30-20140813",0.307194175521701,0.0399912588715817,0.0172475867883208,0.0306794132081586,0.0396571836995762,0.154719117605737,0.0317447927285832,0.0229296815053562,0.0459803521568497,0.0253239420269241,0.0196523264506495,0.0389156543288588,0.0369863878770845,0.0245272136739236,0.0102443221266188,0.0266593509676039,0.0591167255345466,0.0186950248046843,0.0131090454127376,0.0221632699099798,0.0144631748005246
"DSNY_009-M-8-11-20140813",0.307682085124437,0.0397506834367382,0.0172387814443137,0.0310203514497341,0.0378207105476005,0.155034977536138,0.0316555729337937,0.0230600028482196,0.0457686827147773,0.0261027626266898,0.0197874215316958,0.0389368356092532,0.0350749770851112,0.0246544998930968,0.0107744916636974,0.0259606674381654,0.0606690299649258,0.019041465077869,0.0132613380766211,0.0223002006808919,0.0144044623162304
"DSNY_016-M-0-30-20140910",0.305316252884735,0.0388269028302157,0.0163938488008989,0.0299981114094146,0.0273103061068279,0.162263119964177,0.0307364910087695,0.0222491598442271,0.0393955674518136,0.0274409948422689,0.0226878943186729,0.0311489086603611,0.0269943548082317,0.036313793523335,0.015293788842284,0.0212363651784507,0.0777241690443087,0.0180589267545655,0.014077153820838,0.0209983845330648,0.0155355053725396
"DSNY_016-M-16-7-20140910",0.305513831120878,0.0388240909022201,0.0164370136805837,0.0300751718178865,0.0275448372415942,0.161818198291504,0.0308514924542331,0.0222767480467806,0.0396199376375068,0.0272758379720945,0.0226794893731445,0.0311558698463113,0.0272651968692405,0.0361158142168671,0.0151652408835343,0.0212692126736802,0.0773233556694725,0.0180571399692226,0.0141297013458474,0.0209675046828918,0.0156343153045064
"DSNY_016-M-23-38-20140910",0.305638506921874,0.0387713258424801,0.0162386551793186,0.0299368681232106,0.0277295745260175,0.161308083256534,0.0307689283213114,0.0224012957564021,0.0398045104547452,0.0272675684153204,0.0224756925655736,0.0312743847975288,0.0277162160640887,0.0362330687267974,0.0149708662419216,0.0214639792486218,0.0772143411826182,0.0180794667380209,0.0141548532026408,0.0210796994129517,0.0154721150220227
"DSNY_016-M-35-24-20140701",0.30538101357391,0.0388158671931616,0.0164168794011302,0.0301678536809958,0.0273709736116072,0.162413138016928,0.0308963683400368,0.0221660041350402,0.0395559210770661,0.0272782085904964,0.0225691486121361,0.0309956548638325,0.0270587253677116,0.0361679991036104,0.0152092416261673,0.0213252430847665,0.0774439486381466,0.0181179742316063,0.0141394044805577,0.020991597899571,0.0155188344715217
"DSNY_016-M-5-26-20140701",0.305431134304374,0.0386238108816652,0.0163473510108108,0.0301294660786316,0.0273276001894011,0.161627687110708,0.0308152619951097,0.0223488054498784,0.039718313960185,0.0273310607359555,0.0225857779227509,0.0310240332733947,0.0273136920472852,0.036366950233795,0.0151497949321258,0.0212442626839057,0.0779378327773959,0.0181033419584436,0.0141220291725188,0.0209496360150708,0.0155021572665951
"DSNY_016-M-6-12-20140813",0.300078991426511,0.0398381248485438,0.017227998708507,0.031119088808342,0.0216569079089257,0.175353071042134,0.0304931947078819,0.021635426747909,0.034785016537869,0.0279536066289151,0.0250451275691027,0.0261458262151683,0.0193569207607973,0.0397388181956975,0.0181635909816965,0.017884127194183,0.0850913637020639,0.0176566379942055,0.0142944747652323,0.0201350112803426,0.0163466739759727
"DSNY_043-M-18-37-20140814",0.309695766856811,0.0350477214067414,0.013755430999054,0.0274189668946293,0.0281516511719842,0.141438830582284,0.0300700148483003,0.0226139666406716,0.0428994601447203,0.0279312212599502,0.0209423716155708,0.0335788284026751,0.0334686720853381,0.0426636358584445,0.015178808874069,0.0224286357738426,0.0833268695218262,0.0181973345517894,0.0146728146287857,0.0216067988744903,0.0149121990080226
"DSNY_043-M-2-27-20140814",0.304642140708866,0.0311046744963036,0.0113352246809866,0.0247811038462133,0.0217600291215776,0.130180248238126,0.0283431991822542,0.0219359240148298,0.0399087311839139,0.0293233518938816,0.0215313708251198,0.0295197950310462,0.0308512471584681,0.062622542108055,0.0195674859545251,0.0194637842476748,0.104371979942426,0.0174538817472274,0.0156038573006417,0.0207499120303247,0.0149495162875394
"HARV_001-M-14-7-20140812",0.280316538268262,0.11810802877655,0.0294926305325195,0.02179230427306,0.0420133426339229,0.0571927952569534,0.023714601556582,0.0233800742967162,0.0400143937106933,0.0221014733939564,0.019063107743271,0.0391761016334784,0.0381725947262405,0.0429349345514202,0.0248442674187818,0.0302329807666931,0.0501471915947961,0.0259227291040163,0.025096081726618,0.0216614499450435,0.0246223780904254
"HARV_001-M-15-1-20140812",0.280065418057155,0.117810592655857,0.0293414456020104,0.0218119674864593,0.0420742405303192,0.0570919047540653,0.0236129502836589,0.0235026098293203,0.0402606708196355,0.0223459669528283,0.0190174874291032,0.0394743217057699,0.0380033835142263,0.0429721369984978,0.0246749406008399,0.0303319896743762,0.0501468340569863,0.0260434374215914,0.0250702934749124,0.0217889723697758,0.0245584357826121
"HARV_001-M-39-16-20140812",0.279709595192353,0.117916137744717,0.0294850576866019,0.0217947353675897,0.0418790780134728,0.0578882832265426,0.0238048714690915,0.0233666985621351,0.0399892539979887,0.0221284579238677,0.0190445833984625,0.0393731466016802,0.0382493200124422,0.04296008804171,0.0247919229524055,0.029988507632176,0.0503427202479818,0.0259668762169982,0.0249610276741134,0.0217513350500135,0.0246083029876562
"HARV_001-M-7-0-20140715",0.276170868710309,0.133982267348526,0.0343046582736697,0.0227046465367469,0.0421577039264426,0.0667672146635365,0.0246364603943337,0.0223758267846697,0.0360346330838535,0.0195305690825026,0.0210224872072057,0.032546701062402,0.0324491235905808,0.0423199404698697,0.0227881675428073,0.0289101797095089,0.0471280381271328,0.0235389023051469,0.0238533700913934,0.0200887440293191,0.0266894970600437
"HARV_001-O-14-7-20140812",0.280077105393848,0.117713203025471,0.0293991095130538,0.0218076203334274,0.0417273869841305,0.0575600821931264,0.0237326711311161,0.0234406458498394,0.0401351503444621,0.0223288329212157,0.0190577469402886,0.0392171665412647,0.0380490530320048,0.0429442543245056,0.0249744005718854,0.0299918794338374,0.0505444391360836,0.0260700036227668,0.0250456744586201,0.0217522386196246,0.0244313356294287
"HARV_001-O-15-1-20140812",0.280100631511861,0.117199656201836,0.0297146452254405,0.0219259516302802,0.0423945083008655,0.0577106495155841,0.0236978722391781,0.0233423539427873,0.0403088944086466,0.0220760262368846,0.0190771751165001,0.0393410475249217,0.0384002204713212,0.0427354912625928,0.0245298021218727,0.0303396254979587,0.0500360697702271,0.0260062481576618,0.0249002980449236,0.0216895105509699,0.0244733222676861
"HARV_002-M-24-40-20140716",0.288407380833384,0.156077344698563,0.0368822951451746,0.0242814618489723,0.0395274582091804,0.0474323995774479,0.0260917610168283,0.0234683333403513,0.0360963467443465,0.019538992650991,0.0231844742788113,0.0288511144285209,0.0255331180971045,0.0367026419262523,0.0232197615786382,0.0277425299918251,0.0399104982550128,0.0247174053088785,0.0241471639172355,0.019536763491007,0.0286507546614743
"HARV_002-O-33-2-20140716",0.293211692523496,0.12130054917743,0.0259826518260621,0.0207116963258431,0.0498874903541562,0.0336794033726692,0.0245156961440061,0.0248304261803449,0.0476877305106273,0.0212437532241646,0.0175043131006493,0.0425694672469079,0.0472452408401634,0.0372692196086926,0.0198985320371555,0.0346040905040531,0.0396051784268526,0.0275404542431406,0.0248365872894079,0.0220145294199358,0.0238612976442424
"HARV_004-M-19-1-20140812",0.305786432889359,0.193699966565904,0.0363315876145177,0.0247731314340951,0.0412399695259748,0.0168520719628388,0.0285221285914449,0.0258333191492253,0.0401409865845989,0.0187317609794361,0.0242567583273321,0.0251689752766679,0.0209902421845713,0.0249188338994851,0.0201700884459427,0.0284381707906912,0.0244258364304524,0.0271776929117797,0.0238462310121592,0.0185900904332711,0.0301057249902523
"HARV_004-M-25-6-20140715",0.295726553092313,0.221463967979346,0.0430887854750137,0.0258133689137132,0.0392165990695949,0.0199734410445936,0.0293350399934879,0.0243416984530059,0.034461807052148,0.0161969033496125,0.0270661351593699,0.0197189892205914,0.0162812238343367,0.024206859691955,0.0185160546566555,0.0261010193107273,0.0226367132498863,0.0239822805090876,0.022321351639298,0.0167602122340956,0.0327909960711679
"HARV_004-M-3-28-20140812",0.3058011834558,0.19441046572615,0.0362975407251146,0.024766658438145,0.0409401848031638,0.016777242924562,0.0284587500817302,0.0258038393611315,0.0402355257003249,0.0186978328595961,0.0242037619268353,0.0251785213155021,0.0207960387478473,0.0249745339223604,0.0201771706347255,0.0281759170945923,0.0244242751440515,0.0272995204330997,0.0238941419486071,0.0184275787270649,0.0302593160295954
"HARV_004-M-9-34-20140812",0.305965592445625,0.193271339827552,0.036285966184134,0.0247951565640633,0.0408431627642684,0.0167893157630639,0.028410590011408,0.0257860792699994,0.0403034821887456,0.0187586334604174,0.0242355849123585,0.0251074274660324,0.021088357638759,0.0250899087601029,0.0203712446257566,0.0282462558524786,0.0245482976536832,0.0273519739512138,0.0239172946743219,0.0185786952432305,0.0302556407427852
"HARV_004-M-9-4-20140715",0.299402056516755,0.21105823127015,0.0391484233197961,0.0243143746387083,0.0463332844431269,0.018192368949871,0.0292144601272351,0.0245609499104885,0.038015084767954,0.0157213803233823,0.0245518244355617,0.0220650902356384,0.021462801895758,0.0243052651284068,0.016157224386025,0.0292843477084867,0.0216758967953521,0.0239199539164281,0.0221258357724828,0.0170734546621992,0.0314176907961933
"HARV_004-O-10-34-20140715",0.313047351975738,0.157796842600445,0.0312082030130576,0.0262937356545098,0.0275366451464429,0.014228729297318,0.0270550199056062,0.0292097289410458,0.0443182791315942,0.0275569068006066,0.0240017453212672,0.0322681940669079,0.01681718581229,0.026317169063275,0.0323363274379241,0.0246767139744195,0.031758729363452,0.0359693401306918,0.0278159596944279,0.0220989920560175,0.0276882006129637
"HARV_004-O-19-1-20140812",0.305455426636614,0.194162017740908,0.0367102157862505,0.0247958964894278,0.041340930531525,0.0168475043256361,0.0286890977279394,0.0257926339023676,0.0401165319363874,0.0186650918921159,0.0242758010098097,0.0249630525945212,0.0210075304960947,0.0248432466128166,0.0201840174159854,0.0283432368158716,0.0242898148190464,0.0270670030722895,0.0237089443465959,0.0185262464628163,0.0302157593849814
"HARV_004-O-25-6-20140715",0.30950275098481,0.168565490254901,0.0343750095824077,0.0272821267415898,0.0257000282396382,0.0156078235064336,0.0274447535278136,0.0285718887218284,0.0407029071929581,0.0267117997731918,0.0257515215015087,0.0288796804287818,0.0142001129575775,0.0260412921069558,0.0334910737155109,0.023161424220209,0.0314920783994616,0.0347953449718314,0.0274898175321519,0.0213328795093512,0.0289001961310886
"HARV_004-O-3-28-20140812",0.305650469223423,0.193622289726109,0.0364019887968477,0.0247620742069099,0.0409948808350236,0.0168400886195052,0.0285459058622426,0.025969051778707,0.0401311609173457,0.018789024487196,0.0242447548281484,0.0251204540818927,0.0208017331970407,0.0249761800099087,0.0203417275607701,0.0282675088390238,0.0244640547299098,0.0273950290057052,0.0238451302935496,0.0186477812921674,0.0301887117085737
"HARV_010-M-2-0-20140715",0.270096812087017,0.11599141288435,0.0297075366951712,0.0207621330553085,0.0467640384332692,0.0711459656039101,0.0234086916218845,0.0220525238946318,0.0387033990488713,0.0196156409881368,0.0185040335789968,0.0380075097885018,0.0439163987079459,0.0458342991250164,0.0211371927064794,0.0316109037275479,0.0505070184893652,0.0233040055272278,0.0236825718395752,0.020806582893082,0.0244413293037121
"HARV_010-M-8-11-20140715",0.270406376649681,0.111313295625091,0.0275434274529488,0.0200917057924038,0.0502217755388793,0.0654895353173846,0.0231872982685562,0.0223057748774621,0.041253309624467,0.0195478471615445,0.0173310043736338,0.0410544169707891,0.0507917045138514,0.0452111819087966,0.0197612997085464,0.033378301559545,0.0491499749085402,0.023660947033021,0.0236583870395889,0.0211262500110186,0.0235161856642512
"HARV_010-O-2-0-20140715",0.272980418289341,0.0841344943357232,0.0227925367785031,0.0216125054935001,0.0269661602748454,0.0535808824998917,0.0209452056399275,0.0250395535795593,0.0432281248647733,0.0327300372025268,0.0173085397146986,0.0534311719579576,0.0333539267655614,0.0474697313213733,0.0401626781528326,0.0255000747820325,0.0703032319067296,0.0332030311872237,0.0285630361555809,0.0258711367988428,0.0208235222985755
"HARV_010-O-39-30-20140715",0.275892301669495,0.0928922982209247,0.024405704702967,0.0214195422414879,0.0317370123331588,0.0567250477262591,0.0217666219751309,0.0244300134017281,0.0425532826360062,0.0286114224530259,0.0175152635043673,0.0494398951105744,0.0366037428435884,0.0469960873083929,0.0336622992288175,0.0273354684029529,0.0640642945986582,0.0305355610721357,0.0274059194198675,0.0244569066040946,0.0215513145463674
"HARV_010-O-8-11-20140715",0.272663703851239,0.0880638207854846,0.0240929940543261,0.0224580524623326,0.0248890892055362,0.0552350606237236,0.0211433175394967,0.0251440491112316,0.0410365681600882,0.0332875903045864,0.0182351720142595,0.0503917624488855,0.0288664852793328,0.0470188396187185,0.0429647582709541,0.0240347519517495,0.0711969824048023,0.0335218783745739,0.0289021934159454,0.0254588857760563,0.0213940443466776
"HARV_013-M-0-13-20140812",0.276134674399259,0.125171844201005,0.0324984454281972,0.022651553855896,0.03919917975822,0.0672621831665995,0.0240148211295374,0.02263174316544,0.0366219248292855,0.0210976075589424,0.020607300896102,0.0349043421032232,0.0324676519028414,0.0441155051269641,0.0251893192483385,0.0281602596539689,0.0511748763626728,0.0246774138905242,0.0245731999537832,0.020956061653717,0.0258900917154821
"HARV_013-M-14-6-20140812",0.275829089392893,0.126038451454506,0.0328410960551656,0.0226012659122653,0.0394297949594397,0.0674916447455503,0.0240076634178253,0.0226750901890854,0.0364352998072589,0.0210519937902158,0.0207334983982353,0.0346340296016904,0.032428533877443,0.0438572812901327,0.0252541699297281,0.0282611237012588,0.0508782260099129,0.0245600638693342,0.0243925951581182,0.0207417141282148,0.0258573743117265
"HARV_013-M-28-3-20140812",0.276798352069422,0.126502442017277,0.0328889750293524,0.0226019560614802,0.0392614752233279,0.0664684900436329,0.0241059386046616,0.0225795126828612,0.0365125535026311,0.0210359209155288,0.0206984921031728,0.0347005694131091,0.0324554089138938,0.0433959665657054,0.0251405510468216,0.0285014147056229,0.0504577257759277,0.0247227935274686,0.0245365031301075,0.0207085893804715,0.0259263692875248
"HARV_013-O-14-6-20140812",0.275987650336176,0.125787994319717,0.0326848370430083,0.0226394041683921,0.0392398958569543,0.0674726864162854,0.0240867825333212,0.022823420026657,0.036611602089359,0.0209602375593885,0.0206495041041478,0.0347655559692292,0.0324813252330624,0.0436922168612189,0.0251935292851081,0.0281949761690202,0.050940074741719,0.0246255520497919,0.0245281035950346,0.0207426929256382,0.0258919587167706
"HARV_013-O-15-7-20140717",0.277276270855139,0.124667394530515,0.0328417866830805,0.0229455077912755,0.0370205093455143,0.0673633733452181,0.023904557485094,0.0228020271978699,0.0361750042213285,0.0218162513600167,0.0209407285285962,0.0347580468663121,0.030287560570805,0.0439494285457146,0.0265414451619941,0.0274140377842126,0.0522426601757379,0.0251450100504471,0.024939157040744,0.0209917714214533,0.0259774710389314
"HARV_013-O-28-3-20140812",0.276802582801078,0.125869261249098,0.0326438563323939,0.0227141028433224,0.0393909790783848,0.0663660220940985,0.0241692694508552,0.0226871389924026,0.036732727999731,0.0211233914120539,0.0206960959191308,0.0347546837093532,0.0321296834508795,0.0434861777742951,0.0252860250313463,0.0282870513844804,0.0507212109381242,0.0247101766985776,0.024550771686247,0.0208528059164251,0.0260259852377224
"HARV_016-M-0-30-20140715",0.271657588100278,0.143518262327431,0.0378776812603727,0.0242508922901278,0.0358096290016316,0.0746691527858522,0.0247830239063487,0.0223164749615393,0.0326939183045199,0.0201175174359292,0.0228859748483098,0.0297985602334423,0.0242940663566251,0.0400265930744469,0.0258532155344805,0.0257919549693782,0.0487342348799263,0.023756355515247,0.0238300115655985,0.019665311013617,0.027669581634898
"HARV_016-M-16-7-20140715",0.272887409361265,0.137835870551154,0.0360990282720471,0.0238950861316972,0.036932771468377,0.07276261975165,0.0246308134900022,0.0223689962839401,0.0341501436225431,0.0205649613041117,0.0220520098761675,0.0316551157601587,0.026574364578505,0.040899713542689,0.0254968684479659,0.0262868173473899,0.0495016526596303,0.0241927054404743,0.0240394199981992,0.0201158050681484,0.0270578270438844
"HARV_016-O-0-30-20140715",0.269774413510285,0.0860558709883052,0.0239091631929871,0.0240281642778641,0.0198434978928569,0.0466720336614369,0.0209553852989751,0.0266855056960601,0.0417573611397234,0.0393883157586393,0.0187473105787026,0.05336904099554,0.0223113107650268,0.0421541489062979,0.0531800360315893,0.0215970025079716,0.0727160464620557,0.0384676216927381,0.0303846650317491,0.0269274977517795,0.0210756078594168
"HARV_020-M-12-33-20140812",0.282467179365759,0.280920727828046,0.0379427894775179,0.0220449902628929,0.061211528385759,0.00440142117179872,0.0318599645179236,0.0244504926997312,0.0409118815306481,0.010595776761303,0.0230985772126933,0.0158193350702607,0.0190724624527432,0.0117673251827879,0.0080588434604354,0.0325336647246109,0.00817980694851737,0.0213894570789513,0.0180438074216395,0.0134556489324834,0.0317743195134973
"HARV_020-M-30-27-20140812",0.282053324813482,0.281586182244185,0.0378392009729403,0.0220861448315413,0.06145363629532,0.00439391659046272,0.0318797238322503,0.0244114080761794,0.0407155338163167,0.0105844038295296,0.0230077496565492,0.0157598007382817,0.0190061856691312,0.0117531956610168,0.00800002081840821,0.0326584223482872,0.00814232242898303,0.0213724175605402,0.0179854006760521,0.0134702213083625,0.0318407878321802
"HARV_020-M-37-22-20140812",0.282459050907659,0.280927275062993,0.0378887878541201,0.022126209491925,0.061254969612101,0.00438493954386716,0.031833524977934,0.0245555853506207,0.0405662289052969,0.0106098233693066,0.0230299226240025,0.0157596213440026,0.0190422542082954,0.0118195705112514,0.00807724845203268,0.0326918082896497,0.0081654116022818,0.0212812781439344,0.018103335279653,0.0134596165635638,0.0319635379055096
