"","mean.other","mean.Mortierella","mean.Solicoccozyma","mean.Saitozyma","mean.Umbelopsis","mean.Russula","mean.Trichoderma","mean.Penicillium","mean.Cortinarius","mean.Inocybe","mean.Sebacina","mean.Lactarius","mean.Cladophialophora","mean.Tomentella","mean.Mycena","mean.Cenococcum"
"UNDE_027",0.431200170348569,0.219516866137236,0.0452327280549639,0.0228410235460776,0.0323936980295788,0.0222065673290408,0.0256428556886388,0.0235478447565561,0.0166477991117541,0.0386718290684632,0.0209099087311317,0.0175342868842411,0.0225166850965801,0.0251581179282866,0.018476567695775,0.0175030515931069
"UNDE_032",0.435078638192997,0.214686586568124,0.044023566037429,0.0223066809061517,0.0333238762984829,0.0216747528245614,0.0255627961501196,0.0236226816688616,0.0179354802240357,0.0391220259424304,0.0205676999072151,0.0177686526573374,0.02283039432906,0.0253049538176747,0.0185239867549143,0.0176672277206044
"UNDE_034",0.429328765966833,0.222073911295467,0.0461971472081795,0.0230894969208921,0.0311363910028976,0.0225375957207905,0.0257875239671706,0.0235713746104263,0.0158723214859592,0.0384060547343695,0.0215124003934353,0.0172926620696088,0.0223831161764293,0.0250152376093856,0.018582339848617,0.0172136609895389
"UNDE_035",0.436023488567628,0.213655039696737,0.0433717057522603,0.0223378798099039,0.0337621062086085,0.021415135871021,0.0256023728533162,0.0237229025634916,0.0181691319796318,0.0393717272938064,0.0203514879394042,0.0177630045200448,0.022907441625987,0.0253614421713326,0.0184597042061091,0.0177254289407185
"UNDE_037",0.417117780864652,0.28388876850127,0.0450042996399013,0.0222322366145898,0.0365168827753344,0.00857009465489804,0.027820030743985,0.0243316089696865,0.0135751254893198,0.0232802098430235,0.0119141600143502,0.0163342447797119,0.0222632614385847,0.0154433182142442,0.0167936201605096,0.0149143572959387
"UNDE_043",0.431626542214434,0.158135493999554,0.0413676685720993,0.0221298361236902,0.0296277726936564,0.0432472469570744,0.0231757167306327,0.0223947766918394,0.0217912220073098,0.0579878702602942,0.0312498920849801,0.0184737447933349,0.0227400267134301,0.0366362513383055,0.0194947375720343,0.0199212012473305
"UNDE_044",0.424936381823023,0.142583245240795,0.0400930573639974,0.0216353624591454,0.0285210066396442,0.0524837997626009,0.0221628156437913,0.0218416715844961,0.0233236452492823,0.0653065145450101,0.0348897679095916,0.0187422644394198,0.0226510678378849,0.0406922925553298,0.019545276067738,0.0205918308782503
"WOOD_001",0.549867051909102,0.0648852997967374,0.0525734151558797,0.0160778124355646,0.0139232947372531,0.0113346551090562,0.023124998539244,0.0307896897364878,0.00891985926925958,0.0748659150103799,0.0475750826701412,0.013937481613486,0.0173777378694401,0.0444032550375023,0.016479080114056,0.0138653709964097
"WOOD_002",0.549100871254503,0.0631660085970314,0.0505521992224033,0.0157205684172521,0.013621268257968,0.0110249442397124,0.0229055744223037,0.0306665350087854,0.00904571369442586,0.0790592422655473,0.0485284910200044,0.0137795185347096,0.0173117820583271,0.045459467040569,0.0162430608296859,0.0138147551367718
"WOOD_003",0.549206112112545,0.0656642236958067,0.0535475142525392,0.0161251345771161,0.0141034896475068,0.011421030674175,0.0233051612692032,0.0307427878024457,0.00890374869121997,0.0744542646780341,0.047061659668996,0.0140169019556415,0.0172774649815046,0.0439118133628779,0.016432391890234,0.0138263007401545
"WOOD_005",0.543610185096607,0.0619497390216435,0.0488061389002969,0.0153157667735879,0.0129033085452293,0.0109619763903362,0.0226014243995075,0.0301315145001855,0.0088701939393143,0.0869700245887572,0.0507711982943335,0.0133745415133831,0.0169156886026112,0.0473183561771935,0.0158584941908895,0.0136414490661237
"WOOD_021",0.546048726019943,0.0635517577473951,0.0514780412038401,0.0157420442526241,0.013653542623788,0.011190000433163,0.0229307747888422,0.0303671701726435,0.00887249181896953,0.0813011177611679,0.0487931640998168,0.0136932426487098,0.0171443602830614,0.045399253448408,0.0161500319172896,0.0136842807803379
"WOOD_022",0.543761075297185,0.0598973488844331,0.0467571832768849,0.0150235914068835,0.0125952127750176,0.0106011288796697,0.0221947337781696,0.0300812823575424,0.00904973496959752,0.0900168644170894,0.0521758470962987,0.0132453957278182,0.0168609617166519,0.0482977813857567,0.0157713916832504,0.0136704663477517
"WOOD_024",0.545971276695663,0.0625345833503586,0.0498862844994646,0.0155696419586221,0.0130914481102008,0.011086103716767,0.0226760670509708,0.0303805694552235,0.00880755299096912,0.0830148200045963,0.0500484661100247,0.0134678844344477,0.0170770700312415,0.0466074352363287,0.0160877679771654,0.0136930283779557
"WOOD_042",0.549130762149944,0.0673416626750184,0.0559493356501375,0.0165531542213064,0.0151302771292171,0.011634986897853,0.0234331052673919,0.0308240670930673,0.00890635406531797,0.0710448124241256,0.0450208457466392,0.0143622110520321,0.0174989308199845,0.0425439015528274,0.0167074535323541,0.0139181397227836
"WOOD_043",0.546120656324354,0.0644939292294422,0.0520218776395671,0.0158625851668911,0.0136415141749385,0.0112709363604906,0.0228968798367666,0.0304158317489987,0.00881848989242935,0.0798334433970256,0.0483790276022778,0.0137593456122851,0.017161016564328,0.0453188969293089,0.0162453095128279,0.0137602600080681
"WOOD_044",0.546863434138347,0.0649686347561313,0.0523723954981835,0.0159767635081589,0.0138281035440162,0.0114841392635535,0.023129775793223,0.0305188119838785,0.00878004792055386,0.0782828057665069,0.0478463348958434,0.0138555479044677,0.0172691927657871,0.0447609386647261,0.0163102860029961,0.0137527875936266
