"","mean.other","mean.Mortierellales","mean.Filobasidiales","mean.Tremellales","mean.Umbelopsidales","mean.Russulales","mean.Hypocreales","mean.Eurotiales","mean.Chaetothyriales","mean.Cantharellales","mean.Sordariales","mean.Atheliales","mean.Agaricales","mean.Sebacinales","mean.Helotiales","mean.Thelephorales","mean.Pezizales","mean.Boletales","mean.Pleosporales","mean.Mytilinidales"
"HARV_021-O-36-16-20140717",0.119755966404262,0.111992881378697,0.0277838869110488,0.0223216734284214,0.0478442250638898,0.0719502811890003,0.032950563384187,0.0291083220729735,0.0457979939637791,0.0366523321175662,0.0196680230301521,0.0444564987324287,0.131552350422421,0.0307214716379741,0.068062530053057,0.0608670712372632,0.0313707989240309,0.0239658414439549,0.0202016688932442,0.0229756197116485
"HARV_033-M-23-30-20140717",0.136127666049823,0.159186297671247,0.0371739646330208,0.0277368945067867,0.0453070479430018,0.0480855774483782,0.0537840099363556,0.0299869046058397,0.0433441837116751,0.0281067430767177,0.026384679856248,0.0327624405059872,0.0964259438194817,0.0290610071425095,0.0701492872886837,0.0420494719417118,0.0274139202353066,0.0213217559665385,0.0241619494568872,0.0214302542038001
"HARV_033-M-30-38-20140717",0.137359183124298,0.165790097261241,0.0402339320090951,0.0290400532043842,0.0418892566882756,0.0522733555439126,0.0567271268673726,0.0293874123818485,0.0412460177226461,0.0253431631027675,0.0283558323237844,0.0302610261295313,0.0904004078359589,0.0293472024071012,0.0662099992922425,0.0417226760133227,0.0273347436422705,0.0207872669380132,0.0253039633033622,0.0209872842085728
"HARV_033-M-33-4-20140717",0.136854567764342,0.161570470713934,0.0384952802552167,0.0285250217267221,0.0427364444717844,0.049868604353139,0.0549971358210468,0.0297179943829221,0.0424687034953709,0.026861074168911,0.0273023886829362,0.031743150190723,0.0943200881562096,0.0297092072994057,0.0678018897171299,0.0425778819279655,0.0274320912168584,0.0210336769208955,0.0246357595985146,0.0213485691359716
"HARV_033-O-23-30-20140717",0.126853198281467,0.107563394585084,0.0260064685605537,0.0280799635172867,0.0235288090197871,0.0336066581457999,0.0417366401717733,0.0301830502828003,0.0545916060514586,0.0406618414261146,0.0197706139587549,0.0514604235342913,0.13240440883426,0.0562497448263183,0.064548329677296,0.0658871016957249,0.0278544984376537,0.0218710795440109,0.0193564439824227,0.027785725467142
"HARV_033-O-30-38-20140717",0.128679521880038,0.111963780977172,0.0279715806071385,0.029380489811998,0.0219475359685251,0.0363967081455879,0.0438958824045504,0.0298935104456424,0.0528978067399272,0.0376756295563574,0.0211459699506002,0.0484196350053477,0.126675952234032,0.0576195666276078,0.0616931646931404,0.0662140442809175,0.0280293870027521,0.0216319153537256,0.020266543549518,0.0276013747654215
"HARV_034-M-23-8-20140717",0.127061226715551,0.129081013939794,0.0329120715251415,0.0247044828003258,0.0456029389824891,0.0706541668451502,0.0385847945828551,0.0292452163862138,0.0435797114839847,0.0313296429419786,0.0229710745330655,0.0386130752048913,0.115351717264717,0.030488577548915,0.0663130649239393,0.0548506811521653,0.0307120718656668,0.0231441147138455,0.0224162947176323,0.0223840618716785
"HARV_034-M-31-3-20140717",0.125919391636118,0.12742599174494,0.0317712124936946,0.0240597709760822,0.048449109909386,0.0683622152491272,0.0377707839151291,0.02951867255149,0.0441687628100086,0.0326133527759709,0.022355818104584,0.0393832244912149,0.11787601297024,0.0295668091622785,0.0682632523979735,0.0541081042890096,0.0306692369203402,0.0233606969320527,0.0220642805199921,0.0222933001503675
"HARV_035-M-18-37-20140717",0.123733267064861,0.12306387413851,0.0296024170034505,0.0229337224165133,0.0535958799783407,0.0626431103403136,0.0360816604451463,0.0299838114519306,0.0457714086484055,0.0356051727797739,0.020908731056381,0.0418863142200649,0.123008682567644,0.0283112873043909,0.0721018408252426,0.052928727869939,0.0304367586801233,0.0238553122391991,0.0210749018676229,0.0224731191021469
"HARV_035-O-18-37-20140717",0.109594810090091,0.0774124722896582,0.0183871499685466,0.0211255255001982,0.0289535932419103,0.0392247686056641,0.0256737023937664,0.0292094937561973,0.0569007415547189,0.0529559049167589,0.0141164838022512,0.0654369786968351,0.169631296695929,0.0502149898031289,0.0660149405812816,0.078709909872958,0.0295291250418073,0.0235691382964444,0.0154644840922041,0.0278744907996504
"JERC_001-M-17-34-20140710",0.0976508853075537,0.0218658818336367,0.0152136374370187,0.0193840568305123,0.0152133583688135,0.18503905710465,0.0287074344025547,0.0264687201603058,0.0367086055018339,0.0372943897872213,0.0322922058974827,0.0144823190950687,0.137384890529926,0.0384341846869736,0.0244957936599044,0.110017713090192,0.0502446977006053,0.0275926877329597,0.0663314219342815,0.0151780589385061
"JERC_001-M-29-2-20140710",0.0977231580992017,0.0219387250203915,0.0152469851590885,0.0194698173823804,0.0151684193196176,0.185529705655798,0.0286940642743381,0.0264772655021674,0.0367231745300802,0.0371319131476955,0.0322788365041944,0.0145345167439595,0.137301474021985,0.0383849843023373,0.0245493592302404,0.109827897654072,0.0502446397181647,0.0275711270267036,0.0660103362099917,0.0151936004975925
"JERC_001-M-7-5-20140805",0.099216746562455,0.0226062748617125,0.0159630675267523,0.0200337273258189,0.0154221537430451,0.191692425042947,0.0292364339180925,0.0267251454214314,0.0367214442754146,0.0361775528740829,0.0329906169986348,0.0145590276987722,0.130695254795685,0.0375709358015908,0.0247726033879317,0.106638729842514,0.0493573989167022,0.0275926952941865,0.0667436843803392,0.0152840813318915
"JERC_001-M-9-17-20140805",0.0984709163923761,0.0222213384423442,0.0155434745382536,0.0197154611779353,0.0153786041800882,0.18853384652952,0.0289543998639563,0.02668328567093,0.0369596809738604,0.0368270095445169,0.0325295719992486,0.0145810704339836,0.133930932677066,0.0377894825368236,0.0246473667752003,0.108172069441579,0.0498210422880458,0.0276373925165299,0.0663088331044782,0.0152942209132635
"JERC_002-M-11-0-20140805",0.0963470132812168,0.0207952872708817,0.01309082884214,0.017873824023452,0.0220974033290966,0.150788464206711,0.0257666312966707,0.0294128070154534,0.0434905065170606,0.0511024135602424,0.0274878115680788,0.0190394142302608,0.156323381130486,0.0341633494903272,0.031343937351286,0.104311963324665,0.0499590608759323,0.0309249922349106,0.0593370916513297,0.0163438187997986
"JERC_002-M-12-7-20140710",0.0947292599944082,0.0202916513246445,0.0126350211513095,0.0173982849028218,0.0209839469468866,0.149122727164857,0.0255485389614305,0.0287647527703198,0.0423096083427984,0.050468709961921,0.0274766719487328,0.0182212153677262,0.161814964989115,0.0349868811213316,0.0300436639250425,0.107930812265065,0.0510271354267211,0.0304781484684454,0.0597814649043392,0.015986540062084
"JERC_002-M-27-36-20140805",0.0934313519959074,0.0198166684894183,0.0122542042512606,0.0170691033762824,0.0201197709367323,0.14691566937058,0.0253252392652064,0.0282419281192039,0.0417982924083299,0.0502648557300926,0.0272103104963595,0.0178483691545106,0.166729671431537,0.0356955816459661,0.0291225645620548,0.110619404229442,0.0517993054988243,0.0302549670545993,0.0596864700519882,0.0157962719317043
"JERC_002-M-30-5-20140805",0.102027853911352,0.0230131802633722,0.0152075599246717,0.0197949467849119,0.0266566634929119,0.165002914384316,0.0270601776715869,0.0315047279698646,0.0462049831541503,0.0502724051181621,0.0285544644317608,0.0205417591346713,0.132993322585494,0.0299618526722001,0.0352435685347063,0.0910456017983683,0.0464154077540365,0.031921764080701,0.0594220208950041,0.0171548254377576
"JERC_003-M-1-7-20140805",0.0989438105519521,0.0221481897444579,0.015324324151494,0.0196000499469475,0.0165802175730815,0.181467488345359,0.0284119308831369,0.0274082378822896,0.0383305226213971,0.0392572463873913,0.0315571045533119,0.0155882117405559,0.136693699533009,0.0373083632003639,0.0262632465197965,0.106804250114045,0.049499879606457,0.0283160110482819,0.0648663516412337,0.0156308639554378
"JERC_003-M-3-26-20140805",0.103927271624142,0.0245710289990114,0.018097122178575,0.0217666808621184,0.0179540451080756,0.20455467064587,0.0303322989839499,0.0282830039483362,0.0385581459953954,0.0356959981547457,0.0337615529922906,0.0156281608593306,0.113931675819321,0.0339491626134194,0.0274674834246365,0.0949559552969354,0.0460349245811348,0.0282174940274646,0.0663750399804801,0.0159382839047686
"JERC_003-M-33-0-20140805",0.0961318020436078,0.0220786369473961,0.0161530228150623,0.0199118302270322,0.0116294721123523,0.204975553730316,0.0302365561094287,0.0244114349295449,0.032450155683898,0.0303919837431768,0.0352281697088388,0.0120167837628128,0.127772955060237,0.0415917198144582,0.0204504929497017,0.114039092017973,0.0503753208569265,0.0254870902872931,0.0703402616667488,0.0143276655331943
"JERC_005-M-24-40-20140805",0.0927825106036253,0.0196984315568178,0.0115810476716748,0.0165405791257655,0.0272957187321475,0.130859451517607,0.0238861927676016,0.0307059716716829,0.04700732883604,0.0612241373799736,0.0247358731177888,0.0215946760199491,0.169919079739315,0.0312468655500707,0.0352657374337694,0.100933940255973,0.0500274933396775,0.0327316532883674,0.0552817824849846,0.0166815289071673
"JERC_005-M-33-2-20140805",0.0925897390114106,0.0194947846595816,0.0119620948867443,0.0168021656850625,0.0196900474072594,0.144570486919964,0.0251416034044233,0.0280063713469251,0.0416211243848503,0.0507399278362898,0.027004146642672,0.0177083178084294,0.169931859242444,0.0361640655475328,0.0287112394285509,0.112444466349153,0.0521054508864121,0.0301482767846305,0.0594137862773611,0.0157500454903032
"JERC_005-M-4-9-20140805",0.0836266416258936,0.0170013416268268,0.00903281994393201,0.0141782434296936,0.0337501731700533,0.100049529046185,0.0204559629371535,0.0316593110269768,0.0512724282369433,0.0798504923132938,0.0203883727019665,0.0253276902804351,0.196656078008339,0.0285641899536895,0.0394888334168199,0.0986976176738334,0.0498214553949203,0.0347767131677825,0.048590944886749,0.0168111611585127
"JERC_006-M-15-33-20140710",0.0957358332691135,0.0208199246535105,0.0134634117859514,0.0180677759092784,0.0192770956682416,0.160902641797663,0.0266099078212342,0.0281523677232646,0.0407940540956863,0.0461505846179179,0.0288933868866376,0.0170919921729034,0.153679500684486,0.0358691738219541,0.0282179903487984,0.108446768541061,0.0507404800783113,0.0294905930568293,0.061839225465429,0.0157572916017289
"JERC_006-M-2-0-20140805",0.0989397964702375,0.0218445318292612,0.0141724519650144,0.0187549237493729,0.0232402365546699,0.159808367319859,0.0266329643033088,0.0300135226670237,0.0440806459809844,0.049383308930416,0.0283767030535162,0.0191271769804428,0.14494178648762,0.0326769437925573,0.0322249509738184,0.0992646818616093,0.0487375505003262,0.0310653700599757,0.0601738350665647,0.0165402514534221
"JERC_006-M-21-39-20140710",0.0957688606919364,0.02084529530428,0.0135116305995453,0.018063619045196,0.0192270012604853,0.160693368986966,0.0266013823159817,0.0282945911227201,0.0410088796671406,0.0461844205718883,0.0289285526627755,0.0170751271025306,0.153495413614296,0.035709759018961,0.0284233821930292,0.108224634372873,0.05075577262271,0.0297114438870462,0.0616685304098034,0.015808334549835
"JERC_006-M-8-11-20140805",0.0965214356899371,0.0210006816676732,0.0135445980737964,0.0181463532054649,0.019469098260834,0.160171684760159,0.0266312015830556,0.0283608105469389,0.0411325892625972,0.0464343879838756,0.0288529499757836,0.0172889535605398,0.152752472326887,0.0357105764107273,0.028792830995794,0.107469729954008,0.0505294991196862,0.0298419134760956,0.0614571976302774,0.0158910355158682
"JERC_008-M-23-30-20140805",0.0867750769332647,0.0178129019494821,0.010851242198562,0.0155044554024033,0.0138618097146126,0.144689648030838,0.0249299326316095,0.0247134984464485,0.0357926491566695,0.0439780869256029,0.0277772624933095,0.014126141072861,0.185679986422792,0.0420563430971001,0.0224407998622729,0.129398575888259,0.0559589706767446,0.0274600397607519,0.0619405649697719,0.0142520143666447
"JERC_008-M-33-4-20140805",0.0950861304743408,0.020448137751231,0.01296293917397,0.0176915875382785,0.0191827233198584,0.155891461141254,0.0262167898243788,0.028063778056048,0.0410560748246246,0.0472676092733912,0.0282913237623804,0.0172649702254326,0.158370036549074,0.0360839044428858,0.0283993659531566,0.109894415354316,0.0512462995089916,0.0297674900060909,0.0610364555294253,0.0157785072908717
"JERC_047-M-36-16-20140805",0.0967756918349555,0.0214717629792517,0.0136787387950131,0.0183379834143978,0.0171743418802664,0.160761562309928,0.0285089991895174,0.0273348484103774,0.0389959666187724,0.042892842273854,0.0305188367824637,0.0155712041721511,0.15295590966103,0.0377763585681408,0.0265185206108596,0.110706084215663,0.0515631030369836,0.0286892541426783,0.0643902222657947,0.0153777688379006
"JERC_047-M-6-12-20140805",0.0986833803790476,0.0230799772625621,0.0161454615306629,0.0201548469455377,0.0132205631611409,0.191099744786576,0.0317183933430904,0.0255587542369307,0.0343667437031154,0.0330421038005366,0.0348574688283726,0.0128583019329789,0.131184567474264,0.0400870871071567,0.0225689987724271,0.110180744344159,0.0501893640296196,0.0262917876807366,0.0699831107547629,0.0147285999263215
"JERC_048-M-19-30-20140805",0.0940767375298364,0.0201749889680087,0.0123839097191894,0.0172244070770898,0.0194629229257926,0.147010271416729,0.0262765641997643,0.0281229354608782,0.0412097136250657,0.0492325233336196,0.0278521723989197,0.0173191260042316,0.165600428447691,0.036453852076268,0.0286403169930849,0.110759177532281,0.0519029507610808,0.0299710227001664,0.0606164285378692,0.0157095502924347
"JERC_048-M-31-3-20140805",0.0967053986503161,0.0212536857479517,0.0139441625695093,0.0185357094789425,0.01665794461825,0.166233012553051,0.0279771099277618,0.027189304910104,0.0386122376316119,0.0419267153576815,0.0304901580433221,0.0155768652940276,0.15009101192706,0.0380586551995986,0.0260567150280341,0.111279286178921,0.0512275011332861,0.0285358843986257,0.0642449661875047,0.0154036751644402
"JERC_049-M-2-27-20140805",0.100559923871874,0.0226676572932723,0.0138345622086231,0.018800631270331,0.0316305811874997,0.138943227835506,0.0266385643791032,0.0331631981430184,0.0502880063839338,0.05978373853088,0.0262301021273675,0.0232806057733221,0.143788589399976,0.0286276470187293,0.0400602408948705,0.0882758530680022,0.046144133518627,0.0334564703064581,0.0561327717653827,0.0176934950232236
"ORNL_001-O-17-34-20140715",0.131787087290524,0.151353997024039,0.0248214391875784,0.0311073371595189,0.0355895565883639,0.0487003145103454,0.0735582154221683,0.0304522341546671,0.0469647359125505,0.0307780070393126,0.0286982516789867,0.0226184762042444,0.115318473277394,0.0270521957353572,0.0442312987621968,0.0536851209495697,0.0294944987398706,0.0217405766443445,0.0296986694027896,0.0223495143161788
"ORNL_003-O-9-11-20140714",0.132849974822072,0.151750117469144,0.0267250242432771,0.0318360574411879,0.048056401171181,0.0570446726384068,0.0635368342038584,0.0324981633042651,0.0511210112398194,0.0327036250257055,0.0257945688151418,0.0281037529693893,0.0978441904987805,0.0218447282953426,0.0526568611811412,0.0464748905757031,0.0261184324122322,0.0228980072616388,0.026474986427606,0.0236677000041067
"ORNL_021-O-15-33-20140714",0.127145514163349,0.190213102278615,0.0212317062025476,0.0307057496153837,0.0224243699824296,0.0123097993762615,0.154903525202819,0.0266603969902136,0.0389552617585461,0.0244590870050122,0.0358054095978537,0.0115312465533224,0.108312129914484,0.0300928322066897,0.036743553669595,0.0355160121497295,0.0258683720650527,0.0157617644848918,0.034508632955984,0.01685153382722
"ORNL_029-O-9-2-20140714",0.109283784930796,0.111822209255499,0.0137561318102266,0.0220736529247936,0.0160021798578533,0.0252300662295359,0.0799976748399145,0.0236272252866186,0.03763812450447,0.0319564426033959,0.0277333369245386,0.0142989426461091,0.218693795384459,0.0468873218670539,0.027072667958739,0.0852712221290129,0.0398230615748283,0.0184069779125957,0.0323524744833043,0.0180727068762556
"ORNL_031-O-11-3-20140714",0.117051398880053,0.202047483679568,0.0180446737274655,0.0280964325722405,0.018707438463462,0.00550133868140157,0.211967291399114,0.0240560228281659,0.0342436196250126,0.0217650477381409,0.0372856679627098,0.00794111902184256,0.100785366121852,0.0283484165011113,0.033331138176907,0.0262394252661971,0.022862242726053,0.0129444351350493,0.0349222500333641,0.0138591914602892
"ORNL_037-O-4-23-20140715",0.124816538040751,0.122762198987037,0.0206317293453295,0.0274974526822305,0.0440396119027759,0.0556310190621752,0.0514034317117774,0.0318767600839046,0.0536808234137273,0.0404802532730064,0.0220928615032461,0.0320332226439413,0.133070693807516,0.0259775817252776,0.0503489791272945,0.0606138606934745,0.029609166349281,0.0241708171365871,0.0246291628396918,0.0246338356709748
"ORNL_043-O-2-27-20140715",0.135356641208675,0.167832096134033,0.0318394869863362,0.0352534185191584,0.0499861086642603,0.0613833367132944,0.069035477389916,0.0324115600303877,0.0490619373645007,0.0284007119618333,0.0280914522776551,0.0263844109956289,0.0774074137358105,0.0193549270444003,0.0534007890387483,0.0391637443576258,0.0235735989808778,0.0219799034991106,0.0269129655976545,0.0231700195000928
"OSBS_001-M-17-34-20140701",0.109452729765067,0.0937877613590335,0.0173429094680956,0.028717056591583,0.0613085739832163,0.124194722590543,0.0392180918429454,0.0341522087405248,0.0632108979800861,0.0421274292959136,0.0193556157814479,0.0312151709530352,0.108110685922243,0.0158465231626281,0.0387090081524388,0.0676632155342207,0.0296708271544221,0.0266401587200727,0.0229366559863796,0.0263397570161031
"OSBS_001-M-17-34-20140818",0.103226110238784,0.082121456927997,0.0139052448633836,0.0248579363275769,0.0556799043029352,0.107009980347633,0.0361902836953421,0.0328522816518884,0.0624617311229984,0.04743924268834,0.0177649947373452,0.0307909620303379,0.142745749256362,0.0179810325615212,0.0359468316574333,0.0810681576123461,0.0333024783161712,0.0266840721461296,0.0223687795470995,0.0256027699683746
"OSBS_001-M-26-3-20140701",0.106299392135019,0.0874965506015377,0.0153926283241103,0.026738546733022,0.0552100655728686,0.117814288571915,0.0382512673572365,0.0331004009418348,0.0619796290451123,0.0442058415543669,0.0191591210558102,0.030151235663711,0.125862919623987,0.0175824295818841,0.035944173975698,0.0768691028504627,0.0324145596638315,0.0264364744939769,0.0232044085306185,0.0258869637229965
"OSBS_001-M-26-3-20140818",0.103498612773993,0.0826880914601739,0.0140593767004985,0.0250418753961019,0.0550035140571107,0.108873532823856,0.0364199840987817,0.0326923358603226,0.0619608625278741,0.0468162866812621,0.0178885877686282,0.030342597679442,0.141644414230651,0.0181127559049394,0.0356358351570998,0.0810916279754778,0.0334876714612536,0.0266627454504414,0.0226126584112551,0.0254666335808369
"OSBS_001-M-29-2-20140701",0.103885674754185,0.0838841358287123,0.0145829496211502,0.0255583488440846,0.0535850205337858,0.112635579165764,0.0372831806201356,0.0325643549055631,0.0606493406699608,0.0457005806425793,0.0185235565274107,0.0295824751871087,0.13903574539843,0.018389356945114,0.0347319001372907,0.0812212306103915,0.0334671432676172,0.0263167346134003,0.0229922805848105,0.0254104111425053
"OSBS_001-M-29-2-20140818",0.108453375898785,0.0902342830693641,0.0164450072202327,0.0279076523217633,0.0493523546611063,0.126539840196272,0.0403323763479868,0.0325942598090146,0.0594749711333079,0.0400668402986434,0.0203414698628369,0.0279274276638002,0.121345890696495,0.0183403714706645,0.0336887531989433,0.0781221131578007,0.0328223114634221,0.0260409056560715,0.0244103694277103,0.0255594264457797
"OSBS_002-M-12-7-20140701",0.0836693429400546,0.0586652622407764,0.0087252005400463,0.01805547466289,0.0318041742752921,0.088413238960139,0.0318000758538839,0.0258727521672657,0.0509554425500179,0.0511793806797717,0.0164149008751406,0.0230284306054401,0.228488008990725,0.0257863644482,0.023166469808297,0.122556697916025,0.0424578559287198,0.0243536930225816,0.0231401177472917,0.0214671157874415
"OSBS_002-M-12-7-20140818",0.0812427529263468,0.0547626348338845,0.00724039632757117,0.0160969463662984,0.0458883396090263,0.069337612113985,0.0274622912893374,0.0283944686633836,0.0586905074580515,0.0641395610310954,0.0131516965199131,0.0290303968603856,0.238971990292951,0.0208589417110991,0.0296198812994645,0.107335958850358,0.0396015060689139,0.0261452707068383,0.0195675911912188,0.0224612558798781
"OSBS_002-M-35-24-20140701",0.0880917631890252,0.0632425096704766,0.00976085682001261,0.019293030327827,0.0366135321837503,0.0936050283920163,0.0332387251889353,0.0276311974619432,0.0534942743535876,0.050740325360827,0.016971457395132,0.0246311137623101,0.209261874663019,0.0240521170210071,0.0258791699566845,0.112667034854789,0.0405913744126491,0.02508127643271,0.0228159884197025,0.0223373501335961
"OSBS_002-M-35-24-20140818",0.0909744959783462,0.0653102315446892,0.00968960911039766,0.0195863387365325,0.0397852750181356,0.090723180444942,0.0329027573043633,0.0287462618072482,0.0559144317692193,0.0510714411315042,0.0162968622239139,0.0261461371924839,0.203038043873954,0.0225613003274696,0.0279686173762177,0.108070634107454,0.0398963464293926,0.0256062628852482,0.0225207380319192,0.0231910347065686
"OSBS_002-M-5-26-20140701",0.0874731789404502,0.0621876938696431,0.00955862023639112,0.0190454207372128,0.0370554972720095,0.0920018451273818,0.0327723696661476,0.0274778252917839,0.0535184832962549,0.0517732951023926,0.016827345955294,0.0246749072202549,0.211600023959131,0.0241500970668937,0.0257395815124456,0.113769672435297,0.0405558674954937,0.0247174945321138,0.02280332452934,0.0222974557540685
"OSBS_003-M-17-9-20140701",0.11410112330955,0.107109758748819,0.0137603304053274,0.026683608409209,0.0645792482694014,0.0490875521308772,0.0588814266409156,0.0357426059953758,0.0681496610730767,0.0522805316595509,0.0202964840616873,0.0266789508215899,0.138857244246649,0.0171937733769608,0.0426371912850382,0.0582661496137114,0.0307889222210883,0.0254969367359978,0.0247454488462609,0.0246630521489132
"OSBS_003-M-17-9-20140818",0.107423693060198,0.0960080572912357,0.0113175991642891,0.0236055625755491,0.0682841129671516,0.0413439135633992,0.0528710236816135,0.0356579002759933,0.0698194806266404,0.0602037306648781,0.0179169682665311,0.0282841434734119,0.160158766437662,0.0171157603122726,0.0440247776288443,0.061050260821938,0.0316411225780001,0.0259406710720369,0.0229637022350321,0.0243687533033231
"OSBS_003-M-9-11-20140818",0.108570722965475,0.0964933891966732,0.0115293953540193,0.0239539019364786,0.0569090860332616,0.0442803605645587,0.0557494125804621,0.0342629752974525,0.0659171091705019,0.0555853654120543,0.0193677302073551,0.0253715774926081,0.168160759268522,0.0191925531063329,0.0392484471478226,0.0676596734211847,0.0338469777233955,0.0253284049784953,0.0246833840353249,0.0238887741080216
"OSBS_022-M-15-33-20140701",0.105844633672056,0.0918033445259993,0.0176549929037482,0.0289065910740199,0.0414065876394429,0.133954778821744,0.0433095022529518,0.0306076627152818,0.0540051867552129,0.0345722603915094,0.0216949304880778,0.0241353527903206,0.126734641917371,0.0208078846610408,0.0298221839221512,0.0868838348233588,0.0340300594188379,0.0241671608268461,0.0255033438651031,0.0241550665349255
"OSBS_022-M-21-39-20140701",0.115631457258738,0.110820910721036,0.023368205867651,0.0346635706710177,0.0538311916095127,0.153411659636883,0.0472637154605212,0.0339245752113839,0.0584815122400338,0.0312520282362439,0.023009869197516,0.027330682229662,0.0761864318047788,0.0148704454131164,0.0363858621687082,0.057681791899251,0.0264623067047112,0.024801479107195,0.0247138603280245,0.0259084442340165
"SCBI_002-M-1-6-20140715",0.11106538467265,0.192875631739434,0.0211750460389057,0.0267202641901919,0.0209122132142637,0.00829354290673023,0.192662328971244,0.0232284883945228,0.0264981164955177,0.0250592267767821,0.0368470970141004,0.00668100819452641,0.135661269011149,0.0330685717473218,0.0306342511641351,0.024455337749638,0.0232693497030742,0.0119241321094973,0.0326070120794577,0.016361727826857
"SCBI_002-M-17-34-20140618",0.112043335799776,0.197514787168245,0.0218742055481217,0.0272573224798442,0.0217996054677327,0.00839858402038494,0.193855207487606,0.0235002858683138,0.0267254985282456,0.0247939277733947,0.0368601958836897,0.0068070672997682,0.128504021159257,0.0318268245993489,0.0315246515388295,0.0233205999025308,0.0225531841971028,0.0119782812614363,0.0324366736130739,0.016425740403299
"SCBI_002-M-26-3-20140618",0.110146231892682,0.189374900307886,0.020417301963034,0.0261303007346586,0.0201743759699573,0.00816880120900759,0.191069378817645,0.022997964259464,0.0263246868101928,0.0253579884368977,0.0366267051887767,0.00659844833482178,0.142028439971253,0.034244332631895,0.0300346266611914,0.0254129866702025,0.0238549881345996,0.0119857799133058,0.0328142486323123,0.0162375134602165
"SCBI_002-M-29-2-20140618",0.106668932367022,0.176615817045125,0.0182618856621024,0.0243615659026017,0.0177907296584291,0.00770061924936927,0.186484717144899,0.0221192459476586,0.0254391161954826,0.0260578246973095,0.0360136043107563,0.0062584564521828,0.164870554392535,0.0381863305229467,0.027621388604377,0.0287464797518651,0.0258074784408451,0.0118386414477523,0.0333038062781319,0.0158528059286088
"SCBI_002-M-7-5-20140715",0.11253235231166,0.19908969416442,0.0222412050198933,0.0276090731065965,0.0221667654523615,0.00850014860704176,0.194453570262221,0.02365130646103,0.0269412098924664,0.0246286917928536,0.0369757746618426,0.00684281958088297,0.125317871943052,0.031254639303022,0.0318328247863192,0.0228813274365417,0.02230591547066,0.0119891936311898,0.032310182285301,0.0164754338306452
"SCBI_002-M-9-17-20140715",0.109942744625621,0.188698652137747,0.0202478238360806,0.0260123439416232,0.0200403591210178,0.00811710435243195,0.190545764203867,0.0228878235070693,0.0262446978299317,0.0254275761584264,0.0365646772035783,0.00658473955662991,0.143777596068649,0.0344830254546118,0.0297957919907959,0.0256496904193528,0.0239970116283793,0.0119287057711573,0.0328300942777188,0.0162237779153102
"SCBI_003-M-11-0-20140715",0.114997824554306,0.144817076687209,0.0229073367364842,0.0265458985168559,0.0209959383034156,0.0345322122631333,0.0993711823414846,0.0242664385426779,0.0287922540741756,0.0289631015542243,0.03303932895658,0.0106700812131439,0.187000479373371,0.0422716797608436,0.0283008005258651,0.0512164666882552,0.032470097485568,0.0158659695640695,0.0321887089791317,0.0207871238792052
"SCBI_003-M-13-6-20140618",0.111299956286302,0.136683919299741,0.0209262881906386,0.0249667849225866,0.0191210391328533,0.0327557093518714,0.0965249180057976,0.0233374210819189,0.0277999646298355,0.0293651126544799,0.0323772501582685,0.0101871974079252,0.205638117029149,0.0450501050021873,0.0264779371385757,0.055417968937122,0.0340191483253035,0.0155959873346921,0.0322187631027812,0.0202364120079702
"SCBI_003-M-27-36-20140715",0.113226762767433,0.141267212675003,0.0219688326649337,0.0256588251927984,0.0199735237086228,0.0334217959057569,0.0981615177166094,0.0237816608682424,0.0281434842668799,0.0290618216423867,0.0328335540493202,0.0104399165095571,0.195910891534299,0.0438236838649822,0.0275319067990338,0.0532157286357356,0.0331560600419843,0.0157113458026149,0.0323488701222442,0.0203626052315628
"SCBI_003-M-30-5-20140715",0.125075053769276,0.17372825877361,0.0305519375828156,0.0316820749747269,0.028503787435558,0.039447409077579,0.105638150838138,0.0268403839728443,0.0310320166849784,0.0270230808134654,0.0347772451228482,0.0122753587048852,0.130572639324,0.0329662013208832,0.0351113605807871,0.0380159009612282,0.0269446705181449,0.0163247864169571,0.0313026430167305,0.0221870401105438
"SCBI_003-M-35-24-20140618",0.105068512985524,0.123627599154844,0.0181023425006658,0.0225755629957309,0.016368122109256,0.0302186676726168,0.0920877513898363,0.0218943221367073,0.0262087158159153,0.0295891451276893,0.0310813264245941,0.00941065819836496,0.23598573746204,0.0496344493496853,0.02372238390425,0.0619582254094663,0.0360561454092249,0.0151257207769571,0.0320436577855313,0.0192409533911005
"SCBI_003-M-5-26-20140618",0.097628828443795,0.10954200868809,0.0153130972844172,0.020127586928391,0.0137909067895712,0.0274004109713872,0.0866454389193726,0.0202764613388549,0.0245591408639696,0.029734788907989,0.0294475689210898,0.00857408243975367,0.270635542137793,0.0539644947973826,0.0207687861943604,0.0692958369189474,0.0382033159498286,0.0145332789642198,0.031457006811993,0.0181014177287948
"SCBI_006-M-1-7-20140715",0.109017947172264,0.186786143274878,0.0198883040739092,0.0258088586102635,0.0191391562655634,0.00800724264974587,0.192378601749407,0.0226145196726273,0.0258686634068515,0.0251842835434476,0.0367847990235731,0.00638062384300692,0.146465464602258,0.0352194253860044,0.0288919359964888,0.0261930302226886,0.0243220637870145,0.0118194373723096,0.0331639624947521,0.016065536852946
