"","mean.other","mean.Mortierella","mean.Solicoccozyma","mean.Saitozyma","mean.Umbelopsis","mean.Russula","mean.Trichoderma","mean.Penicillium","mean.Cortinarius","mean.Inocybe","mean.Sebacina","mean.Lactarius","mean.Cladophialophora","mean.Tomentella","mean.Mycena","mean.Cenococcum"
"STER_006-M-9-17-20140722",0.580083229645065,0.0806997503984694,0.0386579459011744,0.0217456604471155,0.0253652177887726,0.0133309709620608,0.0279114164085003,0.0263787178575555,0.014087510911657,0.0422567382337641,0.0185633137762018,0.0197664249334309,0.019756563344491,0.0351996628323424,0.0176392518149042,0.0185576247444952
"STER_007-M-17-3-20140724",0.580000798349958,0.0733511192622023,0.0336186787795596,0.0202014753588914,0.0208947813609081,0.0125799498380613,0.0268135020764264,0.0259982099986198,0.0135532445114502,0.057168373906861,0.0225164189890205,0.0180822137465096,0.0190763695502984,0.0411054387467963,0.0168925952248622,0.0181468302995752
"STER_018-M-15-7-20140820",0.581264286476001,0.0749400298385977,0.0343748612641876,0.0204308751715475,0.0225815280020924,0.0126136886596652,0.0271601547032254,0.0261570017380847,0.0142540755309694,0.0525416621277545,0.0209028713888099,0.0187427498426453,0.0194353843570895,0.0392351111266829,0.0170041859891285,0.0183615337835182
"STER_018-M-4-7-20140820",0.579270992124106,0.0823853938809461,0.0400573024900812,0.0220989275537513,0.026346082360147,0.0135096096255005,0.0281187357672074,0.0263981937564055,0.0140852008420036,0.0394937677665195,0.0178637059902933,0.0201265086835368,0.0199005959514165,0.0339646434603365,0.0178031284378264,0.0185772113099227
"STER_026-M-10-34-20140820",0.582195726232696,0.0769397811217744,0.0357419390394014,0.0207967878239137,0.0252592491870488,0.0126649668579685,0.0276567851370225,0.0263522727284002,0.0151394991428736,0.0464259147391247,0.018970965412453,0.0196561135981519,0.0198277283223716,0.0366115833277766,0.0172312318167541,0.0185294555122684
"STER_026-M-11-0-20140722",0.581250231746353,0.0803086867623089,0.0384975852736592,0.0215473486786191,0.0269286288365397,0.013044966085162,0.0280301963318147,0.0264826392935303,0.0149121349368096,0.0405314096381527,0.017592655611947,0.0202744122455548,0.0200230373699255,0.034322425080184,0.0175966284254464,0.0186570136839935
"STER_026-M-27-36-20140722",0.582517160479933,0.0786724653441976,0.0371596532201296,0.0211649201656244,0.0276272131764305,0.012710731666134,0.0279672099636973,0.0265163650391722,0.0157641178878738,0.0411888531297591,0.017331099679432,0.0204751884417445,0.0201623099377778,0.0344501903005368,0.0175107738862559,0.0187817476813019
"STER_026-M-9-4-20140820",0.57945170140085,0.0826059642390285,0.0400188214557517,0.0219925793284047,0.0284553725286086,0.0133160278008943,0.0282655970865089,0.0266384761662847,0.0149574813292113,0.0371871638069079,0.0167038588054892,0.0207925155753683,0.0201873146228027,0.0328854988772503,0.0178340350382834,0.0187075919383555
"STER_027-M-3-26-20140723",0.573609358511016,0.0658791131661971,0.0285728918505773,0.018533644214778,0.0167904642719181,0.0117237146406729,0.0254267986589357,0.0253287654334122,0.0130450113660552,0.0776467704369108,0.0272733059215773,0.0163211415925845,0.0183135986532113,0.0478974464309398,0.0159354374714113,0.0177025373798022
"STER_027-M-33-0-20140723",0.582591011312289,0.0703689686309813,0.0312473355385167,0.019397796567875,0.0227538634884868,0.0118806654337939,0.0267908594118575,0.0261220503294324,0.0156730042082568,0.0579848306712167,0.0208460265109374,0.0187284839303022,0.0196372181704737,0.0408863127546104,0.0166586330860033,0.0184329399549674
