"","mean.other","mean.Mortierellomycetes","mean.Tremellomycetes","mean.Umbelopsidomycetes","mean.Agaricomycetes","mean.Sordariomycetes","mean.Eurotiomycetes","mean.Leotiomycetes","mean.Pezizomycetes","mean.Dothideomycetes"
"OSBS_002-M-35-24-20140701",0.0570361408112842,0.0721760138617198,0.0215732873348405,0.0393045266183161,0.548445033590955,0.0440861352298598,0.0796104787594589,0.0296200266052758,0.0522501265992616,0.0558982305890288
"OSBS_002-M-35-24-20140818",0.0607331771311173,0.0744491062642913,0.0220283982942495,0.0427754279617348,0.533301935258521,0.0433025617863897,0.083572680294807,0.0312598043938737,0.0521198141116298,0.0564570945033855
"OSBS_002-M-5-26-20140701",0.0570049319978524,0.0721777245041872,0.0217634427493362,0.038820037685622,0.547935067542717,0.0454926367693368,0.0795473634549967,0.02920134727596,0.0517922831596359,0.056265164860356
"OSBS_003-M-17-9-20140701",0.0965738675814675,0.12352668801352,0.035395277154148,0.0795296205744736,0.319369160440032,0.072122152316813,0.11701841154348,0.0492695788491736,0.0441726101431187,0.0630226333837744
"OSBS_003-M-17-9-20140818",0.0919184103193095,0.113595906222743,0.0298170144836368,0.0821500001981984,0.340338369080409,0.0626096656377192,0.122621337088074,0.0483808154079021,0.0471858025577558,0.0613826790042523
"OSBS_003-M-9-11-20140818",0.0891987421825712,0.113751536648322,0.0298592109695433,0.0692192350274766,0.362345646957874,0.0671581481430314,0.11265635346273,0.0447278189498056,0.048435210221944,0.062648097436702
"OSBS_022-M-15-33-20140701",0.0785225578835411,0.105959557317328,0.0434640363726552,0.0527212008050283,0.426172524340194,0.0672780632380842,0.0823979561746793,0.0396225136819651,0.0408527325821116,0.0630088576044131
"OSBS_022-M-21-39-20140701",0.094514410341416,0.126100262573717,0.0577567969751959,0.0711551966390992,0.329132734374775,0.0764823213085921,0.094229552601917,0.0499634923900936,0.035079037324881,0.0655861954703139
"SCBI_002-M-1-6-20140715",0.123355760008276,0.224695572593026,0.0497894771914862,0.036121823434665,0.165903734380216,0.21787628220195,0.0564849185735443,0.0446085864265224,0.0297182533639373,0.0514455918263777
"SCBI_002-M-17-34-20140618",0.124952270711872,0.227066802838903,0.0513064278845468,0.0374456444683711,0.158694038489123,0.218672431055409,0.0564990976346739,0.0454519908509307,0.0287309250357585,0.0511803710304124
"SCBI_002-M-26-3-20140618",0.122055185057786,0.222021962133717,0.0483620916115114,0.0350821766228978,0.17281544810074,0.216989044802191,0.0562497481265157,0.0438066607404992,0.0306473088801344,0.0519703739240067
"SCBI_002-M-29-2-20140618",0.11665012290966,0.213705991172018,0.0437738060040587,0.0313650158252545,0.196654157907873,0.2142702894695,0.0554816095253522,0.0410358024948922,0.0338784938247333,0.0531847108666573
"SCBI_002-M-7-5-20140715",0.125761770160632,0.228212720757133,0.0522612222346011,0.0379738761830627,0.154889414916049,0.219288662277635,0.0566437938576431,0.0459284993272403,0.0282123080655085,0.0508277322204949
"SCBI_002-M-9-17-20140715",0.121586233228677,0.221708958723086,0.0480977422710578,0.0346244159351547,0.173943740335122,0.217490019232599,0.055924674854998,0.0436888831814805,0.0308570596390402,0.0520782725987847
"SCBI_003-M-11-0-20140715",0.0997396876399169,0.162329118262208,0.045809154016837,0.0306852511767802,0.342348336848009,0.134274228346181,0.0519202581448333,0.0395112975336441,0.0383513549307114,0.0550313131008792
"SCBI_003-M-13-6-20140618",0.0948423519399701,0.154813860385776,0.0419245073063406,0.0278522423847741,0.367508330464731,0.130568057103423,0.0504247493875275,0.0368973213591821,0.0402548306624063,0.0549137490058688
"SCBI_003-M-27-36-20140715",0.0971612559684667,0.158209796683676,0.0437413689872988,0.0292089764369909,0.355640616342221,0.132030603688479,0.051298837313537,0.0381055007936084,0.0394618940903864,0.055141149695336
"SCBI_003-M-30-5-20140715",0.115544315187285,0.18536529387687,0.0609033614630015,0.0419349987201927,0.261022478114522,0.14454364982241,0.056385119978373,0.0479851705764653,0.031678640740242,0.0546369715206384
"SCBI_003-M-35-24-20140618",0.0872798679766461,0.142882700703737,0.0362671332107808,0.023830766843141,0.406970727725433,0.124224592523387,0.0478160770426819,0.0333550167197785,0.0430208733887519,0.0543522438656626
"SCBI_003-M-5-26-20140618",0.0793299280841884,0.130712420920199,0.0309536185854959,0.0200982323345765,0.448936857435722,0.116497493741069,0.0447384476736212,0.0297093967465326,0.0458670588280983,0.0531565456504973
"SCBI_006-M-1-7-20140715",0.120370755499651,0.220751292195109,0.0474127422214424,0.0333550729806583,0.176668789089743,0.220017881746119,0.0553901907341868,0.0426545696474349,0.0311758261487088,0.0522028797369458
"SCBI_006-M-15-7-20140827",0.128325880487632,0.232618466225958,0.0547586416662678,0.0395322452579491,0.142798426446246,0.222157889189548,0.0561385696841913,0.0468963743268419,0.0267710563691131,0.0500024503462529
"SCBI_006-M-17-9-20140618",0.120756202842825,0.221418792046729,0.0478632940141846,0.0338716030284783,0.174529445794028,0.220145455433412,0.0553595830281035,0.0429007590581972,0.0310424200831174,0.0521124446709257
"SCBI_006-M-27-2-20140715",0.120748849577729,0.221392560505941,0.0476554321214495,0.0336627946246097,0.175225495500542,0.219929020334703,0.0552972821469926,0.04292845840548,0.0310172225269994,0.0521428842555543
"SCBI_006-M-29-37-20140618",0.124814706985222,0.228008561873208,0.0520096212502435,0.0370582844208997,0.155759895690928,0.221838218800938,0.0560059776530021,0.0451175503920258,0.0284076860914925,0.0509794968420408
"SCBI_006-M-3-26-20140715",0.126317300845957,0.23094508772116,0.0534691200184442,0.0380291060377289,0.148920801051176,0.222439119312189,0.0559670803106394,0.0461540412309293,0.0273637404439371,0.05039460302784
"SCBI_006-M-33-11-20140826",0.126051396866263,0.230483399972358,0.0536639898698092,0.0379125604858037,0.149648287410198,0.22229902272029,0.0561001440375245,0.0461186558800593,0.0272995101904749,0.0504230325672198
"SCBI_006-M-4-7-20140826",0.127062616570687,0.231957822087442,0.0546391135027058,0.0385453364055554,0.145281497004182,0.22334515923284,0.0557305857571369,0.0464946210655212,0.0268323457051883,0.0501109026687413
"SCBI_006-M-9-11-20140618",0.126176418189234,0.230240469816592,0.0533614217751946,0.0380247457076692,0.149739452918445,0.222499451369765,0.0560849683135981,0.0459025452953638,0.0275277142334553,0.0504428123806828
"SCBI_012-M-0-30-20140825",0.125776522847859,0.229854723020631,0.0530066516054891,0.0376889254284078,0.151650232554884,0.222088912337101,0.0558679777079854,0.0456257517644715,0.0278543207982022,0.050585981934968
"SCBI_012-M-15-33-20140618",0.118768278758894,0.218037888419225,0.0458879514834863,0.0322614557922922,0.184093597615434,0.219190407679073,0.0550985748242172,0.0417794928776311,0.0323069102862822,0.0525754422634651
"SCBI_012-M-16-7-20140825",0.123551819230366,0.226827853161151,0.0511288455292998,0.0353432947461264,0.159728556705939,0.22426349906847,0.0548843400771059,0.0441573966275488,0.0289185920470583,0.0511958028069354
"SCBI_012-M-19-40-20140715",0.119012776005301,0.218815108452238,0.0460831252641568,0.0324125234242524,0.183335503517363,0.218723234542415,0.0549784532692773,0.0419138231271315,0.0322138043192792,0.052511648078587
"SCBI_012-M-2-33-20140618",0.121426871176016,0.222493108467839,0.0482860228910972,0.0341140996780602,0.172181174645211,0.220281292835288,0.0554294257020084,0.0430935785894043,0.0307150172057134,0.0519794088093622
"SCBI_012-M-21-38-20140715",0.129953875309964,0.236130972759244,0.0572938395332976,0.0411536167912172,0.13399527415577,0.22274384881425,0.0563599334327895,0.0479130859369087,0.0253206794132738,0.0491348738532851
"SCBI_012-M-21-39-20140618",0.121137571531358,0.222401872364494,0.0479658911214115,0.0338601088227841,0.173251410517715,0.220246153057393,0.0551879397493363,0.0430404340050561,0.030911682396407,0.0519969364340442
"SCBI_012-M-33-4-20140715",0.121520990453714,0.222558264296264,0.0483415070053659,0.0341448640297099,0.171809795642912,0.220511409551675,0.0553190400223214,0.0432665360237217,0.0306085913040811,0.0519190016702356
"SCBI_033-M-36-16-20140826",0.124242706158478,0.227821488062274,0.0514813687559682,0.0361488713149643,0.158330822038979,0.222323398111461,0.055209905343138,0.0445164281100193,0.0288596199384271,0.0510653921662913
"SCBI_033-M-4-38-20140826",0.12872290198865,0.233245834292007,0.0555375173566252,0.0411796627377818,0.140479318820771,0.219133832746766,0.0578922771918081,0.0481398877949457,0.0260574553668277,0.0496113117038178
"SCBI_033-M-6-12-20140826",0.127765234282238,0.233560976365382,0.0558791957655896,0.0398437139084358,0.141121838255884,0.222143201990077,0.0565376224362196,0.0475606358223223,0.0259060605911128,0.0496815205827384
"SCBI_045-M-23-30-20140825",0.131441231646248,0.236411325689503,0.0565334479744587,0.0440102174388396,0.130661486758587,0.218466403677814,0.0589224297473549,0.0496352574837826,0.0251293253065813,0.0487888742768305
"SCBI_045-M-30-38-20140825",0.131504387551925,0.235950028471784,0.0560041602829539,0.0439906006474145,0.131979850928429,0.217906639174781,0.0588761359864655,0.0493644302067463,0.025503011351745,0.0489207553977548
"SCBI_045-M-31-2-20140825",0.130032938395174,0.234847279192496,0.05538565718029,0.0420822134336214,0.135433472263833,0.22068063595528,0.0579037367664732,0.0483470685376834,0.0258776425698597,0.0494093557052891
"STER_005-M-0-30-20140820",0.105752250678014,0.0761707872335505,0.0512105764833023,0.0219852279669453,0.30515992057466,0.158509870970728,0.0474624939982618,0.0415950112982354,0.0910212754980071,0.101132585298296
"STER_005-M-16-7-20140820",0.0994081212269461,0.0720869232834629,0.0459749393227716,0.0194552226813337,0.330392155366184,0.152324873209836,0.0455363698780769,0.0386613867772128,0.0961912686024475,0.0999687396517284
"STER_005-M-23-38-20140820",0.103586442141162,0.074770239121208,0.0494565361245385,0.0210394538553697,0.314217073985127,0.155751320944279,0.0468697396646635,0.0406230075209788,0.0928770025155754,0.100809184127098
"STER_006-M-1-6-20140722",0.129355593730974,0.0922079884126925,0.0749895936832556,0.03327166548824,0.215715585313846,0.175564437341139,0.0531324945474699,0.054343770407015,0.0713199572789463,0.100098913796422
"STER_006-M-22-32-20140820",0.127251247293387,0.0905318998715443,0.0722159874371178,0.0319545185954052,0.224129123319369,0.17500762143924,0.0526238696998616,0.0530676681897877,0.0730575365417452,0.100160527612542
"STER_006-M-30-37-20140820",0.129727112676478,0.0922248571257603,0.0750898062287308,0.0334658500751237,0.214821721333705,0.176042859456559,0.0530818161350592,0.054375264999009,0.0709044294398207,0.100266282529754
"STER_006-M-7-0-20140820",0.124944058975757,0.0889474737396432,0.0697511110858703,0.0309300420940779,0.232614945749813,0.172916842836934,0.0521904908807667,0.0518432307264902,0.0750077169993862,0.100854086911261
"STER_006-M-7-5-20140722",0.127503611950223,0.0909387468562742,0.0727630302935149,0.0322198117560339,0.222584027190342,0.174489174431617,0.0528281423889894,0.0531266099288395,0.0730009537864262,0.10054589141774
"STER_006-M-9-17-20140722",0.12520573886159,0.0892571555440675,0.0697774604940185,0.030760437190465,0.232065566523446,0.173043968282112,0.0522463416851952,0.0518326176211723,0.0751697394951279,0.100640974302806
"STER_007-M-17-3-20140724",0.113021790007612,0.0815805137797537,0.0586651882697241,0.02451369661412,0.27520966161017,0.16750267760517,0.048724293622387,0.0452441304293217,0.0839765876533259,0.101561460408416
"STER_018-M-15-7-20140820",0.116881021540987,0.0836157981688397,0.0611868749513296,0.0268320837244382,0.263284882948965,0.166773641979657,0.0504427371608852,0.0474603111958045,0.082051500538916,0.101471147790178
"STER_018-M-4-7-20140820",0.127178666032943,0.0905131192618129,0.0720494575935712,0.0322769160857581,0.223876310441048,0.174655374099131,0.0527838336069206,0.0528676361604693,0.0730581811638708,0.100740505554476
"STER_026-M-10-34-20140820",0.121669897322667,0.0861780037182309,0.0643728365750057,0.0302046790539174,0.248006880566618,0.165614784504173,0.0528074491106427,0.050510735687829,0.0793327059140839,0.101302027546832
"STER_026-M-11-0-20140722",0.126705083487588,0.0895193014195953,0.0697039313692732,0.0325660559207806,0.229364800651694,0.169684664110068,0.0537889830911006,0.0533679038456797,0.0748550943987683,0.100444181705452
"STER_026-M-27-36-20140722",0.126038559750124,0.0884714458825759,0.068072105689807,0.0332440439189154,0.233874023804593,0.164823640297527,0.0549537512167638,0.0534901057781708,0.0764048310365025,0.100627492625021
"STER_026-M-9-4-20140820",0.129780801051872,0.0914525556165067,0.0733862168660497,0.03455060546711,0.217483119555049,0.171308417170071,0.054487672972201,0.0552132434958121,0.0723797349310504,0.0999576328742787
"STER_027-M-3-26-20140723",0.100153819569389,0.0734263159929388,0.0483952694521853,0.019128351376617,0.322335025371421,0.159160662961589,0.0449102627538626,0.0385985071834564,0.0930683876975076,0.100823397641033
"STER_027-M-33-0-20140723",0.113896731997722,0.0803846100762661,0.0560803827321484,0.0264629753017203,0.279320993237802,0.158101711311631,0.0513553989720198,0.0465451836817706,0.0868446524680461,0.101007360220874
"STER_028-M-20-40-20140722",0.0976821933939435,0.0734908224129361,0.0491581275839775,0.0170786103438669,0.325050426436989,0.166305255216243,0.04165652037068,0.0364475406368137,0.0922074558917939,0.100923047712757
"STER_028-M-21-38-20140722",0.101742980874221,0.0753654039502627,0.0507663333612119,0.0191100366510398,0.314028603505705,0.164079225143249,0.0440318641159268,0.0388532358895983,0.0909866015315302,0.101035714977255
"STER_028-M-33-4-20140722",0.111250380602666,0.0803874955702722,0.0566801574636393,0.0240082279908668,0.28233872334828,0.16474231492487,0.0487038377485282,0.0441450325892916,0.0860532864975995,0.101690543263986
"STER_029-M-33-2-20140724",0.118809475853145,0.0883035057437068,0.0701707245132328,0.025026126583476,0.241586797425141,0.186077867957828,0.0466174334263299,0.0467321642235486,0.0747965662800631,0.101879337993528
"STER_031-M-2-0-20140723",0.126112928847419,0.0931736679758832,0.0783858356583412,0.0287840893107444,0.214566928172544,0.190312162923376,0.0481459781249244,0.0508771860828426,0.0687869593428046,0.10085426356112
"STER_033-M-23-30-20140723",0.112263287962156,0.0819305024944391,0.0593427518900071,0.0232370005561141,0.274790763567084,0.171806463290721,0.0472686880916081,0.0440091976445234,0.0835098380945377,0.10184150640881
"STER_033-M-30-38-20140723",0.106684873029243,0.0781447676409504,0.0539749972050794,0.0211739136842041,0.296984099635995,0.165962756897991,0.0460490991848771,0.0413961011680855,0.0882238451286689,0.101405546424907
"STER_033-M-33-4-20140723",0.0939485201785596,0.0678581349957553,0.0413540558612206,0.0177890310182191,0.352154080047359,0.146185342291975,0.0443818764206012,0.035810404247111,0.100989100375084,0.0995294545641154
"STER_034-M-19-30-20140723",0.0860365815479846,0.0616522076930431,0.0346461598737949,0.0157853521348666,0.387617354155903,0.133430897189877,0.0432775615306117,0.0329007905970877,0.107968600170077,0.0966844951067538
"STER_034-M-23-8-20140723",0.0914854007238243,0.0649551633318951,0.0379378024899259,0.0177977153782934,0.367075877676561,0.13678113477849,0.0453424455337069,0.0355814734236793,0.104918038873558,0.0981249477900656
"STER_035-M-18-37-20140723",0.0839655146385588,0.0618819972052325,0.0354847780483759,0.0139199123860818,0.390297900038975,0.140177064439791,0.0400906215176218,0.0310727797035466,0.106185102978809,0.096924329043008
"STER_035-M-2-27-20140723",0.0854041714848081,0.0650680413292678,0.0399634037546947,0.0129453592297266,0.372341044817626,0.157287969498019,0.0374409278512882,0.0304721322021294,0.10061471821382,0.0984622316186196
"STER_035-M-33-17-20140723",0.0850379874003436,0.0666044295671545,0.0422212740217148,0.012182671964711,0.365640089638663,0.166388229326937,0.0354560541198154,0.0298556563001874,0.0974414163615017,0.0991721912989713
"TALL_001-M-14-7-20140804",0.131326497329703,0.16227091889083,0.043394272986034,0.0877778399500203,0.181125414583268,0.105205375555281,0.128558159215226,0.0708206831521737,0.0368256844335183,0.0526951539039461
"TALL_001-M-15-1-20140804",0.131757777418863,0.163461005489243,0.0436944975827484,0.0862858999275808,0.18045673238762,0.105049876991872,0.128471501059401,0.0713009747131853,0.0368202027489026,0.0527015316805841
"TALL_001-M-22-32-20140708",0.128978384346483,0.157292789830726,0.0419689280270343,0.0930957799631136,0.181397780319806,0.0971897546047794,0.138825001510208,0.0745602734294228,0.0353475689062412,0.0513437390621859
"TALL_001-M-30-37-20140708",0.118576269033345,0.123872264820589,0.0264261161967507,0.15108761099915,0.170780581221829,0.0588335157367101,0.181630644665663,0.0827723056129962,0.0406192372545356,0.0454014544584305
"TALL_001-M-7-0-20140708",0.138042053574883,0.17293264537336,0.0509876993506839,0.0908107869986618,0.153994592144523,0.112865782033198,0.122954430382587,0.0736665397477188,0.0321709219086163,0.0515745484857678
"TALL_001-O-30-37-20140708",0.126302890583589,0.169485642348527,0.0524731010537887,0.0779317642518256,0.174421871521226,0.114783649415295,0.128885880701317,0.0752653464627618,0.0287054863756322,0.051744367286037
"TALL_001-O-7-0-20140708",0.126849698171549,0.156188297210462,0.0422859739144193,0.0948930520893178,0.180433494708075,0.094756151601149,0.143585358293831,0.0766691782582447,0.0336927113180543,0.0506460844348973
"TALL_002-M-10-34-20140708",0.0889571965965787,0.106927502388332,0.0263690713057505,0.0432296206920892,0.403314196208695,0.0732833465363843,0.100704009617021,0.0458478696931161,0.0561811478309396,0.0551860391310942
"TALL_002-M-19-1-20140804",0.107109159908104,0.125979445334439,0.0358889020102601,0.06388768792944,0.311293014103074,0.0795504413453689,0.114835464989321,0.0582684184056408,0.0475557334136383,0.0556317325607134
"TALL_002-M-25-6-20140708",0.106668782364702,0.127163004390539,0.0364791322452688,0.0612895174377604,0.313850744767781,0.0814361045133281,0.112461752224239,0.0577980040355071,0.0470334100901221,0.0558195479307534
"TALL_002-M-3-28-20140804",0.0968199809536714,0.11465364813477,0.0298739477578244,0.0524051201341918,0.363003830856932,0.0750635353423736,0.108484750182297,0.0512580677674264,0.0528944477703566,0.0555426711001568
"TALL_002-M-31-34-20140804",0.0986366100720382,0.117053614762032,0.0308065356459589,0.0540206838514704,0.354178912008954,0.076073728251828,0.109131285128795,0.0526354232505383,0.051971734883615,0.0554914721447708
"TALL_002-M-9-4-20140708",0.103738882283004,0.122326577584577,0.0336049010080723,0.0590958157482068,0.329998623413914,0.0785699066068377,0.111440023044177,0.055495317549523,0.0499208650581203,0.0558090877035675
"TALL_002-O-10-34-20140708",0.0772078063122142,0.0908656543009414,0.0199540350757363,0.0402415215657916,0.454162759035836,0.0593380431832009,0.104044691870728,0.0426522821411392,0.0595897291843921,0.0519434773300201
"TALL_003-M-24-40-20140707",0.135973184244536,0.2096469768463,0.0455820230885569,0.0559500490719653,0.112704912031659,0.194419871222953,0.105035228304716,0.0604307891571133,0.0293681461997636,0.050888819832436
"TALL_003-M-33-2-20140707",0.145948139121742,0.209422827692878,0.045562082262023,0.0752151423014944,0.0932795014319871,0.173953039042294,0.113717168885321,0.0665769680822267,0.0282189607305428,0.0481061704494912
"TALL_003-M-6-5-20140707",0.14869808592647,0.225368672040909,0.0596550717729952,0.0722042872455002,0.0671878060904472,0.197718115764767,0.0974064130440382,0.0664840605345594,0.020670776165092,0.0446067114152218
"TALL_003-O-24-40-20140707",0.129074446367631,0.196026917614644,0.0372695838798953,0.0503397767294614,0.146574037249688,0.183854848251207,0.109619926168161,0.0565940182572945,0.0367676183550354,0.0538788271269827
"TALL_004-M-0-13-20140804",0.0752839659868448,0.0803625395315536,0.0263973495810185,0.0490011987567317,0.479734149354285,0.0448285471896835,0.0951117829332628,0.0453506513028871,0.0532732002100201,0.0506566151537126
"TALL_004-M-14-17-20140708",0.0828346505305432,0.0863989476604333,0.0295579511229748,0.0607129562087156,0.436716832739436,0.0454418867970169,0.104564453871761,0.0512927152451523,0.0513120549465038,0.0511675508774632
"TALL_004-M-14-6-20140804",0.0776511821744463,0.0831860099661174,0.0281419001184846,0.0510243047211234,0.467590495426992,0.0461850785344609,0.0963282224778505,0.0468111688879568,0.0523369337625348,0.0507447039300333
"TALL_004-M-24-15-20140708",0.0855074315790831,0.0906114091593804,0.0325908769406589,0.0615100613499077,0.42290878087909,0.0489701351617161,0.103615709987851,0.0530903972816204,0.0492957394678411,0.0518994581928512
"TALL_004-M-28-3-20140804",0.0784405082589926,0.0835352154471959,0.0286175167600439,0.0528112025729392,0.462418472232962,0.0459808911234935,0.0976140139463932,0.0477674148313277,0.0519598044778406,0.0508549603488116
"TALL_004-M-33-11-20140708",0.0802462412832334,0.0834201448745661,0.0277619489812741,0.0583088203366445,0.450087674607547,0.043752893768043,0.103330948300608,0.0499279664435504,0.0524902192483849,0.0506731421561492
"TALL_006-M-0-30-20140707",0.102295138536065,0.122991645390182,0.032822398950855,0.0550176788787659,0.335700685059263,0.0814536975033049,0.109512807486297,0.053988815678744,0.050264503521342,0.0559526289951806
"TALL_006-M-13-32-20140804",0.104650766498366,0.126099702352736,0.0347602366507557,0.0571033711808338,0.322874288293174,0.0839806428171441,0.110391106280244,0.055107748878539,0.0488094958976665,0.0562226411505413
"TALL_006-M-16-7-20140707",0.10680391595049,0.139430217859844,0.0427924929366229,0.0459850365555053,0.310493005302912,0.104982744761324,0.0938502103667937,0.0521499251373538,0.0448571064896291,0.0586553446395247
"TALL_006-M-23-38-20140707",0.104165160396675,0.119315933077066,0.0310197415555401,0.068475046122196,0.318472173291729,0.0714501354685248,0.123953283905098,0.0593223487027716,0.0496587008124879,0.0541674766679108
"TALL_006-M-30-27-20140804",0.0897335696445318,0.109488127954264,0.0266017833499792,0.04277905327727,0.397029446009617,0.0770274571762552,0.100067266270516,0.0455892626936554,0.0561052146248519,0.0555788189990598
"TALL_007-M-2-0-20140708",0.122221531474,0.164285116324336,0.0453375241311349,0.0544578428232906,0.227479499092283,0.128018539288236,0.102446761752491,0.0577574878866237,0.0405391412291374,0.0574565559984673
"TALL_007-M-39-30-20140708",0.130144923004299,0.175486805898301,0.0533060701535641,0.0620332539775183,0.189119656416151,0.133297640558275,0.102728229003144,0.0628255961696479,0.0351989836944648,0.0558588411246351
"TALL_007-M-8-11-20140708",0.119524874820624,0.160814394310909,0.0431115918148337,0.0519275657213442,0.239797517182831,0.127047147522808,0.101706510276601,0.0557739950646763,0.0424119192388527,0.0578844840465212
"TALL_009-M-3-37-20140707",0.0706271006809025,0.080211112912503,0.0232269936760119,0.0363815094369518,0.506926715704109,0.050250519139864,0.0863647142692544,0.0391995118933898,0.0560321098704401,0.0507797124165735
"TALL_009-M-36-16-20140707",0.0779915288874221,0.0841347026599882,0.0247958637380015,0.0514294478392903,0.459028860568516,0.0468609772219662,0.103710154685138,0.0471929236395433,0.0541800163133467,0.0506755244467874
"TALL_009-M-6-12-20140707",0.070681704754746,0.0812244730482682,0.0239597353736374,0.0352187647033677,0.506898918403712,0.052031033988509,0.084605544393376,0.0388557684570014,0.0553384069926041,0.0511856498847778
"TALL_044-M-23-30-20140707",0.0778294854690981,0.0836521759259178,0.0279219960066057,0.0492405505767528,0.468505694187456,0.0471326580642388,0.0953713576128554,0.0460349293998996,0.0529643132883042,0.0513468394688719
"TALL_044-M-33-4-20140707",0.0822218549247743,0.0939964933807012,0.034775215275223,0.044290754608642,0.449901629015403,0.0580590180692779,0.0874588463026245,0.0462284272074068,0.0491054185601729,0.0539623426557741
"TALL_051-M-19-30-20140707",0.0802848548695051,0.0761698094279801,0.023881772397807,0.0840179577972963,0.417143106861173,0.0334942191401028,0.126925300450876,0.0574121686237012,0.0533053914183854,0.0473654190131739
"TALL_051-M-31-3-20140707",0.078883589767217,0.0814732904176013,0.0271242384556793,0.0598782752562022,0.452426374486969,0.0417829830881146,0.106174876509772,0.0502925138383115,0.0519577546078961,0.0500061035722364
"TALL_054-M-18-37-20140707",0.0827859113434351,0.0817206284404336,0.025950472312406,0.0742848166953841,0.420196777150124,0.0388857399477526,0.118952767880844,0.0549827897470167,0.0530552396753364,0.0491848568072681
"TALL_054-M-33-17-20140707",0.0879125095472035,0.0933663749840723,0.0334570054147491,0.0628728019361873,0.411901725053719,0.0501369289672633,0.105100539322995,0.0539438307379836,0.0489584564674691,0.0523498275683581
"UNDE_001-M-7-0-20140708",0.134542924436908,0.225924385327664,0.0749283940366116,0.0575844993862528,0.187786553665824,0.0869505871231243,0.0555491943776025,0.10118357935696,0.0296839276690898,0.0458659546199635
"UNDE_001-O-30-37-20140708",0.0981189979277627,0.193638587793018,0.0653642776129619,0.0326791585370129,0.300130966718077,0.0853017409057871,0.0581087103768254,0.0925071547135917,0.0266290165788932,0.0475213888360704
"UNDE_006-M-10-34-20140707",0.12172186488852,0.211872367898773,0.0647073252268078,0.0410494287290298,0.248298618712163,0.0911814370082756,0.0505974470883204,0.0854598741163521,0.0359201630676417,0.0491914732641166
"UNDE_006-M-25-6-20140707",0.121937200212311,0.2249273759725,0.0741210096737201,0.0349940173365546,0.228407537561606,0.10784168973376,0.0442833002204096,0.0805083766366122,0.0332358210465523,0.0497436716059738
"UNDE_006-M-9-4-20140707",0.121917398884497,0.208132644718872,0.0603358773050659,0.0446741350548683,0.25133881597018,0.0854154741982578,0.0545323507210361,0.0883482935313283,0.0365658077716142,0.0487392018442799
"UNDE_007-M-33-2-20140710",0.127013313864381,0.223801934145296,0.0741541745997148,0.0442263279204659,0.215216323103839,0.0961338870137974,0.0495935500454365,0.089994426257877,0.0317427048181405,0.0481233582310514
"UNDE_007-M-4-9-20140710",0.127257101098142,0.223161176344866,0.0728635444530841,0.0454257631443035,0.214882525580238,0.0949057421910766,0.0507237052099673,0.0908077146338998,0.0319804031678212,0.0479923241766009
"UNDE_008-M-15-7-20140707",0.129509964351079,0.230200589196326,0.0801495727894748,0.0443883762167659,0.199162662549725,0.100748022396422,0.0475439067231584,0.0900478016774899,0.0305136220135926,0.0477354820859668
"UNDE_008-M-33-11-20140707",0.128719915313936,0.227656417140684,0.0774226537964816,0.0457494687402359,0.204115204536887,0.097083021372327,0.0493572432628177,0.0914519697472219,0.0308185930882995,0.0476255130011087
"UNDE_008-M-4-7-20140707",0.129481984492458,0.227469624567291,0.0774352557344839,0.0474349181227493,0.201680919601443,0.0963322773948258,0.0497365908395003,0.0920230291211589,0.0308183421193758,0.0475870580067145
"UNDE_013-M-2-0-20140708",0.128331969146431,0.224903939222327,0.0749126966863848,0.0455965790588731,0.210152083626828,0.0959045707966316,0.0499117735212474,0.0904724167075351,0.0319224917642805,0.0478914794694614
"UNDE_013-M-39-30-20140708",0.127374639425817,0.227667389592081,0.0768496810297933,0.0431660902608438,0.208533807783318,0.0998887186443995,0.0481839288787109,0.0886953805392528,0.0314751331132341,0.0481652307325506
"UNDE_013-M-8-11-20140708",0.127070713585189,0.232546776639085,0.0807399549164688,0.0404081083283319,0.203126589552895,0.105160918339485,0.0454159089417578,0.0862157898036805,0.0307683185930567,0.0485469213000499
"UNDE_014-M-36-16-20140711",0.12630206111323,0.232720895034423,0.0828890391094077,0.0391349653125003,0.201892563825297,0.109089393724183,0.0444121222880383,0.0849975951093027,0.0299377046536095,0.0486236598300087
"UNDE_014-M-6-12-20140711",0.125619250381707,0.224068199057409,0.074984902529499,0.0431575360648267,0.217538316035283,0.0970644353044372,0.0486540411618698,0.0887064022085906,0.031869767682967,0.0483371495734113
"UNDE_017-M-0-30-20140707",0.130530028736251,0.212074145244751,0.0635939095680811,0.0573278879195156,0.218075313127265,0.079137189096598,0.059389032115834,0.0987499351987428,0.0341589099108919,0.0469636490820699
"UNDE_017-M-23-38-20140707",0.129135275139345,0.226441962727132,0.0744552942140122,0.0465796097340116,0.206244615530818,0.0955455837427863,0.050591773260585,0.0917195571243495,0.0316933763648669,0.0475929521620935
"UNDE_019-M-23-30-20140708",0.127817104863536,0.224553387669576,0.0733357604228674,0.045608844483413,0.2123241496324,0.0953503429272878,0.0506024085579706,0.0907305148850124,0.0318975935929609,0.0477798929649756
"UNDE_019-M-30-38-20140708",0.126945627764516,0.224979985296676,0.0754117961820106,0.0436088105679789,0.212897394826638,0.0974925349853908,0.0491807753380396,0.0896516940591887,0.0316725555997161,0.0481588253798458
