"sampleID";"pC";"cn";"pH";"NPP";"map";"mat";"forest";"conifer";"relEM";"P";"K";"Ca";"Mg"
"STER_007";1.27382677030689;13.8608788385414;6.93644990633914;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_018";1.19891208056534;13.1738126115278;7.26848084793819;0.386999994516373;428;9.37916669435799;0;0;-10;1.80386174151665;0.734217964971719;1.56669386828269;0.862816880130223
"STER_026";1.32701836621045;14.2289404928511;6.5875917317326;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_027";1.25075202931641;13.204898835471;7.19375455483693;0.386999994516373;428;9.37916669435799;0;0;-10;1.8154408021603;0.741287786854429;1.5851772739767;0.817059389569548
"STER_028";1.13578310319318;12.3000604737389;7.36523025214268;0.386999994516373;428;9.37916669435799;0;0;-10;1.79679292852666;0.732431081361143;1.3882358759479;0.66444922636339
"STER_029";1.16608685031018;13.1730632919103;6.81047262076154;0.386999994516373;428;9.37916669435799;0;0;-10;1.86555448970195;0.741287786854429;1.61574326564231;0.728118306232767
"STER_031";1.15616119074062;12.5268146096324;6.54489094948883;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_033";1.0804454153993;12.5836113145092;7.31811243257017;0.386999994516373;428;9.37916669435799;0;0;-10;1.78797775984222;0.734217964971719;1.46622890105759;0.640968130513867
"STER_034";1.23196712804384;14.7113581430775;7.84890906575621;0.386999994516373;428;9.37916669435799;0;0;-10;1.78441179866751;0.728833483707449;1.68208728698476;0.531823661088799
"STER_035";1.10604056224197;12.1870886974737;7.94531714349195;0.386999994516373;428;9.37916669435799;0;0;-10;1.86784709495035;0.723376361224329;2.29310212096565;0.66444922636339
"TALL_001";2.37512527348835;28.7882114806644;4.69482623651762;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_002";1.99715475690528;27.7243637918751;5.38294044010277;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_003";1.92175854435022;22.416528916435;5.41938568775259;0.644999980926514;1454;16.8708333348234;1;1;-4.0306043428366;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_004";1.33210678703147;29.3245799381292;4.9766974151951;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_006";2.088518254655;26.2300883536931;5.45525517071565;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_007";1.0245200294439;20.9648790081194;5.32580988319796;0.644999980926514;1454;16.8708333348234;1;1;-0.193347862855632;1.9397418174002;0.712235549661767;1.54242529355575;0.640968130513867
"TALL_009";2.16778729646714;26.6493705300839;5.48253431076647;0.644999980926514;1454;16.8708333348234;1;1;2.10199890369325;1.8407886198674;0.702709789751512;-0.618942708679221;-1.31327437892546
"TALL_044";1.24188984667039;26.3132991816542;5.13731185210747;0.644999980926514;1454;16.8708333348234;1;1;3.37223254333049;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_051";2.00861335819082;28.2767061763568;4.96302340854121;0.644999980926514;1454;16.8708333348234;1;1;6.74749870916535;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_054";1.39779136844649;29.3509314750381;5.0215602914163;0.644999980926514;1454;16.8708333348234;1;1;3.88461378234659;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"UNDE_001";1.69458080180152;13.3465625248584;4.851570100983;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_006";1.72897165963462;12.8738733763205;5.49366693377331;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_007";1.8179928638495;12.9274292034289;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_008";1.56888286870491;12.4219298719818;5.10025510416127;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_013";1.50581507121154;12.228291142373;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_014";1.63187429337512;12.4233128316579;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_017";1.7243773148574;13.3767820287319;5.1607242030325;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_019";1.88023843343991;13.0397194435357;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_027";1.36927763298724;12.0927672150114;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_032";1.80933314230347;13.1693857903271;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
