"sampleID";"pC";"cn";"pH";"NPP";"map";"mat";"forest";"conifer";"relEM";"P";"K";"Ca";"Mg"
"OSBS_001-M-29-2-20140701";1.13019119392892;24.3317563120344;4.60643758584438;0.75;1292;20.6208334366481;1;1;4.11760881557105;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"OSBS_001-M-29-2-20140818";0.74;21.8;4.52;0.75;1292;20.6208334366481;1;1;4.11760881557105;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"OSBS_002-M-12-7-20140701";0.93961351520321;25.6128363069223;5.79;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_002-M-12-7-20140818";0.77;33.5;5.55347540479077;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_002-M-35-24-20140701";0.93961351520321;25.6128363069223;5.55347540479077;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_002-M-35-24-20140818";0.57;26.8;5.41;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_002-M-5-26-20140701";0.93961351520321;25.6128363069223;5.55347540479077;0.75;1292;20.6208334366481;1;1;6.76332079785702;1.41336751563213;0.706547275100566;0.505996027929079;-0.313274378925458
"OSBS_003-M-17-9-20140701";1.12457428595985;28.0463843460631;4.88;0.75;1292;20.6208334366481;1;1;0.94370769480462;1.50911995347743;0.704633125048793;-0.618942708679221;-1.31327437892546
"OSBS_003-M-17-9-20140818";1.38;31.8;5.04483101205025;0.75;1292;20.6208334366481;1;1;0.94370769480462;1.50911995347743;0.704633125048793;-0.618942708679221;-1.31327437892546
"OSBS_003-M-9-11-20140818";0.95;28.8;5.24;0.75;1292;20.6208334366481;1;1;0.94370769480462;1.50911995347743;0.704633125048793;-0.618942708679221;-1.31327437892546
"OSBS_022-M-15-33-20140701";1.33011893626514;17.9158941905458;4.6278379680841;0.75;1292;20.6208334366481;1;1;6.3715909999608;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"OSBS_022-M-21-39-20140701";1.33011893626514;17.9158941905458;3.86;0.75;1292;20.6208334366481;1;1;6.3715909999608;1.79375805699112;0.71536739821638;-0.0288531922958921;-0.443426830856068
"SCBI_002-M-1-6-20140715";1.83139551046975;10.7333873370215;6.32;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_002-M-17-34-20140618";1.83139551046975;10.7333873370215;6.22;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_002-M-26-3-20140618";1.83139551046975;10.7333873370215;6.41;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_002-M-29-2-20140618";1.83139551046975;10.7333873370215;6.71;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_002-M-7-5-20140715";1.83139551046975;10.7333873370215;6.17;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_002-M-9-17-20140715";1.83139551046975;10.7333873370215;6.43;0.708999991416931;1026;11.7083333767951;1;0;-3.96040742906346;2.23724695764554;0.710348395364751;1.86535713066757;0.929763669760837
"SCBI_003-M-11-0-20140715";1.83139551046975;10.7333873370215;5.95;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_003-M-13-6-20140618";1.83139551046975;10.7333873370215;6.16;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_003-M-27-36-20140715";1.83139551046975;10.7333873370215;6.06;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_003-M-30-5-20140715";1.83139551046975;10.7333873370215;5.23;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_003-M-35-24-20140618";1.83139551046975;10.7333873370215;6.48;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_003-M-5-26-20140618";1.83139551046975;10.7333873370215;6.82;0.708999991416931;1026;11.7083333767951;1;0;-0.160213315020892;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_006-M-1-7-20140715";1.79205784830859;10.3204305021776;6.5;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-15-7-20140827";1.25;10.4;6.05;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-17-9-20140618";1.79205784830859;10.3204305021776;6.47;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-27-2-20140715";1.79205784830859;10.3204305021776;6.48;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-29-37-20140618";1.79205784830859;10.3204305021776;6.21;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-3-26-20140715";1.79205784830859;10.3204305021776;6.12;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-33-11-20140826";2.19;10.3;6.11;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-4-7-20140826";1.78;10.1;6.07;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_006-M-9-11-20140618";1.79205784830859;10.3204305021776;6.13;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;1.84141551327306;0.723376361224329;1.38105729132078;0.728118306232767
"SCBI_012-M-0-30-20140825";1.65;10.3;6.16;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-15-33-20140618";1.60316507939951;10.2983046859683;6.6;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-16-7-20140825";1.47;9.8;6.3;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-19-40-20140715";1.60316507939951;10.2983046859683;6.59;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-2-33-20140618";1.60316507939951;10.2983046859683;6.45;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-21-38-20140715";1.60316507939951;10.2983046859683;5.9;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-21-39-20140618";1.60316507939951;10.2983046859683;6.47;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_012-M-33-4-20140715";1.60316507939951;10.2983046859683;6.44;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_033-M-36-16-20140826";1.42;10.1;6.27;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_033-M-4-38-20140826";2.61;11.1;5.94;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_033-M-6-12-20140826";2.62;10.4;5.96;0.708999991416931;1026;11.7083333767951;1;0;-4.56544285464112;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_045-M-23-30-20140825";2.31;11.8;5.85;0.708999991416931;1026;11.7083333767951;1;0;-9.21024036697585;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_045-M-30-38-20140825";2.04;11.8;5.88;0.708999991416931;1026;11.7083333767951;1;0;-9.21024036697585;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"SCBI_045-M-31-2-20140825";2;11.3;5.95;0.708999991416931;1026;11.7083333767951;1;0;-9.21024036697585;2.05874137492772;0.715899519092749;1.57035083777937;0.661626231841693
"STER_005-M-0-30-20140820";1.19891208056534;13.1738126115278;7.42;0.386999994516373;428;9.37916669435799;0;0;-10;1.82506092039978;0.737768273561739;1.62821190620191;0.862816880130223
"STER_005-M-16-7-20140820";1.19891208056534;13.1738126115278;7.67;0.386999994516373;428;9.37916669435799;0;0;-10;1.82506092039978;0.737768273561739;1.62821190620191;0.862816880130223
"STER_005-M-23-38-20140820";1.19891208056534;13.1738126115278;7.51;0.386999994516373;428;9.37916669435799;0;0;-10;1.82506092039978;0.737768273561739;1.62821190620191;0.862816880130223
"STER_006-M-1-6-20140722";1.19891208056534;13.1738126115278;6.47;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_006-M-22-32-20140820";1.19891208056534;13.1738126115278;6.57;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_006-M-30-37-20140820";1.19891208056534;13.1738126115278;6.46;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_006-M-7-0-20140820";1.19891208056534;13.1738126115278;6.66;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_006-M-7-5-20140722";1.19891208056534;13.1738126115278;6.55;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_006-M-9-17-20140722";1.19891208056534;13.1738126115278;6.66;0.386999994516373;428;9.37916669435799;0;0;-10;1.87276024683376;0.725203603044245;1.64033253887776;0.686725621074542
"STER_007-M-17-3-20140724";1.37;12.5;7.12;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_018-M-15-7-20140820";1.19891208056534;13.1738126115278;6.99;0.386999994516373;428;9.37916669435799;0;0;-10;1.80386174151665;0.734217964971719;1.56669386828269;0.862816880130223
"STER_018-M-4-7-20140820";1.19891208056534;13.1738126115278;6.56;0.386999994516373;428;9.37916669435799;0;0;-10;1.80386174151665;0.734217964971719;1.56669386828269;0.862816880130223
"STER_026-M-10-34-20140820";1.32701836621045;14.2289404928511;6.8;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_026-M-11-0-20140722";1.41;14.1;6.6;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_026-M-27-36-20140722";1.65;15;6.62;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_026-M-9-4-20140820";1.32701836621045;14.2289404928511;6.47;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_027-M-3-26-20140723";1.43;11.9;7.6;0.386999994516373;428;9.37916669435799;0;0;-10;1.8154408021603;0.741287786854429;1.5851772739767;0.817059389569548
"STER_027-M-33-0-20140723";1.32;14.7;7.13;0.386999994516373;428;9.37916669435799;0;0;-10;1.8154408021603;0.741287786854429;1.5851772739767;0.817059389569548
"STER_028-M-20-40-20140722";0.96;9.6;7.69;0.386999994516373;428;9.37916669435799;0;0;-10;1.79679292852666;0.732431081361143;1.3882358759479;0.66444922636339
"STER_028-M-21-38-20140722";1.1;11;7.55;0.386999994516373;428;9.37916669435799;0;0;-10;1.79679292852666;0.732431081361143;1.3882358759479;0.66444922636339
"STER_028-M-33-4-20140722";1.15;12.8;7.2;0.386999994516373;428;9.37916669435799;0;0;-10;1.79679292852666;0.732431081361143;1.3882358759479;0.66444922636339
"STER_029-M-33-2-20140724";0.95;9.5;6.84;0.386999994516373;428;9.37916669435799;0;0;-10;1.86555448970195;0.741287786854429;1.61574326564231;0.728118306232767
"STER_031-M-2-0-20140723";0.87;9.7;6.53;0.386999994516373;428;9.37916669435799;0;0;-10;1.84367536453151;0.717510096537667;1.62866219094477;0.71727698990169
"STER_033-M-23-30-20140723";1.03;11.4;7.16;0.386999994516373;428;9.37916669435799;0;0;-10;1.78797775984222;0.734217964971719;1.46622890105759;0.640968130513867
"STER_033-M-30-38-20140723";1.04;11.6;7.38;0.386999994516373;428;9.37916669435799;0;0;-10;1.78797775984222;0.734217964971719;1.46622890105759;0.640968130513867
"STER_033-M-33-4-20140723";0.94;13.4;7.89;0.386999994516373;428;9.37916669435799;0;0;-10;1.78797775984222;0.734217964971719;1.46622890105759;0.640968130513867
"STER_034-M-19-30-20140723";1.33;14.8;8.19;0.386999994516373;428;9.37916669435799;0;0;-10;1.78441179866751;0.728833483707449;1.68208728698476;0.531823661088799
"STER_034-M-23-8-20140723";1.22;15.2;7.99;0.386999994516373;428;9.37916669435799;0;0;-10;1.78441179866751;0.728833483707449;1.68208728698476;0.531823661088799
"STER_035-M-18-37-20140723";1.11;12.3;8.27;0.386999994516373;428;9.37916669435799;0;0;-10;1.86784709495035;0.723376361224329;2.29310212096565;0.66444922636339
"STER_035-M-2-27-20140723";0.61;8.7;8.19;0.386999994516373;428;9.37916669435799;0;0;-10;1.86784709495035;0.723376361224329;2.29310212096565;0.66444922636339
"STER_035-M-33-17-20140723";0.53;6.6;8.17;0.386999994516373;428;9.37916669435799;0;0;-10;1.86784709495035;0.723376361224329;2.29310212096565;0.66444922636339
"TALL_001-M-14-7-20140804";2.37512527348835;28.7882114806644;5.01;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-M-15-1-20140804";2.37512527348835;28.7882114806644;5.01;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-M-22-32-20140708";6.25;31.4;4.84;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-M-30-37-20140708";4.37;47.8;4.89;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-M-7-0-20140708";1.81;26.4;4.69482623651762;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-O-30-37-20140708";13.37;25.9;4.46;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_001-O-7-0-20140708";9.23;32.2;4.69482623651762;0.644999980926514;1454;16.8708333348234;1;1;-0.318422081099685;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_002-M-10-34-20140708";2.05;26.8;6.05;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-M-19-1-20140804";1.99715475690528;27.7243637918751;5.28;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-M-25-6-20140708";2.28;26.7;5.29;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-M-3-28-20140804";1.99715475690528;27.7243637918751;5.72;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-M-31-34-20140804";1.99715475690528;27.7243637918751;5.65;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-M-9-4-20140708";1.31;27.4;5.47;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_002-O-10-34-20140708";5.63;31.4;6.3;0.644999980926514;1454;16.8708333348234;1;1;0.645323708686873;1.81499586525316;0.704633125048793;1.01787938890795;-0.313274378925458
"TALL_003-M-24-40-20140707";4.7;19.9;5.86;0.644999980926514;1454;16.8708333348234;1;1;-4.0306043428366;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_003-M-33-2-20140707";0.91;24;5.59;0.644999980926514;1454;16.8708333348234;1;1;-4.0306043428366;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_003-M-6-5-20140707";0.73;18.3;5.03;0.644999980926514;1454;16.8708333348234;1;1;-4.0306043428366;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_003-O-24-40-20140707";4.8;21.9;6.39;0.644999980926514;1454;16.8708333348234;1;1;-4.0306043428366;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_004-M-0-13-20140804";1.33210678703147;29.3245799381292;5.22;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_004-M-14-17-20140708";0.95;30.9;4.89;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_004-M-14-6-20140804";1.33210678703147;29.3245799381292;5.11;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_004-M-24-15-20140708";1.33210678703147;29.3245799381292;4.77;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_004-M-28-3-20140804";1.33210678703147;29.3245799381292;5.05;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_004-M-33-11-20140708";1.17;31.5;4.99;0.644999980926514;1454;16.8708333348234;1;1;6.55909229447729;1.80914592762792;0.704633125048793;1.13438495797939;-0.0122443832614766
"TALL_006-M-0-30-20140707";1.97;26.8;5.6;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_006-M-13-32-20140804";2.088518254655;26.2300883536931;5.49;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_006-M-16-7-20140707";1.23;18.8;5.46;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_006-M-23-38-20140707";3.21;31.7;5.39;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_006-M-30-27-20140804";2.088518254655;26.2300883536931;6.11;0.644999980926514;1454;16.8708333348234;1;1;0.545505428045871;1.76721502684166;0.704633125048793;1.26566387261871;-0.313274378925458
"TALL_007-M-2-0-20140708";1.02;20;5.51;0.644999980926514;1454;16.8708333348234;1;1;-0.193347862855632;1.9397418174002;0.712235549661767;1.54242529355575;0.640968130513867
"TALL_007-M-39-30-20140708";0.79;19.2;5.1;0.644999980926514;1454;16.8708333348234;1;1;-0.193347862855632;1.9397418174002;0.712235549661767;1.54242529355575;0.640968130513867
"TALL_007-M-8-11-20140708";0.79;20;5.65;0.644999980926514;1454;16.8708333348234;1;1;-0.193347862855632;1.9397418174002;0.712235549661767;1.54242529355575;0.640968130513867
"TALL_009-M-3-37-20140707";2.25;26.8;5.78;0.644999980926514;1454;16.8708333348234;1;1;2.10199890369325;1.8407886198674;0.702709789751512;-0.618942708679221;-1.31327437892546
"TALL_009-M-36-16-20140707";3.32;31.7;5.37;0.644999980926514;1454;16.8708333348234;1;1;2.10199890369325;1.8407886198674;0.702709789751512;-0.618942708679221;-1.31327437892546
"TALL_009-M-6-12-20140707";2.43;25.7;5.77;0.644999980926514;1454;16.8708333348234;1;1;2.10199890369325;1.8407886198674;0.702709789751512;-0.618942708679221;-1.31327437892546
"TALL_044-M-23-30-20140707";1.13;28.5;5.18;0.644999980926514;1454;16.8708333348234;1;1;3.37223254333049;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_044-M-33-4-20140707";0.86;22.7;5.05;0.644999980926514;1454;16.8708333348234;1;1;3.37223254333049;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_051-M-19-30-20140707";2.46;40.8;4.73;0.644999980926514;1454;16.8708333348234;1;1;6.74749870916535;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_051-M-31-3-20140707";2.35;32.6;4.93;0.644999980926514;1454;16.8708333348234;1;1;6.74749870916535;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_054-M-18-37-20140707";1.53;36.9;4.86;0.644999980926514;1454;16.8708333348234;1;1;3.88461378234659;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"TALL_054-M-33-17-20140707";1.23;29.3;4.75;0.644999980926514;1454;16.8708333348234;1;1;3.88461378234659;1.8663877316639;0.715244904814553;0.776054028382439;-0.0968956111481789
"UNDE_001-M-7-0-20140708";2.53;16.9;4.851570100983;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_001-O-30-37-20140708";28.36;15.6;4.851570100983;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_006-M-10-34-20140707";2.38;14;5.49366693377331;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_006-M-25-6-20140707";0.94;8.5;5.49366693377331;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_006-M-9-4-20140707";3.89;16.9;5.49366693377331;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_007-M-33-2-20140710";2.66;12.7;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_007-M-4-9-20140710";2.97;13.5;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_008-M-15-7-20140707";0.88;11;5.10025510416127;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_008-M-33-11-20140707";2;12.5;5.10025510416127;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_008-M-4-7-20140707";1.66;12.8;5.10025510416127;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_013-M-2-0-20140708";1.68;12.9;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_013-M-39-30-20140708";1.59;11.4;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_013-M-8-11-20140708";0.84;9.3;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_014-M-36-16-20140711";0.9;8.2;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_014-M-6-12-20140711";2.3;12.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_017-M-0-30-20140707";2.8;20;5.1607242030325;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_017-M-23-38-20140707";1.7243773148574;13.3767820287319;5.1607242030325;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_019-M-23-30-20140708";2.28;13.4;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_019-M-30-38-20140708";2.17;12.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_019-M-33-4-20140708";1.97;14.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_027-M-19-30-20140708";1.26;10.5;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_027-M-23-8-20140708";1.11;9.3;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_027-M-31-3-20140708";1.42;12.9;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_032-M-18-37-20140709";1.80933314230347;13.1693857903271;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_034-M-35-0-20140715";1.33;8.9;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_034-M-37-20-20140715";1.3;7.2;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
"UNDE_035-M-1-23-20140715";1.21;10.1;5.19430006634407;0.575999975204468;846;3.92916666467985;1;1;0.0568674739279651;1.9503681169987;0.7162760344329;1.45174040275477;0.558307557134
